Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.005,1.0,7,0.566,0.25,0.0007,0.5,0.3827,0.97,0.1044,0.1383,0.5838,0.0013,0.0243,0.0,False
Logistic Regression,logreg,0.05,0.0,7,0.5028,0.5,0.0839,0.6667,0.068,0.0955,0.2462,0.0672,0.4899,0.1116,0.9036,0.0,False
Logistic Regression,logreg,0.05,0.005,7,0.4955,0.25,0.0656,0.3333,0.0675,0.0883,0.1887,0.067,0.4866,0.0992,0.9069,0.0,False
Logistic Regression,logreg,0.05,0.05,7,0.4794,0.25,0.0189,0.3333,0.0632,0.0623,0.1145,0.0679,0.4664,0.0028,0.9417,0.0,False
Logistic Regression,logreg,0.05,0.25,7,0.4785,0.25,0.0172,0.3333,0.0717,0.0891,0.1375,0.0926,0.451,0.0276,0.8972,0.0,False
Logistic Regression,logreg,0.05,0.5,7,0.447,0.0081,0.0081,0.0095,0.0527,0.004,0.1071,0.0851,0.4235,0.0098,0.9943,0.0,False
Logistic Regression,logreg,0.05,0.75,7,0.5344,0.75,0.2107,1.0,0.2524,0.5935,0.1289,0.1125,0.553,0.1957,0.3757,0.0,False
Logistic Regression,logreg,0.05,1.0,7,0.5644,0.25,0.0026,0.5,0.385,0.9684,0.1025,0.1374,0.5854,0.0013,0.0275,0.0,False
Logistic Regression,logreg,0.25,0.0,7,0.6227,0.5371,0.2949,0.67,0.119,0.3579,0.315,0.0879,0.6227,0.2867,0.6105,0.0,False
Logistic Regression,logreg,0.25,0.005,7,0.6227,0.5339,0.2917,0.6667,0.119,0.3579,0.2422,0.0879,0.6194,0.2834,0.6138,0.0,False
Logistic Regression,logreg,0.25,0.05,7,0.6211,0.5,0.1763,0.6139,0.1126,0.3368,0.2002,0.0878,0.6097,0.1661,0.6251,0.001,False
Logistic Regression,logreg,0.25,0.25,7,0.5757,0.5,0.0767,0.6667,0.1205,0.3158,0.1951,0.0989,0.553,0.0787,0.6397,0.0,False
Logistic Regression,logreg,0.25,0.5,7,0.5417,0.5,0.0833,0.6667,0.1102,0.2559,0.1861,0.0979,0.5239,0.0802,0.7206,0.0,False
Logistic Regression,logreg,0.25,0.75,7,0.5595,0.75,0.044,1.0,0.1897,0.481,0.1762,0.1089,0.5466,0.0581,0.468,0.0,False
Logistic Regression,logreg,0.25,1.0,7,0.5911,0.7581,0.0735,1.0,0.2735,0.7166,0.1444,0.1141,0.6275,0.1115,0.2543,0.0,False
Logistic Regression,logreg,0.5,0.0,7,0.6534,0.6581,0.3337,0.8107,0.1599,0.5134,0.3227,0.0977,0.6502,0.2813,0.481,0.0,False
Logistic Regression,logreg,0.5,0.005,7,0.6551,0.5104,0.3343,0.625,0.1591,0.5134,0.2537,0.0977,0.6502,0.2738,0.4761,0.0,False
Logistic Regression,logreg,0.5,0.05,7,0.6462,0.5,0.2486,0.5625,0.1618,0.5093,0.2359,0.0977,0.6526,0.2077,0.4737,0.0,False
Logistic Regression,logreg,0.5,0.25,7,0.6478,0.5,0.082,0.5,0.1611,0.5093,0.1662,0.099,0.6381,0.0555,0.4607,0.0,False
Logistic Regression,logreg,0.5,0.5,7,0.6267,0.5,0.0857,0.5,0.1749,0.5206,0.1936,0.1028,0.6251,0.0786,0.4478,0.0,False
Logistic Regression,logreg,0.5,0.75,7,0.6146,0.75,0.0929,1.0,0.2009,0.5733,0.1857,0.1078,0.6138,0.0621,0.3911,0.0,False
Logistic Regression,logreg,0.5,1.0,7,0.6049,0.75,0.0712,1.0,0.2248,0.6202,0.1869,0.1111,0.613,0.0432,0.3417,0.0,False
Logistic Regression,logreg,0.75,0.0,7,0.6551,0.5903,0.3331,0.7508,0.182,0.5798,0.3213,0.1026,0.6623,0.2644,0.4202,0.0,False
Logistic Regression,logreg,0.75,0.005,7,0.6559,0.4028,0.3331,1.0,0.1813,0.5789,0.2833,0.1027,0.6656,0.2579,0.417,0.0,False
Logistic Regression,logreg,0.75,0.05,7,0.6599,0.5104,0.3144,0.627,0.1778,0.5749,0.2343,0.1028,0.6599,0.2459,0.4162,0.0,False
Logistic Regression,logreg,0.75,0.25,7,0.6551,0.5,0.1952,0.5784,0.1842,0.5862,0.2101,0.1032,0.6607,0.1435,0.4024,0.0,False
Logistic Regression,logreg,0.75,0.5,7,0.6494,0.5,0.086,0.5625,0.1909,0.5968,0.1725,0.1042,0.6607,0.0415,0.3814,0.0,False
Logistic Regression,logreg,0.75,0.75,7,0.6494,0.5,0.1004,0.5514,0.1921,0.6,0.1734,0.1054,0.6599,0.0666,0.3806,0.0,False
Logistic Regression,logreg,0.75,1.0,7,0.6453,0.5,0.1003,0.573,0.1986,0.6121,0.1729,0.1069,0.6591,0.0559,0.3652,0.0,False
Logistic Regression,logreg,1.0,0.0,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,0.005,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,0.05,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,0.25,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,0.5,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,0.75,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
Logistic Regression,logreg,1.0,1.0,7,0.6615,0.5645,0.343,0.7319,0.1889,0.6105,0.3182,0.1056,0.6696,0.2599,0.3838,0.0,False
MLP (64-64),mlp,0.0,0.0,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0042,0.0513,0.4259,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.005,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0017,0.0513,0.4259,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0001,0.0513,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.25,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0001,0.0513,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.5,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0026,0.0514,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.75,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0211,0.0736,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,1.0,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0006,0.1006,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.0,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0994,0.053,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.005,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.068,0.053,0.4259,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.05,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0416,0.0531,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.25,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.029,0.0527,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.5,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0481,0.0606,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.75,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0229,0.0721,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,1.0,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0007,0.1038,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,0.0,7,0.515,0.6903,0.0947,0.9043,0.0694,0.1093,0.242,0.065,0.4907,0.1198,0.8915,0.0,False
MLP (64-64),mlp,0.05,0.005,7,0.5053,0.1919,0.0873,0.4219,0.0677,0.0964,0.1868,0.0648,0.481,0.0885,0.9093,0.0,False
MLP (64-64),mlp,0.05,0.05,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.1137,0.0659,0.4251,0.0016,0.9992,0.0,False
MLP (64-64),mlp,0.05,0.25,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0621,0.0704,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,0.5,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0383,0.0773,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,0.75,7,0.4478,0.0,0.0,0.0,0.0513,0.0,0.0028,0.0919,0.4259,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,1.0,7,0.5522,0.0,0.0,0.0,0.4054,,0.0002,0.1199,0.5741,0.0,0.0,0.0,False
MLP (64-64),mlp,0.25,0.0,7,0.6591,0.6903,0.2742,0.8328,0.1363,0.451,0.3207,0.0868,0.6526,0.2287,0.5498,0.001,False
MLP (64-64),mlp,0.25,0.005,7,0.6599,0.5,0.2707,0.5446,0.1331,0.4421,0.2514,0.0861,0.647,0.23,0.5571,0.001,False
MLP (64-64),mlp,0.25,0.05,7,0.6632,0.5,0.1064,0.5,0.1291,0.434,0.1968,0.0869,0.6559,0.0746,0.5563,0.001,False
MLP (64-64),mlp,0.25,0.25,7,0.6113,0.25,0.0638,0.2708,0.1104,0.3206,0.1119,0.0874,0.5968,0.0617,0.6559,0.0,False
MLP (64-64),mlp,0.25,0.5,7,0.6121,0.25,0.0026,0.3333,0.1164,0.3393,0.0856,0.0939,0.5968,0.0109,0.6332,0.0,False
MLP (64-64),mlp,0.25,0.75,7,0.6283,0.25,0.0743,0.2965,0.1399,0.4251,0.0308,0.1054,0.6105,0.1164,0.5401,0.0,False
MLP (64-64),mlp,0.25,1.0,7,0.5903,0.25,0.0615,0.5,0.3347,0.881,0.0227,0.1154,0.6348,0.0448,0.1126,0.0,False
MLP (64-64),mlp,0.5,0.0,7,0.6713,0.6274,0.2874,0.7918,0.1543,0.5215,0.3328,0.0957,0.6802,0.2396,0.4688,0.0,False
MLP (64-64),mlp,0.5,0.005,7,0.6721,0.379,0.289,1.0,0.1536,0.5206,0.2712,0.0956,0.6826,0.2442,0.468,0.0,False
MLP (64-64),mlp,0.5,0.05,7,0.6761,0.3258,0.2291,0.5027,0.1572,0.5377,0.2106,0.0968,0.6672,0.1702,0.4494,0.0,False
MLP (64-64),mlp,0.5,0.25,7,0.6664,0.5,0.0567,0.5,0.1706,0.5636,0.1409,0.1008,0.6591,0.0289,0.4186,0.0,False
MLP (64-64),mlp,0.5,0.5,7,0.651,0.25,0.0192,0.5,0.1765,0.5579,0.1193,0.1017,0.6518,0.0609,0.4227,0.0,False
MLP (64-64),mlp,0.5,0.75,7,0.6518,0.25,0.027,0.5938,0.1927,0.6057,0.0813,0.1033,0.651,0.0683,0.3684,0.001,False
MLP (64-64),mlp,0.5,1.0,7,0.63,0.3594,0.021,0.75,0.2573,0.7506,0.0817,0.1112,0.6664,0.0368,0.2348,0.001,False
MLP (64-64),mlp,0.75,0.0,7,0.6761,0.5726,0.2661,0.7508,0.1661,0.5652,0.3362,0.1001,0.6769,0.2188,0.4219,0.0,False
MLP (64-64),mlp,0.75,0.005,7,0.6769,0.5726,0.2661,0.7508,0.1655,0.5644,0.2969,0.1002,0.6777,0.2204,0.4227,0.0,False
MLP (64-64),mlp,0.75,0.05,7,0.6769,0.3145,0.2468,1.0,0.1644,0.5611,0.2387,0.1001,0.6777,0.2022,0.4211,0.0,False
MLP (64-64),mlp,0.75,0.25,7,0.6713,0.5,0.1763,0.5081,0.1723,0.5765,0.1929,0.1011,0.6745,0.1136,0.4032,0.001,False
MLP (64-64),mlp,0.75,0.5,7,0.6632,0.5,0.1002,0.5,0.1782,0.5814,0.1837,0.1017,0.6656,0.0256,0.4024,0.001,False
MLP (64-64),mlp,0.75,0.75,7,0.6607,0.5,0.0813,0.5027,0.1891,0.6097,0.1553,0.107,0.664,0.0038,0.3636,0.001,False
MLP (64-64),mlp,0.75,1.0,7,0.6599,0.5,0.045,0.5,0.1816,0.5862,0.1347,0.1041,0.6607,0.0168,0.4008,0.0,False
MLP (64-64),mlp,1.0,0.0,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,0.005,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,0.05,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,0.25,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,0.5,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,0.75,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
MLP (64-64),mlp,1.0,1.0,7,0.6713,0.5435,0.2617,0.7066,0.1771,0.5911,0.3357,0.1032,0.6899,0.2114,0.3943,0.0,False
