Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.75,0.25,1,0.7542,0.0458,0.0458,0.0275,0.0929,0.3129,0.034,0.0871,0.7501,0.0516,0.6957,0.823,True
Logistic Regression,logreg,0.75,0.5,1,0.7509,0.0051,0.0051,0.0773,0.0949,0.3154,0.0007,0.0883,0.748,0.0137,0.694,0.77,True
Logistic Regression,logreg,0.75,0.75,1,0.7514,0.0039,0.0039,0.0818,0.0956,0.3187,0.0007,0.0888,0.7484,0.0139,0.6888,0.801,True
Logistic Regression,logreg,0.75,1.0,1,0.7523,0.0036,0.0036,0.0813,0.0961,0.3222,0.0009,0.0894,0.7477,0.0131,0.6859,0.768,True
Logistic Regression,logreg,1.0,0.0,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.781,True
Logistic Regression,logreg,1.0,0.005,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.771,True
Logistic Regression,logreg,1.0,0.05,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.836,True
Logistic Regression,logreg,1.0,0.25,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.813,True
Logistic Regression,logreg,1.0,0.5,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.796,True
Logistic Regression,logreg,1.0,0.75,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.794,True
Logistic Regression,logreg,1.0,1.0,1,0.7506,0.1247,0.1247,0.0986,0.099,0.3305,0.0953,0.0882,0.7472,0.1207,0.6804,0.812,True
MLP (64-64),mlp,0.0,0.0,1,0.617,0.0153,0.0153,0.0099,0.062,0.0481,0.0162,0.0521,0.6234,0.0159,0.9486,4.742,True
MLP (64-64),mlp,0.0,0.005,1,0.6195,0.0082,0.0082,0.0453,0.0619,0.05,0.0049,0.0521,0.6263,0.0076,0.9459,4.697,True
MLP (64-64),mlp,0.0,0.05,1,0.6068,0.0135,0.0135,0.0509,0.0617,0.0379,0.0041,0.0524,0.6111,0.0065,0.9613,4.365,True
MLP (64-64),mlp,0.0,0.25,1,0.5697,0.0,0.0,0.0,0.0599,0.0,0.0004,0.0593,0.5736,0.0,1.0,0.465,True
MLP (64-64),mlp,0.0,0.5,1,0.5697,0.0,0.0,0.0,0.0599,0.0,0.0001,0.0595,0.5736,0.0,1.0,0.527,True
MLP (64-64),mlp,0.0,0.75,1,0.5697,0.0,0.0,0.0,0.0599,0.0,0.0001,0.0597,0.5736,0.0,1.0,0.617,True
MLP (64-64),mlp,0.0,1.0,1,0.4303,0.0,0.0,0.0,0.662,,0.0,0.1524,0.4264,0.0,0.0,0.879,True
MLP (64-64),mlp,0.005,0.0,1,0.6674,0.0274,0.0274,0.0087,0.065,0.1065,0.0267,0.0522,0.6782,0.0182,0.8866,4.259,True
MLP (64-64),mlp,0.005,0.005,1,0.6639,0.0045,0.0045,0.0654,0.0642,0.1002,0.0141,0.0525,0.6739,0.0146,0.8919,3.233,True
MLP (64-64),mlp,0.005,0.05,1,0.6498,0.0204,0.0204,0.0914,0.0634,0.0837,0.0036,0.0525,0.6591,0.0218,0.9083,3.633,True
MLP (64-64),mlp,0.005,0.25,1,0.6347,0.0009,0.0009,0.0343,0.0631,0.0682,0.0035,0.0541,0.6424,0.0041,0.927,2.519,True
MLP (64-64),mlp,0.005,0.5,1,0.5798,0.0037,0.0037,0.0037,0.0604,0.0101,0.0027,0.0559,0.5854,0.0046,0.988,2.98,True
MLP (64-64),mlp,0.005,0.75,1,0.5697,0.0,0.0,0.0,0.0599,0.0,0.0022,0.0595,0.5736,0.0,1.0,2.493,True
MLP (64-64),mlp,0.005,1.0,1,0.5697,0.0,0.0,0.0,0.0599,0.0,0.0,0.1232,0.5736,0.0,1.0,1.416,True
MLP (64-64),mlp,0.05,0.0,1,0.741,0.0363,0.0363,0.035,0.0716,0.2135,0.0571,0.0578,0.7406,0.0201,0.7852,3.738,True
MLP (64-64),mlp,0.05,0.005,1,0.7421,0.0167,0.0167,0.0721,0.0724,0.2178,0.044,0.0581,0.7428,0.0016,0.7828,2.759,True
MLP (64-64),mlp,0.05,0.05,1,0.7418,0.0154,0.0154,0.1206,0.0736,0.2221,0.0019,0.0591,0.7429,0.0263,0.7807,1.913,True
MLP (64-64),mlp,0.05,0.25,1,0.7406,0.0069,0.0069,0.0786,0.0728,0.2175,0.0025,0.0608,0.7412,0.0095,0.785,2.287,True
MLP (64-64),mlp,0.05,0.5,1,0.7455,0.0002,0.0002,0.0905,0.0759,0.2358,0.0014,0.0649,0.7473,0.0046,0.7669,1.923,True
MLP (64-64),mlp,0.05,0.75,1,0.7415,0.0127,0.0127,0.0582,0.0795,0.244,0.0016,0.0728,0.7392,0.0021,0.7598,1.524,True
MLP (64-64),mlp,0.05,1.0,1,0.7344,0.0096,0.0096,0.058,0.0993,0.3073,0.0009,0.0899,0.7363,0.0121,0.6987,3.234,True
MLP (64-64),mlp,0.25,0.0,1,0.7718,0.0576,0.0576,0.0471,0.0826,0.2999,0.0825,0.0698,0.7646,0.0504,0.7082,2.162,True
MLP (64-64),mlp,0.25,0.005,1,0.771,0.0543,0.0543,0.0435,0.0833,0.3013,0.0775,0.07,0.7656,0.0455,0.7054,2.25,True
MLP (64-64),mlp,0.25,0.05,1,0.7693,0.0052,0.0052,0.1051,0.0824,0.295,0.0277,0.0705,0.7632,0.0006,0.7124,2.063,True
MLP (64-64),mlp,0.25,0.25,1,0.7699,0.0002,0.0002,0.103,0.0876,0.317,0.0037,0.0743,0.7656,0.0047,0.6928,2.599,True
MLP (64-64),mlp,0.25,0.5,1,0.7675,0.0028,0.0028,0.098,0.0851,0.303,0.002,0.0748,0.7611,0.0031,0.7053,2.885,True
MLP (64-64),mlp,0.25,0.75,1,0.7652,0.002,0.002,0.0927,0.0849,0.2987,0.002,0.0781,0.7604,0.0048,0.7076,2.688,True
MLP (64-64),mlp,0.25,1.0,1,0.7666,0.0083,0.0083,0.0874,0.0874,0.3109,0.0021,0.0817,0.7589,0.0006,0.6995,2.165,True
MLP (64-64),mlp,0.5,0.0,1,0.7749,0.067,0.067,0.0589,0.09,0.335,0.0924,0.0749,0.7682,0.0636,0.674,2.288,True
MLP (64-64),mlp,0.5,0.005,1,0.7746,0.0622,0.0622,0.0533,0.0894,0.3317,0.0891,0.0744,0.7705,0.0551,0.6755,2.396,True
MLP (64-64),mlp,0.5,0.05,1,0.7754,0.0415,0.0415,0.0631,0.0903,0.3369,0.0678,0.0755,0.7695,0.0418,0.6743,2.114,True
MLP (64-64),mlp,0.5,0.25,1,0.7699,0.03,0.03,0.1485,0.0954,0.3482,0.0015,0.0781,0.7673,0.0268,0.6627,2.776,True
MLP (64-64),mlp,0.5,0.5,1,0.7691,0.0068,0.0068,0.1113,0.0891,0.3216,0.0007,0.0777,0.7623,0.0115,0.6889,1.976,True
MLP (64-64),mlp,0.5,0.75,1,0.7692,0.0011,0.0011,0.102,0.093,0.3375,0.0012,0.0805,0.7659,0.0062,0.6743,2.196,True
MLP (64-64),mlp,0.5,1.0,1,0.7676,0.0078,0.0078,0.0891,0.0939,0.3385,0.0034,0.0823,0.7617,0.0019,0.6729,1.794,True
MLP (64-64),mlp,0.75,0.0,1,0.7756,0.0742,0.0742,0.0614,0.0908,0.3393,0.0941,0.0755,0.7689,0.0703,0.6689,2.154,True
MLP (64-64),mlp,0.75,0.005,1,0.7756,0.0817,0.0817,0.0732,0.0938,0.3517,0.0943,0.077,0.7705,0.0738,0.6565,2.156,True
MLP (64-64),mlp,0.75,0.05,1,0.7763,0.0671,0.0671,0.0586,0.0931,0.3502,0.0886,0.0768,0.7706,0.0658,0.6612,2.05,True
MLP (64-64),mlp,0.75,0.25,1,0.7731,0.0202,0.0202,0.0862,0.0929,0.3436,0.0473,0.0769,0.7672,0.0177,0.6676,1.924,True
MLP (64-64),mlp,0.75,0.5,1,0.77,0.0233,0.0233,0.1333,0.0971,0.3555,0.0029,0.08,0.7644,0.0285,0.656,2.061,True
MLP (64-64),mlp,0.75,0.75,1,0.771,0.0261,0.0261,0.1361,0.0941,0.3449,0.0021,0.0784,0.7669,0.0266,0.6663,3.035,True
MLP (64-64),mlp,0.75,1.0,1,0.7701,0.0055,0.0055,0.1104,0.0923,0.3362,0.0048,0.0795,0.7648,0.0089,0.674,2.092,True
MLP (64-64),mlp,1.0,0.0,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.595,True
MLP (64-64),mlp,1.0,0.005,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.72,True
MLP (64-64),mlp,1.0,0.05,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.589,True
MLP (64-64),mlp,1.0,0.25,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.656,True
MLP (64-64),mlp,1.0,0.5,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.649,True
MLP (64-64),mlp,1.0,0.75,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.747,True
MLP (64-64),mlp,1.0,1.0,1,0.7751,0.0844,0.0844,0.0741,0.0975,0.3664,0.0977,0.0784,0.7719,0.0821,0.6471,2.803,True
