Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,1,0.295,0.0,0.0,0.0,0.0358,0.0,0.0317,0.037,0.27,0.0,1.0,0.001,False
Logistic Regression,logreg,0.0,0.005,1,0.295,0.0,0.0,0.0,0.0358,0.0,0.0263,0.037,0.27,0.0,1.0,0.0,False
Logistic Regression,logreg,0.0,0.05,1,0.295,0.0,0.0,0.0,0.0358,0.0,0.0098,0.0368,0.27,0.0,1.0,0.0,False
Logistic Regression,logreg,0.0,0.25,1,0.295,0.0,0.0,0.0,0.0358,0.0,0.0051,0.0372,0.27,0.0,1.0,0.0,False
Logistic Regression,logreg,0.0,0.5,1,0.5,0.0286,0.0286,0.1154,0.14,0.455,0.0017,0.0709,0.55,0.0231,0.45,0.0,False
Logistic Regression,logreg,0.0,0.75,1,0.535,0.0008,0.0008,0.1397,0.1495,0.51,0.0017,0.0724,0.555,0.0288,0.415,0.0,False
Logistic Regression,logreg,0.0,1.0,1,0.6,0.0194,0.0194,0.1359,0.1842,0.665,0.0017,0.075,0.63,0.029,0.29,0.0,False
Logistic Regression,logreg,0.005,0.0,1,0.3,0.0189,0.0189,0.0303,0.0363,0.005,0.0502,0.0382,0.275,0.0082,0.995,0.0,False
Logistic Regression,logreg,0.005,0.005,1,0.3,0.0189,0.0189,0.0303,0.0363,0.005,0.0351,0.0381,0.275,0.0082,0.995,0.0,False
Logistic Regression,logreg,0.005,0.05,1,0.3,0.0189,0.0189,0.0303,0.0363,0.005,0.0205,0.038,0.28,0.0164,0.99,0.0,False
Logistic Regression,logreg,0.005,0.25,1,0.295,0.0,0.0,0.0,0.0358,0.0,0.0098,0.0392,0.27,0.0,1.0,0.0,False
Logistic Regression,logreg,0.005,0.5,1,0.5,0.0286,0.0286,0.1154,0.14,0.455,0.0017,0.0709,0.55,0.0231,0.45,0.0,False
Logistic Regression,logreg,0.005,0.75,1,0.535,0.0008,0.0008,0.1397,0.1495,0.51,0.0017,0.0724,0.555,0.0288,0.415,0.0,False
Logistic Regression,logreg,0.005,1.0,1,0.6,0.0194,0.0194,0.1359,0.1842,0.665,0.0017,0.0753,0.635,0.0372,0.285,0.0,False
Logistic Regression,logreg,0.05,0.0,1,0.55,0.0094,0.0094,0.0487,0.0709,0.295,0.004,0.0501,0.535,0.0422,0.705,0.0,False
Logistic Regression,logreg,0.05,0.005,1,0.54,0.0607,0.0607,0.0987,0.0734,0.295,0.0221,0.0503,0.55,0.0038,0.69,0.0,False
Logistic Regression,logreg,0.05,0.05,1,0.55,0.0471,0.0471,0.0987,0.074,0.305,0.0264,0.0508,0.555,0.0347,0.675,0.0,False
Logistic Regression,logreg,0.05,0.25,1,0.555,0.0388,0.0388,0.0867,0.0805,0.33,0.0134,0.0545,0.565,0.0183,0.665,0.0,False
Logistic Regression,logreg,0.05,0.5,1,0.595,0.0054,0.0054,0.0758,0.1013,0.43,0.0091,0.06,0.625,0.0477,0.535,0.0,False
Logistic Regression,logreg,0.05,0.75,1,0.72,0.0556,0.0556,0.2154,0.1372,0.695,0.0089,0.0688,0.725,0.0326,0.225,0.0,False
Logistic Regression,logreg,0.05,1.0,1,0.72,0.0219,0.0219,0.0526,0.1939,0.965,0.0088,0.0934,0.735,0.02,0.025,0.0,False
Logistic Regression,logreg,0.25,0.0,1,0.735,0.0886,0.0886,0.0598,0.1177,0.65,0.0329,0.0693,0.745,0.1187,0.325,0.0,False
Logistic Regression,logreg,0.25,0.005,1,0.735,0.0508,0.0508,0.041,0.1204,0.66,0.0236,0.0695,0.73,0.0895,0.33,0.0,False
Logistic Regression,logreg,0.25,0.05,1,0.72,0.033,0.033,0.1667,0.1259,0.655,0.0323,0.0707,0.735,0.0275,0.355,0.0,False
Logistic Regression,logreg,0.25,0.25,1,0.73,0.0556,0.0556,0.241,0.1323,0.695,0.0324,0.0719,0.745,0.0557,0.325,0.0,False
Logistic Regression,logreg,0.25,0.5,1,0.73,0.0404,0.0404,0.1641,0.1404,0.725,0.0283,0.074,0.755,0.028,0.265,0.0,False
Logistic Regression,logreg,0.25,0.75,1,0.74,0.1067,0.1067,0.2846,0.1661,0.865,0.015,0.0805,0.75,0.0122,0.11,0.0,False
Logistic Regression,logreg,0.25,1.0,1,0.72,0.0507,0.0507,0.1551,0.1903,0.925,0.0117,0.0911,0.73,0.0189,0.05,0.0,False
Logistic Regression,logreg,0.5,0.0,1,0.745,0.0691,0.0691,0.064,0.1338,0.73,0.0237,0.0755,0.765,0.1868,0.245,0.0,False
Logistic Regression,logreg,0.5,0.005,1,0.74,0.0502,0.0502,0.0885,0.1377,0.735,0.0199,0.0756,0.765,0.1704,0.255,0.0,False
Logistic Regression,logreg,0.5,0.05,1,0.735,0.0056,0.0056,0.1385,0.1416,0.74,0.0138,0.0764,0.77,0.09,0.24,0.0,False
Logistic Regression,logreg,0.5,0.25,1,0.745,0.0578,0.0578,0.2141,0.1387,0.75,0.0332,0.0775,0.76,0.0643,0.23,0.0,False
Logistic Regression,logreg,0.5,0.5,1,0.75,0.0751,0.0751,0.2385,0.1417,0.775,0.0321,0.0783,0.75,0.0807,0.22,0.0,False
Logistic Regression,logreg,0.5,0.75,1,0.76,0.0735,0.0735,0.2128,0.14,0.795,0.0308,0.0794,0.765,0.1053,0.205,0.0,False
Logistic Regression,logreg,0.5,1.0,1,0.78,0.0463,0.0463,0.2128,0.1312,0.815,0.0281,0.0805,0.76,0.0786,0.17,0.0,False
Logistic Regression,logreg,0.75,0.0,1,0.755,0.0601,0.0601,0.0872,0.1399,0.78,0.0203,0.0783,0.775,0.1683,0.205,0.0,False
Logistic Regression,logreg,0.75,0.005,1,0.755,0.0601,0.0601,0.0872,0.1399,0.78,0.019,0.0783,0.775,0.1683,0.205,0.0,False
Logistic Regression,logreg,0.75,0.05,1,0.75,0.0533,0.0533,0.0872,0.1417,0.775,0.0069,0.0786,0.765,0.1473,0.205,0.0,False
Logistic Regression,logreg,0.75,0.25,1,0.755,0.0803,0.0803,0.2128,0.142,0.79,0.0318,0.0797,0.75,0.0925,0.2,0.0,False
Logistic Regression,logreg,0.75,0.5,1,0.765,0.0667,0.0667,0.2128,0.138,0.8,0.0323,0.08,0.75,0.0879,0.19,0.0,False
