Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.006,0.0442,0.3786,0.0,1.0,1.355,True
Logistic Regression,logreg,0.0,0.005,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.0052,0.0441,0.3786,0.0,1.0,0.975,True
Logistic Regression,logreg,0.0,0.05,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.0008,0.0442,0.3786,0.0,1.0,1.091,True
Logistic Regression,logreg,0.0,0.25,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.0007,0.0443,0.3786,0.0,1.0,0.862,True
Logistic Regression,logreg,0.0,0.5,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.0006,0.0445,0.3786,0.0,1.0,0.982,True
Logistic Regression,logreg,0.0,0.75,3,0.369,0.0,0.0,0.0,0.0438,0.0,0.0004,0.0449,0.3786,0.0,1.0,1.012,True
Logistic Regression,logreg,0.0,1.0,3,0.6125,0.0152,0.0152,0.0203,0.3052,0.9377,0.0017,0.1154,0.6035,0.0187,0.0583,0.177,True
Logistic Regression,logreg,0.005,0.0,3,0.3692,0.001,0.001,0.0021,0.0438,0.0002,0.0024,0.0461,0.3787,0.0011,0.9999,1.007,True
Logistic Regression,logreg,0.005,0.005,3,0.3693,0.0009,0.0009,0.0019,0.0438,0.0003,0.0059,0.0461,0.3788,0.001,0.9998,1.151,True
Logistic Regression,logreg,0.005,0.05,3,0.3694,0.002,0.002,0.0042,0.0438,0.0004,0.0058,0.0462,0.3788,0.001,0.9998,1.24,True
Logistic Regression,logreg,0.005,0.25,3,0.3691,0.0001,0.0001,0.0002,0.0438,0.0001,0.0026,0.0477,0.3786,0.0,1.0,0.418,True
Logistic Regression,logreg,0.005,0.5,3,0.3691,0.0001,0.0001,0.0002,0.0438,0.0001,0.0025,0.0491,0.3786,0.0,1.0,0.347,True
Logistic Regression,logreg,0.005,0.75,3,0.3691,0.0001,0.0001,0.0002,0.0438,0.0001,0.001,0.0551,0.3786,0.0,1.0,0.18,True
Logistic Regression,logreg,0.005,1.0,3,0.6252,0.0004,0.0004,0.0082,0.2987,0.982,0.0013,0.1212,0.6152,0.0052,0.0196,0.228,True
Logistic Regression,logreg,0.05,0.0,3,0.4511,0.0846,0.0846,0.0967,0.0603,0.1111,0.0853,0.0584,0.451,0.0719,0.8946,1.02,True
Logistic Regression,logreg,0.05,0.005,3,0.4468,0.0415,0.0415,0.032,0.0594,0.105,0.0492,0.0584,0.4442,0.042,0.9026,1.131,True
Logistic Regression,logreg,0.05,0.05,3,0.4471,0.005,0.005,0.0333,0.0602,0.1079,0.0125,0.0589,0.4465,0.0045,0.8991,1.037,True
Logistic Regression,logreg,0.05,0.25,3,0.4476,0.0196,0.0196,0.0629,0.0597,0.1068,0.0105,0.0617,0.4448,0.0081,0.9002,0.728,True
Logistic Regression,logreg,0.05,0.5,3,0.459,0.0118,0.0118,0.0321,0.0684,0.143,0.0071,0.0694,0.4575,0.0276,0.8605,0.276,True
Logistic Regression,logreg,0.05,0.75,3,0.4418,0.0055,0.0055,0.0244,0.0653,0.1208,0.0017,0.0797,0.4431,0.0202,0.8799,0.117,True
Logistic Regression,logreg,0.05,1.0,3,0.6346,0.0077,0.0077,0.011,0.2879,0.9916,0.0004,0.1204,0.6231,0.006,0.0073,0.094,True
Logistic Regression,logreg,0.25,0.0,3,0.6986,0.3558,0.3558,0.3231,0.1497,0.6278,0.1601,0.08,0.6925,0.3752,0.3813,1.027,True
Logistic Regression,logreg,0.25,0.005,3,0.699,0.3137,0.3137,0.2718,0.1493,0.627,0.1379,0.08,0.6921,0.3226,0.3801,1.087,True
Logistic Regression,logreg,0.25,0.05,3,0.6923,0.0238,0.0238,0.0382,0.1519,0.6247,0.0156,0.0802,0.6845,0.0222,0.3797,1.015,True
Logistic Regression,logreg,0.25,0.25,3,0.6989,0.0067,0.0067,0.0475,0.1579,0.6555,0.0129,0.082,0.6876,0.0011,0.3468,0.781,True
