Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.005,1.0,4,0.3779,0.0007,0.0007,0.002,0.0447,0.0004,0.0008,0.0673,0.3764,0.0009,0.9997,0.205,True
Logistic Regression,logreg,0.05,0.0,4,0.456,0.0922,0.0922,0.1104,0.0604,0.1063,0.1034,0.0599,0.4581,0.0783,0.889,0.904,True
Logistic Regression,logreg,0.05,0.005,4,0.4508,0.0476,0.0476,0.0419,0.0597,0.1003,0.0559,0.06,0.4524,0.0278,0.8971,0.966,True
Logistic Regression,logreg,0.05,0.05,4,0.4511,0.0382,0.0382,0.0916,0.0612,0.1054,0.0011,0.0612,0.4528,0.0404,0.8943,0.488,True
Logistic Regression,logreg,0.05,0.25,4,0.4661,0.0621,0.0621,0.1249,0.0651,0.129,0.0004,0.0646,0.4666,0.058,0.8725,0.434,True
Logistic Regression,logreg,0.05,0.5,4,0.4847,0.0224,0.0224,0.0758,0.0738,0.1704,0.0002,0.0716,0.4832,0.034,0.8291,0.175,True
Logistic Regression,logreg,0.05,0.75,4,0.5782,0.0046,0.0046,0.0925,0.1296,0.4139,0.0002,0.0835,0.5809,0.0177,0.5794,0.271,True
Logistic Regression,logreg,0.05,1.0,4,0.6422,0.0194,0.0194,0.0113,0.2779,0.9605,0.0002,0.1173,0.6393,0.0209,0.035,0.112,True
Logistic Regression,logreg,0.25,0.0,4,0.6908,0.2887,0.2887,0.2376,0.1555,0.6251,0.1255,0.0834,0.6959,0.2818,0.3732,0.716,True
Logistic Regression,logreg,0.25,0.005,4,0.6889,0.2578,0.2578,0.2043,0.1561,0.624,0.1059,0.0835,0.6952,0.252,0.3733,0.734,True
Logistic Regression,logreg,0.25,0.05,4,0.6867,0.0135,0.0135,0.0872,0.1607,0.6354,0.0011,0.0847,0.6905,0.0108,0.3636,0.688,True
Logistic Regression,logreg,0.25,0.25,4,0.6941,0.0157,0.0157,0.0791,0.1674,0.67,0.001,0.0874,0.6994,0.0229,0.3239,0.745,True
Logistic Regression,logreg,0.25,0.5,4,0.6961,0.0028,0.0028,0.0606,0.1827,0.727,0.0014,0.0915,0.7016,0.002,0.2693,0.676,True
Logistic Regression,logreg,0.25,0.75,4,0.6949,0.0104,0.0104,0.0402,0.1998,0.7896,0.0009,0.0971,0.7016,0.0228,0.2069,0.51,True
Logistic Regression,logreg,0.25,1.0,4,0.6711,0.0112,0.0112,0.0246,0.2368,0.8722,0.0011,0.1076,0.6716,0.0049,0.1185,0.342,True
Logistic Regression,logreg,0.5,0.0,4,0.7051,0.2726,0.2726,0.2401,0.1785,0.7322,0.1228,0.0929,0.7118,0.2874,0.2635,0.791,True
Logistic Regression,logreg,0.5,0.005,4,0.7052,0.2489,0.2489,0.2167,0.1787,0.7333,0.1157,0.0929,0.7124,0.2752,0.2627,0.819,True
Logistic Regression,logreg,0.5,0.05,4,0.7031,0.1014,0.1014,0.0683,0.1817,0.7396,0.0536,0.0935,0.709,0.1056,0.2537,0.687,True
Logistic Regression,logreg,0.5,0.25,4,0.7013,0.0012,0.0012,0.0557,0.1864,0.7532,0.0022,0.0954,0.7071,0.0013,0.2396,0.856,True
Logistic Regression,logreg,0.5,0.5,4,0.7016,0.0091,0.0091,0.0481,0.1912,0.7733,0.0019,0.0972,0.7077,0.0077,0.2206,1.1,True
Logistic Regression,logreg,0.5,0.75,4,0.6989,0.0144,0.0144,0.04,0.1975,0.7922,0.002,0.0991,0.7076,0.0154,0.2007,0.988,True
Logistic Regression,logreg,0.5,1.0,4,0.6957,0.0247,0.0247,0.0239,0.2048,0.8144,0.0006,0.1019,0.7039,0.0291,0.1796,0.898,True
Logistic Regression,logreg,0.75,0.0,4,0.7033,0.2479,0.2479,0.2208,0.1895,0.7712,0.1203,0.0972,0.7126,0.2698,0.2223,1.173,True
Logistic Regression,logreg,0.75,0.005,4,0.7033,0.2457,0.2457,0.2189,0.1895,0.7714,0.1179,0.0972,0.7124,0.267,0.2227,1.199,True
Logistic Regression,logreg,0.75,0.05,4,0.7035,0.1782,0.1782,0.1567,0.1907,0.777,0.0966,0.0974,0.712,0.2038,0.2185,0.922,True
Logistic Regression,logreg,0.75,0.25,4,0.7005,0.0268,0.0268,0.0324,0.195,0.7862,0.0086,0.0986,0.7086,0.0242,0.2067,0.967,True
Logistic Regression,logreg,0.75,0.5,4,0.6984,0.0157,0.0157,0.0379,0.1974,0.7901,0.0027,0.0995,0.7087,0.0141,0.203,0.833,True
Logistic Regression,logreg,0.75,0.75,4,0.6969,0.0207,0.0207,0.0299,0.2001,0.7968,0.0016,0.1003,0.71,0.0194,0.1971,1.002,True
Logistic Regression,logreg,0.75,1.0,4,0.6974,0.0185,0.0185,0.034,0.2009,0.8023,0.002,0.101,0.7087,0.0214,0.192,0.926,True
Logistic Regression,logreg,1.0,0.0,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,1.008,True
Logistic Regression,logreg,1.0,0.005,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,0.982,True
Logistic Regression,logreg,1.0,0.05,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,1.19,True
Logistic Regression,logreg,1.0,0.25,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,0.854,True
Logistic Regression,logreg,1.0,0.5,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,0.993,True
Logistic Regression,logreg,1.0,0.75,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,1.279,True
Logistic Regression,logreg,1.0,1.0,4,0.7022,0.2305,0.2305,0.2193,0.1946,0.7899,0.1185,0.0997,0.7114,0.2561,0.2035,0.959,True
MLP (64-64),mlp,0.0,0.0,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,0.521,True
MLP (64-64),mlp,0.0,0.005,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,0.579,True
MLP (64-64),mlp,0.0,0.05,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,0.533,True
MLP (64-64),mlp,0.0,0.25,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,0.637,True
MLP (64-64),mlp,0.0,0.5,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,1.021,True
MLP (64-64),mlp,0.0,0.75,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0447,0.3767,0.0,1.0,1.256,True
MLP (64-64),mlp,0.0,1.0,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0,0.0856,0.3767,0.0,1.0,1.395,True
MLP (64-64),mlp,0.005,0.0,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0597,0.0456,0.3767,0.0,1.0,5.047,True
MLP (64-64),mlp,0.005,0.005,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0039,0.0457,0.3767,0.0,1.0,3.855,True
MLP (64-64),mlp,0.005,0.05,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0001,0.0458,0.3767,0.0,1.0,2.936,True
MLP (64-64),mlp,0.005,0.25,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0017,0.0472,0.3767,0.0,1.0,2.236,True
MLP (64-64),mlp,0.005,0.5,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0004,0.0491,0.3767,0.0,1.0,1.41,True
MLP (64-64),mlp,0.005,0.75,4,0.3777,0.0,0.0,0.0,0.0447,0.0,0.0005,0.0544,0.3767,0.0,1.0,1.029,True
MLP (64-64),mlp,0.005,1.0,4,0.6223,0.0,0.0,0.0,0.3035,,0.0,0.1101,0.6233,0.0,0.0,1.409,True
MLP (64-64),mlp,0.05,0.0,4,0.5605,0.1547,0.1547,0.1805,0.0769,0.2406,0.1067,0.0567,0.5553,0.156,0.7646,2.561,True
MLP (64-64),mlp,0.05,0.005,4,0.5581,0.053,0.053,0.0411,0.076,0.2356,0.0602,0.0573,0.5539,0.0561,0.7668,2.0,True
MLP (64-64),mlp,0.05,0.05,4,0.5429,0.0731,0.0731,0.135,0.0765,0.2246,0.0007,0.0583,0.5413,0.0724,0.782,1.832,True
MLP (64-64),mlp,0.05,0.25,4,0.5613,0.0447,0.0447,0.0933,0.0849,0.2666,0.001,0.0608,0.564,0.037,0.7369,2.631,True
MLP (64-64),mlp,0.05,0.5,4,0.5533,0.0417,0.0417,0.1302,0.0922,0.2822,0.0009,0.0671,0.5573,0.0411,0.718,1.439,True
MLP (64-64),mlp,0.05,0.75,4,0.6395,0.0264,0.0264,0.1123,0.1298,0.4782,0.0017,0.0742,0.6397,0.0063,0.5214,3.09,True
MLP (64-64),mlp,0.05,1.0,4,0.6223,0.0,0.0,0.0,0.3035,,0.0003,0.1159,0.6233,0.0,0.0,1.288,True
MLP (64-64),mlp,0.25,0.0,4,0.7213,0.2522,0.2522,0.1798,0.1444,0.6404,0.146,0.0784,0.7238,0.2263,0.3653,2.071,True
MLP (64-64),mlp,0.25,0.005,4,0.7199,0.222,0.222,0.1507,0.142,0.6292,0.1236,0.0777,0.7221,0.1939,0.3742,1.759,True
MLP (64-64),mlp,0.25,0.05,4,0.7121,0.0049,0.0049,0.0925,0.1437,0.6216,0.0048,0.0775,0.7127,0.0089,0.3846,2.104,True
MLP (64-64),mlp,0.25,0.25,4,0.7132,0.0027,0.0027,0.074,0.1473,0.6361,0.0017,0.079,0.7196,0.0182,0.3671,2.08,True
MLP (64-64),mlp,0.25,0.5,4,0.7199,0.0187,0.0187,0.0692,0.1628,0.7066,0.0014,0.0864,0.726,0.0042,0.2961,1.584,True
MLP (64-64),mlp,0.25,0.75,4,0.7183,0.0279,0.0279,0.0507,0.1722,0.7408,0.0005,0.0896,0.7253,0.0074,0.2576,2.05,True
MLP (64-64),mlp,0.25,1.0,4,0.7202,0.003,0.003,0.079,0.1757,0.7613,0.0007,0.093,0.7277,0.0008,0.2398,3.263,True
MLP (64-64),mlp,0.5,0.0,4,0.7296,0.2506,0.2506,0.1928,0.1544,0.6961,0.1482,0.0847,0.7315,0.2479,0.308,2.783,True
MLP (64-64),mlp,0.5,0.005,4,0.725,0.2475,0.2475,0.182,0.1564,0.6933,0.1369,0.0849,0.7321,0.2293,0.3108,2.224,True
MLP (64-64),mlp,0.5,0.05,4,0.7278,0.0792,0.0792,0.0258,0.1559,0.6979,0.0541,0.0857,0.7301,0.0664,0.3044,1.708,True
MLP (64-64),mlp,0.5,0.25,4,0.7253,0.0101,0.0101,0.0603,0.165,0.729,0.0043,0.0893,0.73,0.0157,0.2753,2.065,True
MLP (64-64),mlp,0.5,0.5,4,0.724,0.0005,0.0005,0.0817,0.1703,0.7485,0.0021,0.0911,0.729,0.0181,0.2559,1.933,True
MLP (64-64),mlp,0.5,0.75,4,0.7247,0.0033,0.0033,0.0923,0.1688,0.7438,0.0016,0.0913,0.7285,0.0209,0.2584,2.396,True
MLP (64-64),mlp,0.5,1.0,4,0.7211,0.0011,0.0011,0.071,0.1755,0.763,0.0021,0.0931,0.7299,0.0123,0.2388,2.847,True
MLP (64-64),mlp,0.75,0.0,4,0.73,0.2445,0.2445,0.1973,0.1614,0.7261,0.1428,0.0881,0.7356,0.2361,0.2755,1.991,True
MLP (64-64),mlp,0.75,0.005,4,0.7277,0.2377,0.2377,0.1858,0.1608,0.7178,0.1388,0.087,0.7332,0.2293,0.2849,1.672,True
MLP (64-64),mlp,0.75,0.05,4,0.7281,0.188,0.188,0.1483,0.1619,0.7234,0.109,0.0877,0.7354,0.1718,0.2767,1.799,True
MLP (64-64),mlp,0.75,0.25,4,0.7279,0.0221,0.0221,0.0566,0.1651,0.7366,0.0184,0.0897,0.7321,0.0129,0.2666,2.237,True
MLP (64-64),mlp,0.75,0.5,4,0.7261,0.0066,0.0066,0.0608,0.1689,0.7484,0.0021,0.0913,0.7261,0.0106,0.2556,2.056,True
MLP (64-64),mlp,0.75,0.75,4,0.7245,0.0087,0.0087,0.0625,0.1699,0.7482,0.0035,0.0914,0.7302,0.0123,0.2571,1.769,True
MLP (64-64),mlp,0.75,1.0,4,0.7241,0.0006,0.0006,0.0749,0.1709,0.7516,0.0005,0.0923,0.7298,0.0109,0.2515,2.416,True
MLP (64-64),mlp,1.0,0.0,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.803,True
MLP (64-64),mlp,1.0,0.005,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.996,True
MLP (64-64),mlp,1.0,0.05,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.778,True
MLP (64-64),mlp,1.0,0.25,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.67,True
MLP (64-64),mlp,1.0,0.5,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,2.476,True
MLP (64-64),mlp,1.0,0.75,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.802,True
MLP (64-64),mlp,1.0,1.0,4,0.7297,0.221,0.221,0.1908,0.1662,0.7468,0.1415,0.0899,0.7333,0.2074,0.2606,1.55,True
