Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.05,0.0,9,0.7633,0.2645,0.0701,0.6491,0.1035,0.7187,0.1457,0.0431,0.7643,0.0596,0.2868,0.408,True
MLP (64-64),mlp,0.05,0.005,9,0.7618,0.0673,0.0368,0.634,0.1036,0.7165,0.0316,0.0433,0.7645,0.0251,0.2847,0.355,True
MLP (64-64),mlp,0.05,0.05,9,0.7628,0.0437,0.0198,0.5991,0.1059,0.7275,0.013,0.0437,0.7657,0.0012,0.2695,0.382,True
MLP (64-64),mlp,0.05,0.25,9,0.7712,0.0772,0.0194,0.5509,0.1101,0.7608,0.0173,0.0466,0.7828,0.0151,0.2303,0.34,True
MLP (64-64),mlp,0.05,0.5,9,0.7997,0.0481,0.0202,0.2038,0.1235,0.9347,0.0028,0.0547,0.801,0.0207,0.0638,0.212,True
MLP (64-64),mlp,0.05,0.75,9,0.7797,0.0,0.0,0.0,0.1413,,0.0017,0.0591,0.7798,0.0,0.0,0.232,True
MLP (64-64),mlp,0.05,1.0,9,0.7797,0.0,0.0,0.0,0.1413,,0.0022,0.0689,0.7798,0.0,0.0,0.324,True
MLP (64-64),mlp,0.25,0.0,9,0.8148,0.1509,0.0667,0.4642,0.1043,0.8502,0.177,0.0624,0.8188,0.0408,0.1477,0.533,True
MLP (64-64),mlp,0.25,0.005,9,0.8162,0.1176,0.0802,0.466,0.1033,0.8485,0.0649,0.0614,0.8165,0.0491,0.152,0.445,True
MLP (64-64),mlp,0.25,0.05,9,0.8177,0.0876,0.0577,0.4357,0.1037,0.8577,0.0228,0.0633,0.8173,0.0364,0.1422,0.455,True
MLP (64-64),mlp,0.25,0.25,9,0.8138,0.0788,0.0646,0.4236,0.1066,0.8628,0.0219,0.0637,0.8198,0.0433,0.1387,0.585,True
MLP (64-64),mlp,0.25,0.5,9,0.8153,0.0718,0.0701,0.4266,0.106,0.8647,0.0163,0.0659,0.8193,0.045,0.1342,0.477,True
MLP (64-64),mlp,0.25,0.75,9,0.8122,0.0665,0.0665,0.416,0.1083,0.8678,0.0185,0.0686,0.8172,0.0393,0.129,0.344,True
MLP (64-64),mlp,0.25,1.0,9,0.8083,0.0835,0.0525,0.2905,0.1159,0.915,0.0162,0.0735,0.811,0.0327,0.0852,0.285,True
MLP (64-64),mlp,0.5,0.0,9,0.8173,0.1513,0.0754,0.4566,0.1042,0.8603,0.1715,0.0649,0.8188,0.0449,0.137,0.452,True
MLP (64-64),mlp,0.5,0.005,9,0.8168,0.117,0.0789,0.4342,0.105,0.8642,0.135,0.0656,0.82,0.0507,0.1315,0.395,True
MLP (64-64),mlp,0.5,0.05,9,0.8182,0.0797,0.0682,0.4402,0.104,0.8625,0.0403,0.0657,0.819,0.0394,0.1348,0.514,True
MLP (64-64),mlp,0.5,0.25,9,0.8182,0.0782,0.0579,0.4039,0.1055,0.8745,0.0197,0.0668,0.8205,0.0305,0.1233,0.612,True
MLP (64-64),mlp,0.5,0.5,9,0.8162,0.0811,0.0691,0.413,0.1063,0.8712,0.0165,0.0678,0.8195,0.0428,0.127,0.491,True
MLP (64-64),mlp,0.5,0.75,9,0.8147,0.0762,0.0697,0.4054,0.1076,0.874,0.0117,0.0686,0.8178,0.0429,0.1243,0.404,True
MLP (64-64),mlp,0.5,1.0,9,0.8177,0.0672,0.0637,0.3858,0.1068,0.8837,0.0179,0.0699,0.8188,0.0367,0.1127,0.608,True
MLP (64-64),mlp,0.75,0.0,9,0.816,0.1619,0.0719,0.4302,0.106,0.8677,0.1728,0.0663,0.8177,0.0419,0.1268,0.459,True
MLP (64-64),mlp,0.75,0.005,9,0.8172,0.1359,0.0694,0.4075,0.106,0.8742,0.1574,0.0675,0.8183,0.0401,0.1225,0.473,True
MLP (64-64),mlp,0.75,0.05,9,0.8167,0.0986,0.0829,0.4236,0.1061,0.8723,0.0666,0.0673,0.8198,0.048,0.1233,0.397,True
MLP (64-64),mlp,0.75,0.25,9,0.8155,0.0689,0.0539,0.3964,0.1069,0.8732,0.0279,0.0683,0.8182,0.028,0.124,0.567,True
MLP (64-64),mlp,0.75,0.5,9,0.818,0.0649,0.0582,0.3979,0.1058,0.8763,0.0288,0.0679,0.8192,0.0305,0.1197,0.517,True
MLP (64-64),mlp,0.75,0.75,9,0.8173,0.0686,0.0634,0.4024,0.1063,0.877,0.0209,0.0682,0.8193,0.0369,0.1185,0.463,True
MLP (64-64),mlp,0.75,1.0,9,0.8167,0.0732,0.0589,0.3918,0.1069,0.8787,0.0233,0.0689,0.8203,0.0338,0.1175,0.661,True
MLP (64-64),mlp,1.0,0.0,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.441,True
MLP (64-64),mlp,1.0,0.005,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.452,True
MLP (64-64),mlp,1.0,0.05,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.447,True
MLP (64-64),mlp,1.0,0.25,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.456,True
MLP (64-64),mlp,1.0,0.5,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.482,True
MLP (64-64),mlp,1.0,0.75,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.451,True
MLP (64-64),mlp,1.0,1.0,9,0.816,0.1369,0.0729,0.4075,0.1071,0.8773,0.1671,0.0677,0.819,0.0453,0.1192,0.454,True
