Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,8,0.2217,0.0006,0.0006,0.0007,0.0273,0.0003,0.0454,0.0288,0.2218,0.001,0.999,0.399,True
Logistic Regression,logreg,0.0,0.005,8,0.2217,0.0003,0.0003,0.0018,0.0274,0.0007,0.0354,0.0288,0.2218,0.001,0.999,0.372,True
Logistic Regression,logreg,0.0,0.05,8,0.2217,0.0003,0.0003,0.0018,0.0274,0.0007,0.0018,0.0291,0.2218,0.001,0.999,0.362,True
Logistic Regression,logreg,0.0,0.25,8,0.2215,0.0006,0.0006,0.0018,0.0274,0.0005,0.0017,0.0292,0.2218,0.001,0.999,0.44,True
Logistic Regression,logreg,0.0,0.5,8,0.2232,0.0016,0.0016,0.0022,0.0277,0.0028,0.0031,0.0323,0.2245,0.0002,0.9963,0.204,True
Logistic Regression,logreg,0.0,0.75,8,0.4898,0.025,0.025,0.0405,0.0836,0.3612,0.0065,0.047,0.4855,0.0051,0.6423,0.047,True
Logistic Regression,logreg,0.0,1.0,8,0.7035,0.0208,0.0208,0.0701,0.1341,0.7312,0.0038,0.0573,0.7063,0.015,0.2648,0.07,True
Logistic Regression,logreg,0.005,0.0,8,0.2222,0.0016,0.0016,0.0019,0.0276,0.0018,0.0455,0.0311,0.2222,0.0015,0.9987,0.329,True
Logistic Regression,logreg,0.005,0.005,8,0.2217,0.0007,0.0007,0.0009,0.0276,0.0017,0.0161,0.0311,0.2222,0.0007,0.9983,0.348,True
Logistic Regression,logreg,0.005,0.05,8,0.222,0.0014,0.0014,0.0022,0.0276,0.0017,0.0029,0.0313,0.2223,0.0006,0.9978,0.46,True
Logistic Regression,logreg,0.005,0.25,8,0.2232,0.0026,0.0026,0.0027,0.0279,0.0035,0.0038,0.0324,0.224,0.0029,0.9958,0.287,True
Logistic Regression,logreg,0.005,0.5,8,0.2632,0.0154,0.0154,0.0209,0.0366,0.0575,0.0036,0.0368,0.259,0.0129,0.9505,0.14,True
Logistic Regression,logreg,0.005,0.75,8,0.4967,0.0181,0.0181,0.0322,0.0842,0.3683,0.0055,0.0469,0.4913,0.0046,0.6365,0.057,True
Logistic Regression,logreg,0.005,1.0,8,0.728,0.0051,0.0051,0.0453,0.1321,0.7643,0.0041,0.057,0.7297,0.0086,0.2325,0.049,True
Logistic Regression,logreg,0.05,0.0,8,0.5748,0.0992,0.0992,0.0931,0.0968,0.4715,0.0279,0.0458,0.5607,0.1218,0.5442,0.178,True
Logistic Regression,logreg,0.05,0.005,8,0.57,0.0082,0.0082,0.0371,0.0971,0.468,0.0038,0.0459,0.5597,0.0305,0.5442,0.222,True
Logistic Regression,logreg,0.05,0.05,8,0.5972,0.0379,0.0379,0.0607,0.1017,0.5068,0.0054,0.0465,0.5875,0.0238,0.5053,0.162,True
Logistic Regression,logreg,0.05,0.25,8,0.74,0.0311,0.0311,0.0458,0.1142,0.719,0.0066,0.0505,0.7365,0.0012,0.293,0.056,True
Logistic Regression,logreg,0.05,0.5,8,0.738,0.0064,0.0064,0.016,0.1196,0.7357,0.0064,0.054,0.737,0.0097,0.2765,0.04,True
Logistic Regression,logreg,0.05,0.75,8,0.7602,0.0144,0.0144,0.0371,0.1224,0.7892,0.0066,0.0559,0.7602,0.0067,0.2163,0.049,True
Logistic Regression,logreg,0.05,1.0,8,0.7595,0.0087,0.0087,0.0413,0.1296,0.8188,0.0053,0.0574,0.7672,0.0114,0.1823,0.06,True
Logistic Regression,logreg,0.25,0.0,8,0.8218,0.0257,0.0257,0.033,0.1031,0.8718,0.0267,0.0643,0.8163,0.046,0.1315,0.4,True
Logistic Regression,logreg,0.25,0.005,8,0.8213,0.0199,0.0199,0.0189,0.1033,0.8717,0.0191,0.0643,0.817,0.0425,0.1315,0.372,True
Logistic Regression,logreg,0.25,0.05,8,0.8193,0.0037,0.0037,0.0216,0.1044,0.8703,0.0042,0.0647,0.8172,0.0268,0.1283,0.37,True
Logistic Regression,logreg,0.25,0.25,8,0.8188,0.0024,0.0024,0.0167,0.1059,0.8805,0.0052,0.0659,0.816,0.0189,0.1205,0.407,True
Logistic Regression,logreg,0.25,0.5,8,0.8132,0.0002,0.0002,0.0148,0.1109,0.8942,0.0057,0.067,0.8102,0.0097,0.1067,0.117,True
