Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,0.25,2,0.7751,0.0239,0.0239,0.1702,0.0859,0.638,0.0043,0.0455,0.7741,0.0135,0.3619,0.439,True
Logistic Regression,logreg,0.05,0.5,2,0.7706,0.0313,0.0313,0.1054,0.1026,0.6987,0.0029,0.0519,0.7799,0.0221,0.3015,0.186,True
Logistic Regression,logreg,0.05,0.75,2,0.7994,0.0535,0.0535,0.0857,0.1095,0.7986,0.0032,0.0592,0.8049,0.0394,0.2027,0.349,True
Logistic Regression,logreg,0.05,1.0,2,0.7734,0.0214,0.0214,0.0041,0.1462,0.9593,0.0025,0.0777,0.7769,0.0157,0.0438,0.26,True
Logistic Regression,logreg,0.25,0.0,2,0.839,0.2214,0.2214,0.1754,0.0836,0.7703,0.2099,0.0511,0.847,0.2091,0.2379,0.597,True
Logistic Regression,logreg,0.25,0.005,2,0.8395,0.2166,0.2166,0.1587,0.0836,0.7718,0.2054,0.0512,0.8474,0.2036,0.2373,0.541,True
Logistic Regression,logreg,0.25,0.05,2,0.8413,0.1747,0.1747,0.0726,0.0839,0.7803,0.1588,0.0519,0.8468,0.1584,0.2278,0.519,True
Logistic Regression,logreg,0.25,0.25,2,0.8229,0.0241,0.0241,0.2804,0.097,0.8017,0.0041,0.0572,0.8315,0.014,0.2028,0.342,True
Logistic Regression,logreg,0.25,0.5,2,0.8223,0.0245,0.0245,0.2447,0.0999,0.8203,0.003,0.0591,0.8293,0.0087,0.1864,0.634,True
Logistic Regression,logreg,0.25,0.75,2,0.8145,0.0376,0.0376,0.1526,0.1088,0.8541,0.004,0.0639,0.8214,0.0264,0.1553,0.298,True
Logistic Regression,logreg,0.25,1.0,2,0.8107,0.036,0.036,0.1425,0.1129,0.87,0.003,0.0661,0.8205,0.0215,0.14,0.408,True
Logistic Regression,logreg,0.5,0.0,2,0.8425,0.2085,0.2085,0.1743,0.0843,0.7876,0.199,0.0532,0.849,0.1917,0.2202,0.595,True
Logistic Regression,logreg,0.5,0.005,2,0.8429,0.2066,0.2066,0.1703,0.0841,0.7883,0.1974,0.0532,0.849,0.1904,0.2193,0.504,True
Logistic Regression,logreg,0.5,0.05,2,0.8416,0.1886,0.1886,0.1391,0.0857,0.7943,0.1822,0.0536,0.8494,0.1757,0.2145,0.747,True
Logistic Regression,logreg,0.5,0.25,2,0.8365,0.1055,0.1055,0.087,0.0908,0.8122,0.0941,0.056,0.8443,0.0921,0.1957,0.676,True
Logistic Regression,logreg,0.5,0.5,2,0.824,0.0069,0.0069,0.3126,0.0994,0.824,0.0009,0.0602,0.8286,0.0018,0.1831,0.514,True
Logistic Regression,logreg,0.5,0.75,2,0.821,0.0051,0.0051,0.2922,0.1027,0.8363,0.0019,0.0613,0.8266,0.0044,0.1716,0.563,True
Logistic Regression,logreg,0.5,1.0,2,0.8203,0.0134,0.0134,0.2509,0.1043,0.8464,0.0033,0.0624,0.8243,0.0026,0.1611,0.415,True
Logistic Regression,logreg,0.75,0.0,2,0.8419,0.1993,0.1993,0.1685,0.0858,0.797,0.1938,0.054,0.8494,0.1849,0.2129,0.467,True
Logistic Regression,logreg,0.75,0.005,2,0.8419,0.1988,0.1988,0.1685,0.0858,0.797,0.1932,0.0541,0.8493,0.1847,0.2128,0.709,True
Logistic Regression,logreg,0.75,0.05,2,0.8434,0.1921,0.1921,0.1489,0.0853,0.7994,0.188,0.0542,0.8496,0.1797,0.2112,0.59,True
Logistic Regression,logreg,0.75,0.25,2,0.8389,0.1646,0.1646,0.0833,0.0887,0.8064,0.1621,0.0548,0.85,0.1535,0.204,0.669,True
Logistic Regression,logreg,0.75,0.5,2,0.8367,0.1262,0.1262,0.0433,0.0909,0.8146,0.125,0.056,0.8454,0.1128,0.1941,0.578,True
Logistic Regression,logreg,0.75,0.75,2,0.8337,0.0886,0.0886,0.1256,0.0936,0.8229,0.0823,0.0576,0.8419,0.0779,0.1862,0.673,True
Logistic Regression,logreg,0.75,1.0,2,0.8283,0.041,0.041,0.245,0.0976,0.8294,0.0332,0.0598,0.8334,0.0288,0.1794,0.711,True
Logistic Regression,logreg,1.0,0.0,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.559,True
Logistic Regression,logreg,1.0,0.005,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.796,True
Logistic Regression,logreg,1.0,0.05,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.569,True
Logistic Regression,logreg,1.0,0.25,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.583,True
Logistic Regression,logreg,1.0,0.5,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.672,True
Logistic Regression,logreg,1.0,0.75,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.605,True
Logistic Regression,logreg,1.0,1.0,2,0.8431,0.1926,0.1926,0.1572,0.0857,0.8015,0.1912,0.0545,0.8492,0.1826,0.2087,0.6,True
MLP (64-64),mlp,0.0,0.0,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.1293,0.0274,0.2507,0.0,1.0,3.118,True
MLP (64-64),mlp,0.0,0.005,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0796,0.0274,0.2507,0.0,1.0,2.094,True
MLP (64-64),mlp,0.0,0.05,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.001,0.0284,0.2507,0.0,1.0,1.133,True
MLP (64-64),mlp,0.0,0.25,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0,0.0301,0.2507,0.0,1.0,0.366,True
MLP (64-64),mlp,0.0,0.5,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0001,0.0301,0.2507,0.0,1.0,1.08,True
MLP (64-64),mlp,0.0,0.75,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0002,0.0308,0.2507,0.0,1.0,0.891,True
MLP (64-64),mlp,0.0,1.0,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0,0.0587,0.2507,0.0,1.0,0.91,True
MLP (64-64),mlp,0.005,0.0,2,0.5155,0.2621,0.2621,0.2337,0.0577,0.269,0.1474,0.0286,0.5258,0.2729,0.7232,3.051,True
MLP (64-64),mlp,0.005,0.005,2,0.3605,0.1581,0.1581,0.2306,0.0433,0.1118,0.1158,0.0286,0.3627,0.1595,0.8873,3.159,True
MLP (64-64),mlp,0.005,0.05,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0022,0.0296,0.2507,0.0,1.0,1.115,True
MLP (64-64),mlp,0.005,0.25,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.001,0.0305,0.2507,0.0,1.0,0.974,True
MLP (64-64),mlp,0.005,0.5,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.0007,0.0323,0.2507,0.0,1.0,1.109,True
MLP (64-64),mlp,0.005,0.75,2,0.2501,0.0,0.0,0.0,0.0306,0.0,0.002,0.0378,0.2507,0.0,1.0,1.407,True
MLP (64-64),mlp,0.005,1.0,2,0.7499,0.0,0.0,0.0,0.1667,,0.0,0.0907,0.7493,0.0,0.0,3.017,True
MLP (64-64),mlp,0.05,0.0,2,0.8259,0.2928,0.2928,0.1766,0.0731,0.6757,0.1962,0.039,0.8296,0.2759,0.3274,1.042,True
MLP (64-64),mlp,0.05,0.005,2,0.8269,0.2818,0.2818,0.1677,0.0724,0.6743,0.1729,0.0386,0.829,0.2672,0.3276,0.919,True
MLP (64-64),mlp,0.05,0.05,2,0.8224,0.1845,0.1845,0.0771,0.0744,0.675,0.0153,0.0401,0.8282,0.1727,0.3226,1.829,True
MLP (64-64),mlp,0.05,0.25,2,0.8203,0.0888,0.0888,0.1511,0.0808,0.702,0.0051,0.0429,0.8255,0.0823,0.3003,1.572,True
MLP (64-64),mlp,0.05,0.5,2,0.8181,0.0364,0.0364,0.218,0.0883,0.7359,0.0045,0.0477,0.8259,0.0379,0.2688,1.233,True
MLP (64-64),mlp,0.05,0.75,2,0.8272,0.0278,0.0278,0.2442,0.0911,0.7786,0.0047,0.0539,0.8323,0.0206,0.225,2.115,True
MLP (64-64),mlp,0.05,1.0,2,0.7499,0.0,0.0,0.0,0.1667,,0.0004,0.0789,0.7493,0.0,0.0,1.569,True
MLP (64-64),mlp,0.25,0.0,2,0.8515,0.2086,0.2086,0.1082,0.0768,0.7679,0.2138,0.05,0.8547,0.1934,0.2388,1.312,True
MLP (64-64),mlp,0.25,0.005,2,0.8502,0.205,0.205,0.1012,0.0773,0.7666,0.211,0.0499,0.8552,0.1934,0.2415,1.552,True
MLP (64-64),mlp,0.25,0.05,2,0.8489,0.1752,0.1752,0.0714,0.0786,0.771,0.1722,0.0506,0.8549,0.1602,0.2326,1.245,True
MLP (64-64),mlp,0.25,0.25,2,0.8318,0.0416,0.0416,0.2369,0.0909,0.7936,0.0042,0.0546,0.8395,0.0402,0.2149,0.749,True
MLP (64-64),mlp,0.25,0.5,2,0.8314,0.0276,0.0276,0.2764,0.0934,0.81,0.0049,0.0565,0.8413,0.0282,0.1965,1.394,True
MLP (64-64),mlp,0.25,0.75,2,0.8282,0.0177,0.0177,0.2764,0.0958,0.8143,0.0039,0.0579,0.8365,0.0122,0.1945,1.09,True
MLP (64-64),mlp,0.25,1.0,2,0.8256,0.0094,0.0094,0.3053,0.099,0.8285,0.0036,0.0604,0.836,0.0023,0.1781,1.438,True
MLP (64-64),mlp,0.5,0.0,2,0.8514,0.1955,0.1955,0.1076,0.0789,0.7831,0.2044,0.0515,0.8568,0.1852,0.2239,1.285,True
MLP (64-64),mlp,0.5,0.005,2,0.8502,0.195,0.195,0.1149,0.0798,0.7847,0.204,0.0518,0.8555,0.1852,0.2212,1.302,True
MLP (64-64),mlp,0.5,0.05,2,0.8503,0.1839,0.1839,0.0773,0.0797,0.7844,0.191,0.0517,0.8551,0.1717,0.2212,1.23,True
MLP (64-64),mlp,0.5,0.25,2,0.8438,0.1018,0.1018,0.1108,0.0864,0.8102,0.1094,0.0543,0.8503,0.0963,0.2012,0.941,True
MLP (64-64),mlp,0.5,0.5,2,0.8312,0.0231,0.0231,0.2759,0.0951,0.823,0.0017,0.0577,0.8441,0.0313,0.1862,2.177,True
MLP (64-64),mlp,0.5,0.75,2,0.8307,0.0186,0.0186,0.2885,0.0947,0.8175,0.0038,0.0583,0.8391,0.0184,0.1896,1.131,True
MLP (64-64),mlp,0.5,1.0,2,0.8286,0.0135,0.0135,0.296,0.0964,0.8216,0.0033,0.0588,0.8388,0.0128,0.1868,1.256,True
MLP (64-64),mlp,0.75,0.0,2,0.8495,0.1941,0.1941,0.1394,0.081,0.7916,0.2036,0.0521,0.8572,0.182,0.2154,1.091,True
MLP (64-64),mlp,0.75,0.005,2,0.8499,0.1957,0.1957,0.14,0.0806,0.7902,0.2036,0.0519,0.8572,0.184,0.2167,1.115,True
MLP (64-64),mlp,0.75,0.05,2,0.8491,0.1908,0.1908,0.1332,0.0815,0.7938,0.2008,0.0521,0.8555,0.176,0.2144,1.057,True
MLP (64-64),mlp,0.75,0.25,2,0.8492,0.159,0.159,0.0599,0.0825,0.803,0.1749,0.0528,0.8526,0.1553,0.2062,0.97,True
MLP (64-64),mlp,0.75,0.5,2,0.8458,0.1258,0.1258,0.0402,0.0856,0.8135,0.1423,0.054,0.8517,0.1169,0.1982,0.909,True
MLP (64-64),mlp,0.75,0.75,2,0.8402,0.0836,0.0836,0.1333,0.0893,0.8177,0.0976,0.0554,0.8489,0.0803,0.1938,1.114,True
MLP (64-64),mlp,0.75,1.0,2,0.8287,0.0325,0.0325,0.2498,0.0964,0.8214,0.0341,0.0584,0.8437,0.039,0.1866,1.121,True
MLP (64-64),mlp,1.0,0.0,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.156,True
MLP (64-64),mlp,1.0,0.005,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.054,True
MLP (64-64),mlp,1.0,0.05,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.058,True
MLP (64-64),mlp,1.0,0.25,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.002,True
MLP (64-64),mlp,1.0,0.5,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.143,True
MLP (64-64),mlp,1.0,0.75,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.058,True
MLP (64-64),mlp,1.0,1.0,2,0.8484,0.1904,0.1904,0.1305,0.0821,0.7958,0.2019,0.0524,0.8549,0.1815,0.2121,1.046,True
