Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.0,0.005,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0042,0.0274,0.2212,0.0,1.0,0.201,True
MLP (64-64),mlp,0.0,0.05,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0006,0.0274,0.2212,0.0,1.0,0.377,True
MLP (64-64),mlp,0.0,0.25,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0002,0.0274,0.2212,0.0,1.0,0.358,True
MLP (64-64),mlp,0.0,0.5,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0018,0.0274,0.2212,0.0,1.0,1.558,True
MLP (64-64),mlp,0.0,0.75,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0022,0.0287,0.2212,0.0,1.0,1.38,True
MLP (64-64),mlp,0.0,1.0,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0,0.0506,0.2212,0.0,1.0,0.45,True
MLP (64-64),mlp,0.005,0.0,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0914,0.0294,0.2212,0.0,1.0,0.854,True
MLP (64-64),mlp,0.005,0.005,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0152,0.0295,0.2212,0.0,1.0,0.966,True
MLP (64-64),mlp,0.005,0.05,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0113,0.0295,0.2212,0.0,1.0,0.828,True
MLP (64-64),mlp,0.005,0.25,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0113,0.0313,0.2212,0.0,1.0,0.264,True
MLP (64-64),mlp,0.005,0.5,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.005,0.0325,0.2212,0.0,1.0,0.385,True
MLP (64-64),mlp,0.005,0.75,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0039,0.0383,0.2212,0.0,1.0,0.865,True
MLP (64-64),mlp,0.005,1.0,5,0.7768,0.0,0.0,0.0,0.1436,,0.0,0.0831,0.7788,0.0,0.0,2.062,True
MLP (64-64),mlp,0.05,0.0,5,0.7567,0.3368,0.0703,0.7063,0.1028,0.7015,0.1711,0.0426,0.7532,0.0711,0.3027,0.426,True
MLP (64-64),mlp,0.05,0.005,5,0.7527,0.1189,0.0485,0.1627,0.1035,0.6975,0.0453,0.0425,0.749,0.0568,0.3092,0.439,True
MLP (64-64),mlp,0.05,0.05,5,0.771,0.0873,0.0,0.123,0.103,0.7282,0.0257,0.0437,0.772,0.0075,0.2698,0.543,True
MLP (64-64),mlp,0.05,0.25,5,0.7867,0.1574,0.0204,0.6032,0.1043,0.7658,0.0234,0.0458,0.7837,0.0231,0.2358,0.65,True
MLP (64-64),mlp,0.05,0.5,5,0.811,0.1733,0.0687,0.5,0.1041,0.8318,0.0221,0.0507,0.8122,0.0622,0.171,0.795,True
MLP (64-64),mlp,0.05,0.75,5,0.8152,0.1223,0.0293,0.3889,0.1081,0.8787,0.0192,0.058,0.8105,0.0293,0.1287,0.988,True
MLP (64-64),mlp,0.05,1.0,5,0.7768,0.0,0.0,0.0,0.1436,,0.004,0.0829,0.7788,0.0,0.0,0.712,True
MLP (64-64),mlp,0.25,0.0,5,0.8188,0.2247,0.0851,0.504,0.1019,0.847,0.2296,0.0615,0.8173,0.0877,0.1572,0.379,True
MLP (64-64),mlp,0.25,0.005,5,0.8182,0.1826,0.0867,0.496,0.1024,0.8473,0.0923,0.0619,0.8167,0.0878,0.1562,0.378,True
MLP (64-64),mlp,0.25,0.05,5,0.8175,0.1467,0.0496,0.4484,0.1029,0.8487,0.0336,0.0623,0.8183,0.0546,0.1555,0.517,True
MLP (64-64),mlp,0.25,0.25,5,0.8203,0.1324,0.0426,0.4286,0.1031,0.8632,0.0264,0.0644,0.8207,0.0505,0.1412,0.826,True
MLP (64-64),mlp,0.25,0.5,5,0.8193,0.1509,0.0632,0.4444,0.1032,0.8585,0.0255,0.0653,0.8188,0.0629,0.1457,0.606,True
MLP (64-64),mlp,0.25,0.75,5,0.8155,0.1203,0.0487,0.381,0.1081,0.88,0.0268,0.0687,0.8103,0.055,0.1235,0.445,True
MLP (64-64),mlp,0.25,1.0,5,0.8168,0.1141,0.0462,0.3611,0.1079,0.8857,0.0287,0.0705,0.8125,0.0547,0.118,0.803,True
MLP (64-64),mlp,0.5,0.0,5,0.8192,0.2022,0.0846,0.4643,0.1036,0.8613,0.2162,0.0658,0.8185,0.0817,0.1413,0.415,True
MLP (64-64),mlp,0.5,0.005,5,0.8197,0.2002,0.0844,0.4643,0.1034,0.8622,0.1784,0.0658,0.819,0.0824,0.1405,0.411,True
MLP (64-64),mlp,0.5,0.05,5,0.8197,0.1375,0.0701,0.4405,0.1034,0.8618,0.0606,0.0663,0.82,0.0687,0.1415,0.435,True
MLP (64-64),mlp,0.5,0.25,5,0.8218,0.1438,0.0549,0.4325,0.1021,0.862,0.0301,0.0659,0.8195,0.0551,0.1417,0.533,True
MLP (64-64),mlp,0.5,0.5,5,0.8195,0.1325,0.0474,0.4048,0.1047,0.872,0.0268,0.0676,0.8227,0.0546,0.1315,0.712,True
MLP (64-64),mlp,0.5,0.75,5,0.8183,0.1182,0.0528,0.377,0.1065,0.8815,0.0282,0.0695,0.8157,0.0561,0.1208,0.462,True
MLP (64-64),mlp,0.5,1.0,5,0.821,0.1295,0.0473,0.4008,0.1046,0.8792,0.0258,0.0696,0.8205,0.0549,0.124,0.858,True
MLP (64-64),mlp,0.75,0.0,5,0.8207,0.189,0.0774,0.4444,0.1031,0.8642,0.1896,0.0669,0.8188,0.0708,0.1383,0.481,True
MLP (64-64),mlp,0.75,0.005,5,0.82,0.19,0.076,0.4444,0.1034,0.8635,0.1763,0.0669,0.819,0.0717,0.1382,0.472,True
MLP (64-64),mlp,0.75,0.05,5,0.8207,0.1417,0.0768,0.4246,0.104,0.8718,0.0751,0.0679,0.8212,0.0735,0.1313,0.423,True
MLP (64-64),mlp,0.75,0.25,5,0.8177,0.117,0.0479,0.4206,0.1052,0.8668,0.0342,0.0676,0.8187,0.0509,0.1385,0.706,True
MLP (64-64),mlp,0.75,0.5,5,0.8203,0.1295,0.0435,0.4048,0.1043,0.8732,0.031,0.069,0.8232,0.0465,0.1317,0.836,True
MLP (64-64),mlp,0.75,0.75,5,0.8207,0.1284,0.0494,0.4008,0.1043,0.8748,0.032,0.0686,0.8222,0.0538,0.1307,0.541,True
MLP (64-64),mlp,0.75,1.0,5,0.8207,0.1325,0.0428,0.4127,0.104,0.8718,0.0297,0.0681,0.8208,0.051,0.1327,0.652,True
MLP (64-64),mlp,1.0,0.0,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.522,True
MLP (64-64),mlp,1.0,0.005,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.517,True
MLP (64-64),mlp,1.0,0.05,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.525,True
MLP (64-64),mlp,1.0,0.25,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.518,True
MLP (64-64),mlp,1.0,0.5,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.524,True
MLP (64-64),mlp,1.0,0.75,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.515,True
MLP (64-64),mlp,1.0,1.0,5,0.8197,0.189,0.0637,0.4325,0.1043,0.8698,0.1816,0.0677,0.8205,0.0715,0.1363,0.509,True
