Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.005,0.25,1,0.3767,0.0,0.0,0.0,0.0446,0.0,0.0005,0.0468,0.3688,0.0,1.0,1.066,True
MLP (64-64),mlp,0.005,0.5,1,0.3767,0.0,0.0,0.0,0.0446,0.0,0.0002,0.0484,0.3688,0.0,1.0,0.98,True
MLP (64-64),mlp,0.005,0.75,1,0.3767,0.0,0.0,0.0,0.0446,0.0,0.0009,0.0526,0.3688,0.0,1.0,1.443,True
MLP (64-64),mlp,0.005,1.0,1,0.6233,0.0,0.0,0.0,0.3022,,0.0,0.116,0.6312,0.0,0.0,1.58,True
MLP (64-64),mlp,0.05,0.0,1,0.582,0.2013,0.2013,0.2448,0.0826,0.2781,0.1356,0.0572,0.5705,0.1932,0.7317,2.114,True
MLP (64-64),mlp,0.05,0.005,1,0.569,0.1051,0.1051,0.0969,0.0803,0.2595,0.0873,0.057,0.5588,0.0877,0.748,1.488,True
MLP (64-64),mlp,0.05,0.05,1,0.5682,0.0478,0.0478,0.136,0.0811,0.2613,0.0059,0.0583,0.5596,0.0511,0.7428,2.227,True
MLP (64-64),mlp,0.05,0.25,1,0.5411,0.0282,0.0282,0.104,0.0752,0.22,0.0039,0.0586,0.5324,0.041,0.7798,1.322,True
MLP (64-64),mlp,0.05,0.5,1,0.4931,0.0269,0.0269,0.0904,0.0775,0.1896,0.0023,0.0674,0.487,0.0032,0.8106,0.739,True
MLP (64-64),mlp,0.05,0.75,1,0.5993,0.003,0.003,0.0878,0.1251,0.423,0.0001,0.08,0.5874,0.0048,0.5814,1.066,True
MLP (64-64),mlp,0.05,1.0,1,0.6233,0.0,0.0,0.0,0.3022,,0.0001,0.1144,0.6312,0.0,0.0,0.948,True
MLP (64-64),mlp,0.25,0.0,1,0.7209,0.2935,0.2935,0.2366,0.138,0.6176,0.1761,0.076,0.7192,0.2861,0.3816,1.516,True
MLP (64-64),mlp,0.25,0.005,1,0.7236,0.2628,0.2628,0.1925,0.1391,0.6267,0.1552,0.0768,0.7194,0.2561,0.373,1.473,True
MLP (64-64),mlp,0.25,0.05,1,0.7185,0.0155,0.0155,0.0704,0.1448,0.6378,0.0244,0.0783,0.715,0.0031,0.365,1.826,True
MLP (64-64),mlp,0.25,0.25,1,0.7278,0.0089,0.0089,0.0734,0.1581,0.7077,0.0078,0.0834,0.7254,0.016,0.297,1.588,True
MLP (64-64),mlp,0.25,0.5,1,0.7228,0.0324,0.0324,0.0382,0.1611,0.7079,0.0063,0.0848,0.7251,0.0231,0.2883,1.344,True
MLP (64-64),mlp,0.25,0.75,1,0.7092,0.0013,0.0013,0.0697,0.1645,0.6903,0.0032,0.085,0.7148,0.0203,0.3066,1.045,True
MLP (64-64),mlp,0.25,1.0,1,0.7117,0.0349,0.0349,0.0257,0.1773,0.745,0.0065,0.092,0.7198,0.0526,0.2502,1.146,True
MLP (64-64),mlp,0.5,0.0,1,0.732,0.3011,0.3011,0.2594,0.1536,0.6993,0.178,0.0836,0.7288,0.3016,0.2978,1.293,True
MLP (64-64),mlp,0.5,0.005,1,0.7339,0.283,0.283,0.2489,0.1575,0.7208,0.1681,0.086,0.7308,0.281,0.2772,1.235,True
MLP (64-64),mlp,0.5,0.05,1,0.7344,0.1297,0.1297,0.0978,0.157,0.7201,0.0925,0.0856,0.7326,0.125,0.2798,1.686,True
MLP (64-64),mlp,0.5,0.25,1,0.7288,0.0245,0.0245,0.0594,0.1611,0.7229,0.0198,0.0868,0.7282,0.0178,0.2852,2.204,True
MLP (64-64),mlp,0.5,0.5,1,0.7313,0.0218,0.0218,0.0551,0.1595,0.7226,0.0163,0.0865,0.7269,0.0256,0.2793,2.144,True
MLP (64-64),mlp,0.5,0.75,1,0.7268,0.0342,0.0342,0.0448,0.1723,0.7675,0.009,0.0913,0.7267,0.0291,0.2311,1.945,True
MLP (64-64),mlp,0.5,1.0,1,0.7261,0.0401,0.0401,0.039,0.1743,0.775,0.0119,0.0913,0.7261,0.029,0.2289,1.546,True
MLP (64-64),mlp,0.75,0.0,1,0.7346,0.2708,0.2708,0.2381,0.1603,0.7351,0.1776,0.0871,0.7333,0.278,0.2653,1.375,True
MLP (64-64),mlp,0.75,0.005,1,0.733,0.2737,0.2737,0.2446,0.1635,0.7451,0.18,0.0886,0.7333,0.2672,0.2571,1.463,True
MLP (64-64),mlp,0.75,0.05,1,0.7332,0.2082,0.2082,0.1884,0.1653,0.7543,0.1484,0.0893,0.7335,0.2139,0.2483,1.415,True
MLP (64-64),mlp,0.75,0.25,1,0.731,0.0598,0.0598,0.0315,0.1671,0.7559,0.0396,0.0903,0.7301,0.0455,0.2499,1.984,True
MLP (64-64),mlp,0.75,0.5,1,0.7276,0.0313,0.0313,0.0469,0.1681,0.7501,0.0232,0.089,0.7297,0.03,0.2505,1.433,True
MLP (64-64),mlp,0.75,0.75,1,0.7283,0.0339,0.0339,0.0425,0.1704,0.763,0.0163,0.0921,0.7301,0.0242,0.2389,1.654,True
MLP (64-64),mlp,0.75,1.0,1,0.7292,0.0284,0.0284,0.0439,0.1698,0.7633,0.0138,0.0923,0.7285,0.0184,0.2431,2.277,True
MLP (64-64),mlp,1.0,0.0,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.673,True
MLP (64-64),mlp,1.0,0.005,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.577,True
MLP (64-64),mlp,1.0,0.05,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.84,True
MLP (64-64),mlp,1.0,0.25,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.713,True
MLP (64-64),mlp,1.0,0.5,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.642,True
MLP (64-64),mlp,1.0,0.75,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.587,True
MLP (64-64),mlp,1.0,1.0,1,0.7334,0.2584,0.2584,0.2454,0.1679,0.7681,0.1842,0.0908,0.7334,0.265,0.2344,1.674,True
