Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,8,0.5812,0.0092,0.0092,0.0156,0.0605,0.0108,0.0197,0.0584,0.5835,0.0117,0.9885,0.562,True
Logistic Regression,logreg,0.0,0.005,8,0.5807,0.0079,0.0079,0.0127,0.0604,0.0103,0.0158,0.0584,0.5826,0.0088,0.9894,0.518,True
Logistic Regression,logreg,0.0,0.05,8,0.5795,0.0019,0.0019,0.0004,0.0604,0.0093,0.0012,0.0586,0.5826,0.0019,0.9892,0.834,True
Logistic Regression,logreg,0.0,0.25,8,0.5779,0.0021,0.0021,0.0009,0.0604,0.0077,0.0013,0.0586,0.5798,0.0003,0.9922,0.881,True
Logistic Regression,logreg,0.0,0.5,8,0.5732,0.0002,0.0002,0.0021,0.0601,0.0028,0.0009,0.0591,0.5756,0.0001,0.9966,0.653,True
Logistic Regression,logreg,0.0,0.75,8,0.5704,0.0,0.0,0.0,0.0599,0.0,0.0002,0.0606,0.5724,0.0,0.9998,0.635,True
Logistic Regression,logreg,0.0,1.0,8,0.4142,0.0059,0.0059,0.0075,0.6982,0.9764,0.0011,0.1885,0.4134,0.0071,0.0204,0.072,True
Logistic Regression,logreg,0.005,0.0,8,0.5922,0.0185,0.0185,0.0309,0.061,0.0222,0.0276,0.0589,0.5937,0.0141,0.9777,0.717,True
Logistic Regression,logreg,0.005,0.005,8,0.5919,0.0163,0.0163,0.0259,0.061,0.0219,0.0216,0.0589,0.5932,0.0111,0.9782,0.887,True
Logistic Regression,logreg,0.005,0.05,8,0.5926,0.0056,0.0056,0.0001,0.0611,0.0226,0.0015,0.0591,0.5944,0.0026,0.9768,0.737,True
Logistic Regression,logreg,0.005,0.25,8,0.5911,0.0059,0.0059,0.0017,0.061,0.0211,0.0018,0.0594,0.5943,0.0036,0.9763,0.722,True
Logistic Regression,logreg,0.005,0.5,8,0.5871,0.005,0.005,0.0019,0.0608,0.0171,0.0018,0.0603,0.5906,0.0012,0.9802,0.728,True
Logistic Regression,logreg,0.005,0.75,8,0.5782,0.0006,0.0006,0.0029,0.0605,0.0084,0.0009,0.0633,0.5814,0.0012,0.9902,0.649,True
Logistic Regression,logreg,0.005,1.0,8,0.4969,0.0095,0.0095,0.0928,0.2935,0.5097,0.0005,0.145,0.5088,0.0086,0.4854,0.115,True
Logistic Regression,logreg,0.05,0.0,8,0.646,0.0359,0.0359,0.0265,0.0654,0.0862,0.0503,0.0652,0.6503,0.0419,0.9087,0.825,True
Logistic Regression,logreg,0.05,0.005,8,0.6452,0.0272,0.0272,0.0095,0.0653,0.0852,0.0391,0.0652,0.6495,0.0328,0.9097,0.743,True
Logistic Regression,logreg,0.05,0.05,8,0.6458,0.0017,0.0017,0.0498,0.0654,0.086,0.0009,0.0657,0.6516,0.0021,0.9072,0.737,True
Logistic Regression,logreg,0.05,0.25,8,0.6513,0.0014,0.0014,0.052,0.0668,0.0961,0.0011,0.0674,0.6561,0.0019,0.8991,0.631,True
Logistic Regression,logreg,0.05,0.5,8,0.6574,0.0005,0.0005,0.0505,0.0687,0.1088,0.0004,0.0708,0.6639,0.0021,0.8847,0.757,True
Logistic Regression,logreg,0.05,0.75,8,0.6428,0.0018,0.0018,0.0363,0.0699,0.0986,0.0012,0.0799,0.6499,0.005,0.8953,0.443,True
Logistic Regression,logreg,0.05,1.0,8,0.5976,0.0084,0.0084,0.0215,0.0781,0.084,0.0003,0.1134,0.6012,0.0035,0.9072,0.094,True
Logistic Regression,logreg,0.25,0.0,8,0.7242,0.088,0.088,0.0542,0.0828,0.2328,0.074,0.0785,0.731,0.0789,0.766,0.703,True
Logistic Regression,logreg,0.25,0.005,8,0.7249,0.0807,0.0807,0.0502,0.0823,0.2321,0.0676,0.0785,0.7312,0.0702,0.767,0.952,True
Logistic Regression,logreg,0.25,0.05,8,0.7254,0.0096,0.0096,0.0914,0.0822,0.2324,0.0085,0.0793,0.7308,0.007,0.768,0.839,True
Logistic Regression,logreg,0.25,0.25,8,0.7284,0.0027,0.0027,0.1113,0.0851,0.2466,0.0018,0.0813,0.7367,0.0058,0.7549,0.746,True
Logistic Regression,logreg,0.25,0.5,8,0.7339,0.0066,0.0066,0.1199,0.0884,0.2659,0.0023,0.084,0.7411,0.0042,0.7349,0.946,True
Logistic Regression,logreg,0.25,0.75,8,0.7386,0.0025,0.0025,0.1038,0.0923,0.2868,0.0011,0.0877,0.7423,0.0031,0.7145,0.759,True
Logistic Regression,logreg,0.25,1.0,8,0.7404,0.0028,0.0028,0.1072,0.0995,0.3162,0.0025,0.0925,0.7427,0.0016,0.6833,0.829,True
Logistic Regression,logreg,0.5,0.0,8,0.7403,0.0974,0.0974,0.0746,0.0923,0.2893,0.0819,0.0848,0.7477,0.0972,0.7119,0.885,True
Logistic Regression,logreg,0.5,0.005,8,0.74,0.094,0.094,0.0715,0.0925,0.2896,0.0789,0.0848,0.7475,0.0952,0.7117,0.776,True
Logistic Regression,logreg,0.5,0.05,8,0.7399,0.0559,0.0559,0.0432,0.0922,0.2883,0.0517,0.085,0.7484,0.0586,0.7116,0.914,True
