Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0421,0.0277,0.213,0.0006,0.9997,0.377,True
Logistic Regression,logreg,0.0,0.005,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0335,0.0277,0.2128,0.0003,0.9998,0.405,True
Logistic Regression,logreg,0.0,0.05,7,0.2152,0.0004,0.0004,0.0006,0.0265,0.0002,0.0007,0.0281,0.213,0.0001,0.9997,0.414,True
Logistic Regression,logreg,0.0,0.25,7,0.2152,0.0004,0.0004,0.0006,0.0265,0.0002,0.001,0.0282,0.213,0.0001,0.9997,0.326,True
Logistic Regression,logreg,0.0,0.5,7,0.2152,0.0004,0.0004,0.0006,0.0265,0.0002,0.0012,0.0286,0.2132,0.0001,0.9995,0.369,True
Logistic Regression,logreg,0.0,0.75,7,0.2155,0.0006,0.0006,0.0008,0.0265,0.0005,0.0017,0.0293,0.2137,0.0003,0.999,0.342,True
Logistic Regression,logreg,0.0,1.0,7,0.3163,0.0076,0.0076,0.0169,0.0837,0.248,0.0,0.0549,0.3202,0.0165,0.7472,0.069,True
Logistic Regression,logreg,0.005,0.0,7,0.2153,0.0002,0.0002,0.0002,0.0265,0.0003,0.0355,0.0302,0.2135,0.0012,0.9988,0.422,True
Logistic Regression,logreg,0.005,0.005,7,0.215,0.0009,0.0009,0.0018,0.0266,0.0003,0.0037,0.0303,0.2137,0.001,0.999,0.466,True
Logistic Regression,logreg,0.005,0.05,7,0.215,0.0009,0.0009,0.0018,0.0266,0.0003,0.0008,0.0304,0.2137,0.001,0.999,0.382,True
Logistic Regression,logreg,0.005,0.25,7,0.2177,0.0031,0.0031,0.0054,0.0271,0.0037,0.0018,0.0322,0.2148,0.0011,0.9965,0.184,True
Logistic Regression,logreg,0.005,0.5,7,0.2345,0.0064,0.0064,0.0076,0.03,0.0238,0.0037,0.0353,0.2342,0.0129,0.9735,0.131,True
Logistic Regression,logreg,0.005,0.75,7,0.236,0.0006,0.0006,0.0016,0.0303,0.0257,0.0035,0.0369,0.2377,0.0089,0.9707,0.159,True
Logistic Regression,logreg,0.005,1.0,7,0.6822,0.0088,0.0088,0.02,0.1746,0.8348,0.0003,0.0698,0.6835,0.012,0.1598,0.218,True
Logistic Regression,logreg,0.05,0.0,7,0.5423,0.1039,0.1039,0.0999,0.0945,0.4427,0.0326,0.045,0.5542,0.0987,0.5502,0.47,True
Logistic Regression,logreg,0.05,0.005,7,0.5375,0.0262,0.0262,0.0534,0.0945,0.4388,0.0084,0.045,0.5473,0.0156,0.56,0.42,True
Logistic Regression,logreg,0.05,0.05,7,0.5625,0.0133,0.0133,0.0309,0.0989,0.4732,0.0011,0.0456,0.5747,0.0179,0.525,0.188,True
Logistic Regression,logreg,0.05,0.25,7,0.704,0.0409,0.0409,0.0564,0.112,0.6643,0.0003,0.0483,0.7092,0.0388,0.3448,0.126,True
Logistic Regression,logreg,0.05,0.5,7,0.7717,0.0033,0.0033,0.0351,0.1139,0.784,0.0038,0.0536,0.7795,0.0111,0.2178,0.091,True
Logistic Regression,logreg,0.05,0.75,7,0.8062,0.0059,0.0059,0.0441,0.1133,0.8838,0.0036,0.0599,0.8205,0.0174,0.1225,0.124,True
Logistic Regression,logreg,0.05,1.0,7,0.7892,0.0069,0.0069,0.0196,0.1334,0.9838,0.0026,0.0712,0.7957,0.0009,0.0153,0.182,True
Logistic Regression,logreg,0.25,0.0,7,0.8163,0.0362,0.0362,0.0263,0.1052,0.869,0.0269,0.063,0.8258,0.0401,0.1352,0.577,True
Logistic Regression,logreg,0.25,0.005,7,0.8162,0.0342,0.0342,0.0249,0.1054,0.8695,0.0195,0.0631,0.8263,0.0355,0.135,0.405,True
Logistic Regression,logreg,0.25,0.05,7,0.8148,0.0215,0.0215,0.0162,0.1064,0.8712,0.0026,0.0635,0.8258,0.0244,0.1342,0.347,True
Logistic Regression,logreg,0.25,0.25,7,0.8155,0.0153,0.0153,0.0212,0.1071,0.8802,0.0013,0.0646,0.824,0.0181,0.125,0.282,True
Logistic Regression,logreg,0.25,0.5,7,0.8145,0.0136,0.0136,0.0211,0.1087,0.8885,0.002,0.0659,0.8252,0.0218,0.1182,0.221,True
Logistic Regression,logreg,0.25,0.75,7,0.8133,0.0103,0.0103,0.0255,0.1108,0.901,0.0019,0.0679,0.8238,0.0132,0.1045,0.302,True
Logistic Regression,logreg,0.25,1.0,7,0.812,0.0032,0.0032,0.0385,0.1128,0.912,0.0013,0.0694,0.8188,0.0087,0.0888,0.223,True
Logistic Regression,logreg,0.5,0.0,7,0.816,0.0218,0.0218,0.0164,0.1088,0.8973,0.0151,0.0671,0.8255,0.0277,0.1092,0.402,True
Logistic Regression,logreg,0.5,0.005,7,0.8152,0.0201,0.0201,0.0154,0.1093,0.8972,0.0137,0.0672,0.8257,0.0259,0.109,0.387,True
Logistic Regression,logreg,0.5,0.05,7,0.8125,0.0127,0.0127,0.0273,0.1111,0.8982,0.0031,0.0675,0.8262,0.0158,0.1072,0.381,True
Logistic Regression,logreg,0.5,0.25,7,0.814,0.0114,0.0114,0.0318,0.1105,0.9017,0.0024,0.068,0.8242,0.0177,0.1035,0.333,True
