Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.075,0.0277,0.213,0.0009,0.9997,0.393,True
Logistic Regression,logreg,0.0,0.005,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0533,0.0277,0.2128,0.0005,0.9998,0.398,True
Logistic Regression,logreg,0.0,0.05,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0098,0.0282,0.213,0.0001,0.9997,0.388,True
Logistic Regression,logreg,0.0,0.25,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0108,0.0286,0.213,0.0001,0.9997,0.388,True
Logistic Regression,logreg,0.0,0.5,7,0.215,0.0,0.0,0.0,0.0265,0.0,0.0094,0.0288,0.2132,0.0006,0.9995,0.418,True
Logistic Regression,logreg,0.0,0.75,7,0.2188,0.0081,0.0053,0.0084,0.0272,0.0048,0.0067,0.0315,0.2158,0.001,0.9965,0.283,True
Logistic Regression,logreg,0.0,1.0,7,0.3065,0.0448,0.0273,0.0984,0.052,0.1425,0.0117,0.0462,0.3105,0.0181,0.8528,0.054,True
Logistic Regression,logreg,0.005,0.0,7,0.2153,0.001,0.001,0.0012,0.0265,0.0003,0.1271,0.0302,0.2135,0.0025,0.9988,0.39,True
Logistic Regression,logreg,0.005,0.005,7,0.2152,0.0005,0.0005,0.0006,0.0265,0.0002,0.0624,0.0302,0.2138,0.0016,0.9988,0.45,True
Logistic Regression,logreg,0.005,0.05,7,0.2153,0.001,0.0005,0.0014,0.0265,0.0003,0.0196,0.0304,0.2138,0.0008,0.9988,0.399,True
Logistic Regression,logreg,0.005,0.25,7,0.2238,0.0132,0.0013,0.0176,0.0279,0.0102,0.0158,0.0356,0.2233,0.0016,0.9883,0.12,True
Logistic Regression,logreg,0.005,0.5,7,0.2312,0.0337,0.0058,0.0324,0.0296,0.0205,0.0104,0.0396,0.2315,0.0137,0.9755,0.076,True
Logistic Regression,logreg,0.005,0.75,7,0.2275,0.0182,0.0076,0.0173,0.0288,0.0155,0.0085,0.0373,0.226,0.0066,0.9817,0.174,True
Logistic Regression,logreg,0.005,1.0,7,0.318,0.0679,0.0239,0.0919,0.0548,0.1587,0.0116,0.047,0.3193,0.0192,0.836,0.051,True
Logistic Regression,logreg,0.05,0.0,7,0.5423,0.599,0.1488,0.5984,0.0945,0.4427,0.1903,0.045,0.5542,0.1646,0.5502,0.404,True
Logistic Regression,logreg,0.05,0.005,7,0.5452,0.122,0.078,0.3597,0.0955,0.4482,0.0607,0.045,0.5605,0.0925,0.5452,0.241,True
Logistic Regression,logreg,0.05,0.05,7,0.5808,0.055,0.055,0.3078,0.1021,0.4992,0.0306,0.0455,0.5955,0.0391,0.5005,0.259,True
Logistic Regression,logreg,0.05,0.25,7,0.6432,0.1205,0.1205,0.1952,0.1168,0.6058,0.0175,0.0485,0.665,0.1008,0.3833,0.113,True
Logistic Regression,logreg,0.05,0.5,7,0.779,0.0299,0.0107,0.0703,0.1179,0.8197,0.0102,0.0531,0.7998,0.0051,0.1805,0.125,True
Logistic Regression,logreg,0.05,0.75,7,0.793,0.0063,0.0018,0.093,0.1292,0.9537,0.0043,0.0605,0.8067,0.002,0.051,0.188,True
Logistic Regression,logreg,0.05,1.0,7,0.7852,0.005,0.0026,0.0129,0.1368,0.9962,0.0033,0.077,0.7885,0.001,0.0022,0.344,True
Logistic Regression,logreg,0.25,0.0,7,0.8163,0.1709,0.0453,0.4156,0.1052,0.869,0.196,0.063,0.8258,0.0474,0.1352,0.417,True
Logistic Regression,logreg,0.25,0.005,7,0.8157,0.124,0.0437,0.2032,0.1057,0.8697,0.0912,0.0632,0.8258,0.0463,0.1342,0.41,True
Logistic Regression,logreg,0.25,0.05,7,0.8153,0.0924,0.0186,0.1774,0.1066,0.8747,0.027,0.0638,0.825,0.0324,0.1307,0.405,True
Logistic Regression,logreg,0.25,0.25,7,0.8132,0.0833,0.0144,0.15,0.1089,0.8828,0.0243,0.0645,0.8248,0.0286,0.1225,0.297,True
