Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,0.005,0,0.4931,0.1343,0.0649,1.0,0.0643,0.0737,0.0966,0.0672,0.4891,0.0683,0.9296,0.0,False
Logistic Regression,logreg,0.05,0.05,0,0.4769,0.0673,0.0193,1.0,0.062,0.0543,0.0915,0.068,0.4729,0.0005,0.949,0.0,False
Logistic Regression,logreg,0.05,0.25,0,0.4567,0.0448,0.0107,1.0,0.0564,0.0211,0.1259,0.0741,0.4534,0.007,0.9862,0.0,False
Logistic Regression,logreg,0.05,0.5,0,0.532,1.0,0.0147,1.0,0.4235,0.9368,0.1686,0.1304,0.5498,0.0284,0.0704,0.0,False
Logistic Regression,logreg,0.05,0.75,0,0.5409,1.0,0.0147,1.0,0.4157,0.9506,0.1682,0.1314,0.5555,0.0284,0.0518,0.0,False
Logistic Regression,logreg,0.05,1.0,0,0.5563,1.0,0.0147,1.0,0.3984,0.9806,0.1679,0.1331,0.5571,0.0284,0.0308,0.0,False
Logistic Regression,logreg,0.25,0.0,0,0.6178,1.0,0.2183,1.0,0.1262,0.3717,0.3488,0.0872,0.6332,0.2516,0.6121,0.0,False
Logistic Regression,logreg,0.25,0.005,0,0.617,0.5,0.2104,0.6198,0.1268,0.3725,0.1589,0.0873,0.6356,0.2405,0.6097,0.0,False
Logistic Regression,logreg,0.25,0.05,0,0.6154,0.5,0.0546,0.561,0.1263,0.3692,0.089,0.0881,0.6389,0.1028,0.6243,0.0,False
Logistic Regression,logreg,0.25,0.25,0,0.57,0.283,0.0138,0.7101,0.107,0.2688,0.0755,0.092,0.583,0.0526,0.7271,0.0,False
Logistic Regression,logreg,0.25,0.5,0,0.5409,1.0,0.0147,1.0,0.4157,0.9506,0.1686,0.1305,0.5555,0.0284,0.0518,0.0,False
Logistic Regression,logreg,0.25,0.75,0,0.5514,1.0,0.0147,1.0,0.4049,0.9725,0.1682,0.1318,0.5571,0.0284,0.0389,0.0,False
Logistic Regression,logreg,0.25,1.0,0,0.5563,1.0,0.0147,1.0,0.3984,0.9806,0.1679,0.1331,0.5571,0.0284,0.0308,0.0,False
Logistic Regression,logreg,0.5,0.0,0,0.6543,0.5869,0.2199,0.7301,0.1664,0.5312,0.3591,0.097,0.6769,0.2695,0.468,0.0,False
Logistic Regression,logreg,0.5,0.005,0,0.6543,0.5775,0.2106,0.7209,0.1681,0.536,0.2076,0.0971,0.6777,0.2664,0.4688,0.0,False
Logistic Regression,logreg,0.5,0.05,0,0.647,0.75,0.1523,1.0,0.1714,0.5352,0.1201,0.0976,0.6729,0.225,0.4785,0.0,False
Logistic Regression,logreg,0.5,0.25,0,0.6445,0.5509,0.0017,0.439,0.1746,0.5409,0.0919,0.0999,0.6688,0.0628,0.4599,0.0,False
Logistic Regression,logreg,0.5,0.5,0,0.5409,1.0,0.0147,1.0,0.4157,0.9506,0.1686,0.1308,0.5555,0.0284,0.0518,0.0,False
Logistic Regression,logreg,0.5,0.75,0,0.5409,1.0,0.0147,1.0,0.4157,0.9506,0.1686,0.1308,0.5555,0.0284,0.0518,0.0,False
Logistic Regression,logreg,0.5,1.0,0,0.5514,1.0,0.0147,1.0,0.4049,0.9725,0.1682,0.1318,0.5571,0.0284,0.0389,0.0,False
Logistic Regression,logreg,0.75,0.0,0,0.6672,0.5227,0.2109,0.6687,0.1801,0.5911,0.3565,0.1018,0.6704,0.2731,0.4194,0.0,False
Logistic Regression,logreg,0.75,0.005,0,0.6672,0.5227,0.2109,0.6687,0.1801,0.5911,0.3139,0.1019,0.6696,0.2715,0.4186,0.0,False
Logistic Regression,logreg,0.75,0.05,0,0.6721,0.5039,0.197,0.6595,0.1811,0.6024,0.1581,0.1021,0.6794,0.2549,0.4138,0.0,False
Logistic Regression,logreg,0.75,0.25,0,0.6623,0.4507,0.1174,0.6104,0.1882,0.6073,0.0962,0.1033,0.6785,0.1715,0.4049,0.0,False
Logistic Regression,logreg,0.75,0.5,0,0.6462,1.0,0.041,1.0,0.203,0.6235,0.0966,0.1047,0.6745,0.0841,0.3911,0.0,False
Logistic Regression,logreg,0.75,0.75,0,0.6381,0.75,0.0133,1.0,0.2113,0.6332,0.0944,0.1063,0.6688,0.0214,0.3757,0.0,False
Logistic Regression,logreg,0.75,1.0,0,0.6478,1.0,0.0544,1.0,0.2139,0.6575,0.0954,0.1086,0.6664,0.1259,0.3441,0.0,False
Logistic Regression,logreg,1.0,0.0,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,0.005,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,0.05,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,0.25,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,0.5,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,0.75,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
Logistic Regression,logreg,1.0,1.0,0,0.6729,0.4883,0.2149,0.6442,0.1887,0.6275,0.3535,0.1047,0.6818,0.2654,0.3935,0.0,False
MLP (64-64),mlp,0.0,0.0,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.1078,0.0515,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.005,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0081,0.0515,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0005,0.0515,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0005,0.0515,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.5,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0037,0.0516,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.75,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0269,0.1039,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0005,0.1023,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.0,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.2158,0.0535,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.005,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0926,0.0535,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.05,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0358,0.0525,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.25,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0189,0.0519,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.5,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0259,0.1026,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.75,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0271,0.1039,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,1.0,0,0.5514,0.0149,0.0024,0.0385,0.4068,0.9984,0.0002,0.1129,0.5538,0.0,0.0,0.001,False
MLP (64-64),mlp,0.05,0.0,0,0.4899,0.5,0.0593,0.9565,0.0645,0.0721,0.2523,0.0656,0.498,0.046,0.9255,0.0,False
MLP (64-64),mlp,0.05,0.005,0,0.481,0.1194,0.0599,1.0,0.0624,0.0583,0.1498,0.0655,0.4777,0.0531,0.9474,0.0,False
MLP (64-64),mlp,0.05,0.05,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0598,0.0644,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.05,0.25,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0807,0.0652,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,0.5,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.027,0.1026,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,0.75,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0287,0.104,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.05,1.0,0,0.5498,0.0,0.0,0.0,0.4094,,0.0002,0.1234,0.5538,0.0,0.0,0.001,False
MLP (64-64),mlp,0.25,0.0,0,0.63,0.6338,0.1278,0.7485,0.1444,0.4372,0.3648,0.0881,0.6745,0.2219,0.5628,0.0,False
MLP (64-64),mlp,0.25,0.005,0,0.6429,0.75,0.147,0.4984,0.1413,0.4437,0.1682,0.0873,0.6713,0.2203,0.5644,0.0,False
MLP (64-64),mlp,0.25,0.05,0,0.6486,0.506,0.0631,0.4878,0.147,0.4672,0.197,0.091,0.6761,0.1243,0.5336,0.001,False
MLP (64-64),mlp,0.25,0.25,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.0342,0.1002,0.4462,0.0,1.0,0.001,False
MLP (64-64),mlp,0.25,0.5,0,0.4502,0.0,0.0,1.0,0.0515,0.0,0.029,0.1025,0.4462,0.0,1.0,0.0,False
MLP (64-64),mlp,0.25,0.75,0,0.4486,0.0063,0.0063,1.0,0.0528,0.0032,0.0301,0.1059,0.4462,0.0032,0.9984,0.0,False
MLP (64-64),mlp,0.25,1.0,0,0.5547,0.0149,0.003,0.0385,0.4015,0.9935,0.0108,0.1162,0.5555,0.0008,0.0032,0.0,False
MLP (64-64),mlp,0.5,0.0,0,0.6623,0.5556,0.1479,0.7055,0.1609,0.5263,0.3694,0.0977,0.6899,0.2321,0.4794,0.0,False
MLP (64-64),mlp,0.5,0.005,0,0.6656,0.554,0.1511,0.7055,0.1604,0.5296,0.2519,0.0978,0.6915,0.2369,0.4777,0.001,False
MLP (64-64),mlp,0.5,0.05,0,0.6688,1.0,0.1459,1.0,0.16,0.5328,0.1817,0.0983,0.6939,0.199,0.4591,0.0,False
MLP (64-64),mlp,0.5,0.25,0,0.6389,0.5224,0.0079,1.0,0.1794,0.5466,0.0494,0.1001,0.6834,0.1012,0.4567,0.0,False
MLP (64-64),mlp,0.5,0.5,0,0.5749,0.75,0.2214,1.0,0.1171,0.3028,0.0405,0.1054,0.583,0.3039,0.6915,0.001,False
MLP (64-64),mlp,0.5,0.75,0,0.5822,0.75,0.274,1.0,0.1274,0.3393,0.0349,0.1072,0.5733,0.3425,0.6559,0.0,False
MLP (64-64),mlp,0.5,1.0,0,0.5498,0.5,0.2651,1.0,0.1237,0.2988,0.031,0.1077,0.5336,0.3221,0.7053,0.0,False
MLP (64-64),mlp,0.75,0.0,0,0.6785,0.5227,0.1846,0.6902,0.1672,0.57,0.3753,0.1027,0.681,0.2309,0.4332,0.001,False
MLP (64-64),mlp,0.75,0.005,0,0.6777,0.5227,0.1846,0.6902,0.1674,0.5692,0.3294,0.1029,0.6842,0.2293,0.4348,0.0,False
MLP (64-64),mlp,0.75,0.05,0,0.6753,0.5133,0.1872,0.6656,0.1715,0.5781,0.1687,0.1025,0.6891,0.2184,0.417,0.0,False
MLP (64-64),mlp,0.75,0.25,0,0.6559,1.0,0.1234,1.0,0.1868,0.5927,0.1649,0.1046,0.6874,0.1819,0.4057,0.0,False
MLP (64-64),mlp,0.75,0.5,0,0.6502,0.4257,0.0564,0.6053,0.1925,0.6,0.0805,0.1048,0.6858,0.131,0.4073,0.0,False
MLP (64-64),mlp,0.75,0.75,0,0.6445,0.5779,0.0161,0.4325,0.1821,0.5619,0.0649,0.1029,0.6826,0.1045,0.4413,0.0,False
MLP (64-64),mlp,0.75,1.0,0,0.6364,0.5373,0.0459,1.0,0.1933,0.5814,0.0594,0.1053,0.6785,0.0418,0.4178,0.0,False
MLP (64-64),mlp,1.0,0.0,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
MLP (64-64),mlp,1.0,0.005,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
MLP (64-64),mlp,1.0,0.05,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
MLP (64-64),mlp,1.0,0.25,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.001,False
MLP (64-64),mlp,1.0,0.5,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
MLP (64-64),mlp,1.0,0.75,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
MLP (64-64),mlp,1.0,1.0,0,0.6729,0.4961,0.1795,0.6472,0.1778,0.5935,0.37,0.1054,0.6842,0.217,0.396,0.0,False
