Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.75,0.0,4,0.8073,0.0079,0.0079,0.0149,0.1168,0.9103,0.0062,0.073,0.8195,0.0184,0.0897,0.339,True
Logistic Regression,logreg,0.75,0.005,4,0.8073,0.0079,0.0079,0.0149,0.1168,0.9103,0.0059,0.073,0.8193,0.0187,0.0895,0.365,True
Logistic Regression,logreg,0.75,0.05,4,0.8068,0.0036,0.0036,0.0235,0.1172,0.9115,0.0007,0.0732,0.8192,0.0151,0.0883,0.344,True
Logistic Regression,logreg,0.75,0.25,4,0.8055,0.0038,0.0038,0.0441,0.1183,0.9142,0.0048,0.0735,0.8185,0.0102,0.0867,0.348,True
Logistic Regression,logreg,0.75,0.5,4,0.8057,0.0018,0.0018,0.0402,0.1183,0.9153,0.0043,0.0737,0.8183,0.0108,0.0855,0.336,True
Logistic Regression,logreg,0.75,0.75,4,0.805,0.0043,0.0043,0.0424,0.119,0.918,0.0052,0.0741,0.8182,0.0081,0.0833,0.349,True
Logistic Regression,logreg,0.75,1.0,4,0.8038,0.0057,0.0057,0.0463,0.12,0.9205,0.0056,0.0744,0.8172,0.0067,0.0817,0.34,True
Logistic Regression,logreg,1.0,0.0,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.356,True
Logistic Regression,logreg,1.0,0.005,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.359,True
Logistic Regression,logreg,1.0,0.05,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.332,True
Logistic Regression,logreg,1.0,0.25,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.35,True
Logistic Regression,logreg,1.0,0.5,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.33,True
Logistic Regression,logreg,1.0,0.75,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.348,True
Logistic Regression,logreg,1.0,1.0,4,0.8052,0.0043,0.0043,0.0214,0.1189,0.9182,0.0029,0.0741,0.818,0.0135,0.0838,0.309,True
MLP (64-64),mlp,0.0,0.0,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0044,0.0278,0.2178,0.0,1.0,0.14,True
MLP (64-64),mlp,0.0,0.005,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0025,0.0278,0.2178,0.0,1.0,0.167,True
MLP (64-64),mlp,0.0,0.05,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0013,0.0278,0.2178,0.0,1.0,0.141,True
MLP (64-64),mlp,0.0,0.25,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0012,0.0278,0.2178,0.0,1.0,0.195,True
MLP (64-64),mlp,0.0,0.5,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0018,0.0278,0.2178,0.0,1.0,0.23,True
MLP (64-64),mlp,0.0,0.75,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0031,0.028,0.2178,0.0,1.0,0.616,True
MLP (64-64),mlp,0.0,1.0,4,0.773,0.0,0.0,0.0,0.1468,,0.0,0.0583,0.7822,0.0,0.0,0.383,True
MLP (64-64),mlp,0.005,0.0,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0155,0.03,0.2178,0.0,1.0,0.726,True
MLP (64-64),mlp,0.005,0.005,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0028,0.03,0.2178,0.0,1.0,0.803,True
MLP (64-64),mlp,0.005,0.05,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0092,0.0302,0.2178,0.0,1.0,0.414,True
MLP (64-64),mlp,0.005,0.25,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0088,0.0308,0.2178,0.0,1.0,0.246,True
MLP (64-64),mlp,0.005,0.5,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0078,0.0313,0.2178,0.0,1.0,0.195,True
MLP (64-64),mlp,0.005,0.75,4,0.227,0.0,0.0,0.0,0.0279,0.0,0.0007,0.0472,0.2178,0.0,1.0,0.216,True
MLP (64-64),mlp,0.005,1.0,4,0.773,0.0,0.0,0.0,0.1468,,0.0,0.0847,0.7822,0.0,0.0,1.513,True
MLP (64-64),mlp,0.05,0.0,4,0.7623,0.0545,0.0545,0.0452,0.1032,0.7093,0.0252,0.044,0.7672,0.095,0.2873,0.386,True
MLP (64-64),mlp,0.05,0.005,4,0.7618,0.0143,0.0143,0.0076,0.104,0.7115,0.0044,0.0441,0.7717,0.052,0.2818,0.381,True
MLP (64-64),mlp,0.05,0.05,4,0.7592,0.0157,0.0157,0.0307,0.1036,0.7052,0.012,0.0445,0.7645,0.0246,0.29,0.551,True
MLP (64-64),mlp,0.05,0.25,4,0.7858,0.0051,0.0051,0.0409,0.1055,0.7658,0.0113,0.0473,0.7967,0.0256,0.2325,0.377,True
MLP (64-64),mlp,0.05,0.5,4,0.8112,0.0126,0.0126,0.0114,0.1045,0.8308,0.0096,0.0518,0.8183,0.0356,0.1738,0.361,True
MLP (64-64),mlp,0.05,0.75,4,0.8087,0.0013,0.0013,0.0242,0.1111,0.8663,0.0077,0.0608,0.8175,0.0136,0.1373,0.311,True
MLP (64-64),mlp,0.05,1.0,4,0.773,0.0,0.0,0.0,0.1468,,0.002,0.0808,0.7822,0.0,0.0,0.186,True
MLP (64-64),mlp,0.25,0.0,4,0.8208,0.0356,0.0356,0.0545,0.102,0.8522,0.0307,0.0634,0.823,0.0579,0.1525,0.377,True
MLP (64-64),mlp,0.25,0.005,4,0.821,0.0273,0.0273,0.0331,0.102,0.853,0.0212,0.0628,0.824,0.049,0.1545,0.353,True
MLP (64-64),mlp,0.25,0.05,4,0.8205,0.0036,0.0036,0.0292,0.1032,0.8605,0.0109,0.0641,0.8235,0.0225,0.147,0.4,True
MLP (64-64),mlp,0.25,0.25,4,0.8188,0.0054,0.0054,0.022,0.1049,0.8662,0.0122,0.0648,0.8258,0.0234,0.1393,0.299,True
MLP (64-64),mlp,0.25,0.5,4,0.8185,0.0031,0.0031,0.0255,0.1064,0.8782,0.0165,0.0656,0.8268,0.0249,0.128,0.433,True
MLP (64-64),mlp,0.25,0.75,4,0.8128,0.0019,0.0019,0.0277,0.1094,0.8735,0.0129,0.0684,0.8218,0.0143,0.1277,0.228,True
MLP (64-64),mlp,0.25,1.0,4,0.8115,0.0003,0.0003,0.027,0.1121,0.8895,0.0115,0.071,0.8198,0.0079,0.114,0.274,True
MLP (64-64),mlp,0.5,0.0,4,0.819,0.0187,0.0187,0.0131,0.1058,0.875,0.0275,0.0675,0.8263,0.0383,0.1292,0.466,True
MLP (64-64),mlp,0.5,0.005,4,0.8188,0.016,0.016,0.0107,0.1059,0.8755,0.0251,0.0674,0.8267,0.038,0.1302,0.424,True
MLP (64-64),mlp,0.5,0.05,4,0.8197,0.0071,0.0071,0.0234,0.1055,0.876,0.0014,0.0676,0.8267,0.0276,0.1285,0.41,True
MLP (64-64),mlp,0.5,0.25,4,0.8183,0.0041,0.0041,0.0277,0.1064,0.8767,0.0114,0.0689,0.8273,0.0239,0.1282,0.344,True
MLP (64-64),mlp,0.5,0.5,4,0.8192,0.0024,0.0024,0.0281,0.106,0.8782,0.0117,0.0692,0.8283,0.0238,0.1278,0.369,True
MLP (64-64),mlp,0.5,0.75,4,0.8175,0.0068,0.0068,0.017,0.1075,0.8825,0.0107,0.0705,0.8258,0.0203,0.122,0.332,True
MLP (64-64),mlp,0.5,1.0,4,0.8178,0.0037,0.0037,0.0209,0.1077,0.8865,0.0143,0.07,0.8268,0.0215,0.1183,0.515,True
MLP (64-64),mlp,0.75,0.0,4,0.819,0.017,0.017,0.0091,0.1065,0.8823,0.0279,0.0692,0.8253,0.0357,0.1232,0.416,True
MLP (64-64),mlp,0.75,0.005,4,0.8188,0.0159,0.0159,0.0091,0.1067,0.8825,0.0275,0.0691,0.8255,0.0361,0.1233,0.412,True
MLP (64-64),mlp,0.75,0.05,4,0.8187,0.0134,0.0134,0.0082,0.1066,0.881,0.0195,0.0692,0.8257,0.0347,0.1225,0.414,True
MLP (64-64),mlp,0.75,0.25,4,0.8193,0.0064,0.0064,0.0234,0.1064,0.8827,0.0013,0.07,0.8258,0.0271,0.1217,0.42,True
MLP (64-64),mlp,0.75,0.5,4,0.8182,0.006,0.006,0.0123,0.1071,0.8828,0.0058,0.0701,0.8262,0.0258,0.1203,0.403,True
MLP (64-64),mlp,0.75,0.75,4,0.8185,0.0025,0.0025,0.0252,0.1071,0.8845,0.0093,0.071,0.8267,0.0272,0.1178,0.371,True
MLP (64-64),mlp,0.75,1.0,4,0.8172,0.0021,0.0021,0.036,0.1085,0.8905,0.0107,0.0709,0.8263,0.0159,0.1125,0.454,True
MLP (64-64),mlp,1.0,0.0,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.359,True
MLP (64-64),mlp,1.0,0.005,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.368,True
MLP (64-64),mlp,1.0,0.05,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.365,True
MLP (64-64),mlp,1.0,0.25,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.385,True
MLP (64-64),mlp,1.0,0.5,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.376,True
MLP (64-64),mlp,1.0,0.75,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.365,True
MLP (64-64),mlp,1.0,1.0,4,0.8187,0.0206,0.0206,0.0126,0.1067,0.882,0.0268,0.0703,0.8247,0.0452,0.1225,0.368,True
