Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.25,1.0,6,0.7997,0.0006,0.0006,0.0507,0.1233,0.9253,0.0016,0.0732,0.8037,0.0082,0.0745,0.152,True
Logistic Regression,logreg,0.5,0.0,6,0.8052,0.0221,0.0221,0.0229,0.1178,0.9052,0.0316,0.0717,0.8105,0.0349,0.0987,0.411,True
Logistic Regression,logreg,0.5,0.005,6,0.8052,0.0184,0.0184,0.0196,0.1178,0.9055,0.0289,0.0717,0.8102,0.0325,0.098,0.321,True
Logistic Regression,logreg,0.5,0.05,6,0.8063,0.0011,0.0011,0.0543,0.1172,0.9077,0.0039,0.072,0.8122,0.0098,0.0967,0.391,True
Logistic Regression,logreg,0.5,0.25,6,0.8055,0.0051,0.0051,0.0676,0.1181,0.9112,0.0026,0.0725,0.8103,0.011,0.0935,0.377,True
Logistic Regression,logreg,0.5,0.5,6,0.8037,0.0037,0.0037,0.0608,0.1197,0.915,0.0019,0.0732,0.8075,0.0103,0.0893,0.25,True
Logistic Regression,logreg,0.5,0.75,6,0.8032,0.0038,0.0038,0.0609,0.1203,0.9192,0.002,0.074,0.8067,0.0079,0.0825,0.206,True
Logistic Regression,logreg,0.5,1.0,6,0.8023,0.0065,0.0065,0.0614,0.1211,0.9213,0.0017,0.0742,0.8053,0.0032,0.0795,0.142,True
Logistic Regression,logreg,0.75,0.0,6,0.8035,0.0135,0.0135,0.0214,0.1199,0.9165,0.0273,0.0735,0.8088,0.0296,0.0857,0.32,True
Logistic Regression,logreg,0.75,0.005,6,0.8038,0.0126,0.0126,0.0214,0.1197,0.9168,0.0265,0.0736,0.8085,0.0289,0.0857,0.417,True
Logistic Regression,logreg,0.75,0.05,6,0.8037,0.0073,0.0073,0.0351,0.1198,0.917,0.0184,0.0737,0.8092,0.0221,0.086,0.412,True
Logistic Regression,logreg,0.75,0.25,6,0.8052,0.0061,0.0061,0.0613,0.119,0.9195,0.003,0.074,0.8092,0.0108,0.0837,0.443,True
Logistic Regression,logreg,0.75,0.5,6,0.805,0.0057,0.0057,0.0579,0.1192,0.921,0.0028,0.0742,0.8087,0.0094,0.0828,0.373,True
Logistic Regression,logreg,0.75,0.75,6,0.804,0.0057,0.0057,0.0596,0.12,0.9227,0.0023,0.0746,0.8078,0.0091,0.0793,0.376,True
Logistic Regression,logreg,0.75,1.0,6,0.8037,0.0055,0.0055,0.0575,0.1203,0.9237,0.0023,0.0748,0.807,0.0077,0.0768,0.348,True
Logistic Regression,logreg,1.0,0.0,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.376,True
Logistic Regression,logreg,1.0,0.005,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.355,True
Logistic Regression,logreg,1.0,0.05,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.437,True
Logistic Regression,logreg,1.0,0.25,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.419,True
Logistic Regression,logreg,1.0,0.5,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.356,True
Logistic Regression,logreg,1.0,0.75,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.389,True
Logistic Regression,logreg,1.0,1.0,6,0.803,0.0105,0.0105,0.0301,0.1207,0.9223,0.0246,0.0746,0.8062,0.0314,0.078,0.38,True
MLP (64-64),mlp,0.0,0.0,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0054,0.0279,0.2255,0.0,1.0,0.143,True
MLP (64-64),mlp,0.0,0.005,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0031,0.0279,0.2255,0.0,1.0,0.156,True
MLP (64-64),mlp,0.0,0.05,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0005,0.0279,0.2255,0.0,1.0,0.266,True
MLP (64-64),mlp,0.0,0.25,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0003,0.0279,0.2255,0.0,1.0,0.433,True
MLP (64-64),mlp,0.0,0.5,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0004,0.0279,0.2255,0.0,1.0,0.322,True
MLP (64-64),mlp,0.0,0.75,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0015,0.0281,0.2255,0.0,1.0,0.635,True
MLP (64-64),mlp,0.0,1.0,6,0.773,0.0,0.0,0.0,0.1468,,0.0,0.0592,0.7743,0.0003,0.0002,0.278,True
MLP (64-64),mlp,0.005,0.0,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0287,0.0304,0.2255,0.0,1.0,0.816,True
MLP (64-64),mlp,0.005,0.005,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.005,0.0303,0.2255,0.0,1.0,0.833,True
MLP (64-64),mlp,0.005,0.05,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0013,0.0304,0.2255,0.0,1.0,0.54,True
MLP (64-64),mlp,0.005,0.25,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0017,0.0311,0.2255,0.0,1.0,0.559,True
MLP (64-64),mlp,0.005,0.5,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.002,0.0326,0.2255,0.0,1.0,0.376,True
MLP (64-64),mlp,0.005,0.75,6,0.227,0.0,0.0,0.0,0.0279,0.0,0.0008,0.0384,0.2255,0.0,1.0,0.319,True
MLP (64-64),mlp,0.005,1.0,6,0.773,0.0,0.0,0.0,0.1468,,0.0,0.0851,0.7745,0.0,0.0,1.652,True
MLP (64-64),mlp,0.05,0.0,6,0.7425,0.1369,0.1369,0.128,0.104,0.6795,0.0444,0.0443,0.7338,0.1245,0.3197,0.543,True
MLP (64-64),mlp,0.05,0.005,6,0.7668,0.0542,0.0542,0.0528,0.1051,0.7252,0.0147,0.045,0.7662,0.0471,0.272,0.305,True
MLP (64-64),mlp,0.05,0.05,6,0.772,0.0312,0.0312,0.018,0.1055,0.7367,0.0013,0.0461,0.7712,0.0255,0.2613,0.553,True
MLP (64-64),mlp,0.05,0.25,6,0.7833,0.0299,0.0299,0.0172,0.1071,0.7673,0.0011,0.0472,0.7785,0.0112,0.2343,0.296,True
MLP (64-64),mlp,0.05,0.5,6,0.7998,0.0164,0.0164,0.0079,0.1081,0.8152,0.0004,0.0527,0.8028,0.0111,0.1843,0.635,True
MLP (64-64),mlp,0.05,0.75,6,0.8072,0.0226,0.0226,0.021,0.1094,0.8482,0.0002,0.0608,0.8117,0.0191,0.1482,0.563,True
MLP (64-64),mlp,0.05,1.0,6,0.7928,0.0004,0.0004,0.022,0.1302,0.9595,0.0011,0.0777,0.7902,0.0091,0.038,0.511,True
MLP (64-64),mlp,0.25,0.0,6,0.812,0.0525,0.0525,0.0502,0.1065,0.8477,0.0555,0.0643,0.8113,0.0581,0.1505,0.384,True
MLP (64-64),mlp,0.25,0.005,6,0.8118,0.0454,0.0454,0.0394,0.107,0.8502,0.0465,0.065,0.8103,0.0518,0.1502,0.379,True
MLP (64-64),mlp,0.25,0.05,6,0.8082,0.0225,0.0225,0.0157,0.1079,0.8422,0.0111,0.0638,0.8103,0.0316,0.1568,0.515,True
MLP (64-64),mlp,0.25,0.25,6,0.8112,0.0147,0.0147,0.0212,0.1093,0.8642,0.0006,0.0668,0.814,0.0187,0.1335,0.459,True
MLP (64-64),mlp,0.25,0.5,6,0.8118,0.013,0.013,0.0276,0.1093,0.8678,0.001,0.0676,0.8143,0.0184,0.1308,0.872,True
MLP (64-64),mlp,0.25,0.75,6,0.811,0.0188,0.0188,0.0158,0.1109,0.876,0.001,0.0698,0.8167,0.0221,0.1228,0.516,True
MLP (64-64),mlp,0.25,1.0,6,0.8105,0.0156,0.0156,0.0303,0.1113,0.8775,0.0019,0.0711,0.8148,0.0179,0.122,0.725,True
MLP (64-64),mlp,0.5,0.0,6,0.8132,0.0402,0.0402,0.0308,0.1076,0.8602,0.0463,0.0687,0.8125,0.0442,0.1357,0.555,True
MLP (64-64),mlp,0.5,0.005,6,0.8123,0.0366,0.0366,0.0264,0.1082,0.8613,0.0444,0.069,0.8127,0.0424,0.1355,0.497,True
MLP (64-64),mlp,0.5,0.05,6,0.8107,0.0246,0.0246,0.0215,0.109,0.86,0.0215,0.0683,0.8122,0.034,0.1397,0.464,True
MLP (64-64),mlp,0.5,0.25,6,0.8093,0.0059,0.0059,0.041,0.1114,0.872,0.0017,0.0701,0.815,0.0242,0.1265,0.601,True
MLP (64-64),mlp,0.5,0.5,6,0.8125,0.0156,0.0156,0.0196,0.1097,0.8745,0.0024,0.0698,0.8148,0.0257,0.124,0.47,True
MLP (64-64),mlp,0.5,0.75,6,0.8122,0.0122,0.0122,0.0247,0.1103,0.8775,0.0011,0.0696,0.8147,0.0237,0.1218,0.795,True
MLP (64-64),mlp,0.5,1.0,6,0.813,0.0142,0.0142,0.0243,0.1101,0.88,0.0015,0.0706,0.8167,0.0264,0.1198,0.574,True
MLP (64-64),mlp,0.75,0.0,6,0.8122,0.041,0.041,0.0307,0.1083,0.8615,0.0446,0.0706,0.8157,0.0465,0.1318,0.571,True
MLP (64-64),mlp,0.75,0.005,6,0.8122,0.0343,0.0343,0.026,0.1091,0.8672,0.0413,0.0706,0.8158,0.04,0.1287,0.466,True
MLP (64-64),mlp,0.75,0.05,6,0.8117,0.0321,0.0321,0.0236,0.1097,0.8697,0.0365,0.0701,0.816,0.0363,0.1255,0.417,True
MLP (64-64),mlp,0.75,0.25,6,0.8108,0.0107,0.0107,0.0307,0.1104,0.8715,0.0151,0.0706,0.8155,0.0255,0.1287,0.466,True
MLP (64-64),mlp,0.75,0.5,6,0.8103,0.0113,0.0113,0.0346,0.1114,0.877,0.0018,0.0711,0.8155,0.0213,0.12,0.442,True
MLP (64-64),mlp,0.75,0.75,6,0.8117,0.0141,0.0141,0.0243,0.1108,0.8787,0.0052,0.0714,0.8157,0.0259,0.1185,0.45,True
MLP (64-64),mlp,0.75,1.0,6,0.8118,0.0128,0.0128,0.0291,0.1112,0.8838,0.0045,0.0723,0.8177,0.0258,0.1148,0.462,True
MLP (64-64),mlp,1.0,0.0,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.497,True
MLP (64-64),mlp,1.0,0.005,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.517,True
MLP (64-64),mlp,1.0,0.05,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.517,True
MLP (64-64),mlp,1.0,0.25,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.517,True
MLP (64-64),mlp,1.0,0.5,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.505,True
MLP (64-64),mlp,1.0,0.75,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.507,True
MLP (64-64),mlp,1.0,1.0,6,0.8135,0.0307,0.0307,0.0227,0.1087,0.8705,0.0486,0.0707,0.8158,0.0428,0.127,0.499,True
