Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,9,0.4818,0.0078,0.0078,0.0101,0.0551,0.004,0.1316,0.0575,0.4421,0.0065,0.9968,0.181,True
Logistic Regression,logreg,0.0,0.005,9,0.4818,0.0078,0.0078,0.0101,0.0551,0.004,0.066,0.0575,0.4421,0.0065,0.9968,0.192,True
Logistic Regression,logreg,0.0,0.05,9,0.4826,0.0098,0.0078,0.0152,0.0552,0.0049,0.0633,0.0577,0.4429,0.0043,0.996,0.197,True
Logistic Regression,logreg,0.0,0.25,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.013,True
Logistic Regression,logreg,0.0,0.5,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.013,True
Logistic Regression,logreg,0.0,0.75,9,0.6073,0.7843,0.1587,0.8485,0.2529,0.6607,0.1229,0.1169,0.6097,0.1886,0.3126,0.013,True
Logistic Regression,logreg,0.0,1.0,9,0.6105,0.8137,0.1675,0.8939,0.262,0.6899,0.1234,0.1183,0.6194,0.1934,0.2915,0.013,True
Logistic Regression,logreg,0.005,0.0,9,0.4842,0.0128,0.0124,0.0238,0.0558,0.0081,0.1551,0.0587,0.4445,0.0075,0.9943,0.199,True
Logistic Regression,logreg,0.005,0.005,9,0.4834,0.0124,0.0124,0.0169,0.0557,0.0073,0.0642,0.0586,0.4437,0.0059,0.9951,0.197,True
Logistic Regression,logreg,0.005,0.05,9,0.4834,0.0098,0.0093,0.0152,0.0552,0.0057,0.0636,0.0587,0.4429,0.0043,0.996,0.197,True
Logistic Regression,logreg,0.005,0.25,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.012,True
Logistic Regression,logreg,0.005,0.5,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.013,True
Logistic Regression,logreg,0.005,0.75,9,0.6073,0.7843,0.1587,0.8485,0.2529,0.6607,0.1229,0.1169,0.6097,0.1886,0.3126,0.013,True
Logistic Regression,logreg,0.005,1.0,9,0.6089,0.8137,0.1774,0.8939,0.2645,0.6931,0.1234,0.1186,0.6194,0.2157,0.2834,0.014,True
Logistic Regression,logreg,0.05,0.0,9,0.532,0.5,0.0864,0.6667,0.0685,0.0866,0.2448,0.069,0.4907,0.102,0.9174,0.201,True
Logistic Regression,logreg,0.05,0.005,9,0.5279,0.1373,0.0824,0.1818,0.0672,0.0794,0.1548,0.0687,0.4931,0.0939,0.9182,0.199,True
Logistic Regression,logreg,0.05,0.05,9,0.5069,0.0607,0.0039,0.0912,0.0643,0.0534,0.0901,0.071,0.4721,0.0009,0.9441,0.083,True
Logistic Regression,logreg,0.05,0.25,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.013,True
Logistic Regression,logreg,0.05,0.5,9,0.6089,0.7745,0.1413,0.8333,0.2428,0.6381,0.1209,0.116,0.6146,0.1746,0.3385,0.013,True
Logistic Regression,logreg,0.05,0.75,9,0.6081,0.7843,0.1587,0.8485,0.2533,0.6632,0.1229,0.1169,0.6105,0.1886,0.3117,0.013,True
Logistic Regression,logreg,0.05,1.0,9,0.6089,0.8137,0.1774,0.8939,0.2645,0.6931,0.1234,0.1186,0.6194,0.2157,0.2834,0.013,True
Logistic Regression,logreg,0.25,0.0,9,0.6486,1.0,0.3216,1.0,0.1306,0.3879,0.2396,0.0915,0.6332,0.2937,0.613,0.059,True
Logistic Regression,logreg,0.25,0.005,9,0.6559,1.0,0.3088,1.0,0.127,0.3854,0.2517,0.0913,0.6413,0.2758,0.6113,0.062,True
Logistic Regression,logreg,0.25,0.05,9,0.6575,0.5098,0.204,0.6667,0.1237,0.3773,0.178,0.0914,0.6381,0.1391,0.6162,0.063,True
Logistic Regression,logreg,0.25,0.25,9,0.6243,0.8137,0.1606,0.8939,0.2405,0.6583,0.1207,0.1153,0.6243,0.1959,0.3239,0.013,True
Logistic Regression,logreg,0.25,0.5,9,0.6081,0.7843,0.1862,0.8485,0.2584,0.6761,0.1233,0.1175,0.6162,0.2032,0.3028,0.013,True
Logistic Regression,logreg,0.25,0.75,9,0.6081,0.7843,0.1862,0.8485,0.2584,0.6761,0.1233,0.1175,0.6162,0.2032,0.3028,0.013,True
Logistic Regression,logreg,0.25,1.0,9,0.6089,0.8137,0.1774,0.8939,0.2645,0.6931,0.1234,0.1186,0.6194,0.2157,0.2834,0.013,True
Logistic Regression,logreg,0.5,0.0,9,0.6745,0.6314,0.2783,0.8012,0.168,0.5352,0.2764,0.1019,0.6721,0.3206,0.4397,0.072,True
Logistic Regression,logreg,0.5,0.005,9,0.6777,1.0,0.2659,1.0,0.1679,0.5401,0.2715,0.1018,0.6745,0.3076,0.434,0.071,True
Logistic Regression,logreg,0.5,0.05,9,0.6842,1.0,0.2422,1.0,0.1645,0.5401,0.2337,0.1017,0.6834,0.295,0.4397,0.069,True
Logistic Regression,logreg,0.5,0.25,9,0.6219,0.8235,0.1865,0.9091,0.2478,0.6737,0.1208,0.1157,0.6259,0.2141,0.3028,0.013,True
