Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,9,0.2479,0.0069,0.0069,0.0075,0.0304,0.0031,0.1219,0.0287,0.2503,0.0091,0.9949,0.001,False
Logistic Regression,logreg,0.0,0.005,9,0.2472,0.0044,0.0044,0.0046,0.0303,0.0024,0.0866,0.0287,0.2484,0.0028,0.9968,0.001,False
Logistic Regression,logreg,0.0,0.05,9,0.247,0.0008,0.0008,0.0017,0.0303,0.0022,0.0068,0.0297,0.2483,0.0021,0.9969,0.0,False
Logistic Regression,logreg,0.0,0.25,9,0.2458,0.001,0.001,0.0009,0.0301,0.001,0.0043,0.03,0.2463,0.0006,0.9989,0.0,False
Logistic Regression,logreg,0.0,0.5,9,0.2459,0.0005,0.0005,0.0008,0.0302,0.0013,0.0033,0.0314,0.2467,0.0009,0.9983,0.0,False
Logistic Regression,logreg,0.0,0.75,9,0.2479,0.0014,0.0014,0.0026,0.0304,0.0033,0.0026,0.0323,0.2478,0.0001,0.997,0.0,False
Logistic Regression,logreg,0.0,1.0,9,0.7486,0.0077,0.0077,0.0062,0.167,0.977,0.0007,0.0691,0.7474,0.0103,0.0235,0.0,False
Logistic Regression,logreg,0.005,0.0,9,0.3193,0.1292,0.1292,0.134,0.0385,0.0747,0.1552,0.0299,0.3235,0.1232,0.9215,0.0,False
Logistic Regression,logreg,0.005,0.005,9,0.297,0.0512,0.0512,0.0456,0.0361,0.0524,0.1182,0.0298,0.3019,0.0481,0.9428,0.0,False
Logistic Regression,logreg,0.005,0.05,9,0.2772,0.0235,0.0235,0.0396,0.0338,0.0326,0.0115,0.0309,0.2823,0.0296,0.9627,0.0,False
Logistic Regression,logreg,0.005,0.25,9,0.268,0.012,0.012,0.0221,0.0329,0.0239,0.0082,0.0319,0.2724,0.0143,0.9724,0.0,False
Logistic Regression,logreg,0.005,0.5,9,0.2616,0.0076,0.0076,0.0142,0.0323,0.0179,0.0046,0.0353,0.2652,0.0083,0.9791,0.001,False
Logistic Regression,logreg,0.005,0.75,9,0.2777,0.0143,0.0143,0.027,0.0344,0.0352,0.0022,0.0415,0.2808,0.017,0.9631,0.0,False
Logistic Regression,logreg,0.005,1.0,9,0.756,0.0012,0.0012,0.01,0.1614,0.9988,0.0003,0.0818,0.7551,0.0006,0.0008,0.0,False
Logistic Regression,logreg,0.05,0.0,9,0.802,0.3374,0.3374,0.2312,0.0728,0.6335,0.2171,0.0407,0.8092,0.3162,0.3704,0.0,False
Logistic Regression,logreg,0.05,0.005,9,0.8043,0.317,0.317,0.2137,0.0723,0.6354,0.1961,0.0406,0.8094,0.295,0.3673,0.0,False
Logistic Regression,logreg,0.05,0.05,9,0.7714,0.0943,0.0943,0.1301,0.0812,0.6184,0.0137,0.0419,0.7798,0.0693,0.3858,0.0,False
Logistic Regression,logreg,0.05,0.25,9,0.7802,0.054,0.054,0.1558,0.0863,0.6535,0.0132,0.044,0.7879,0.0306,0.3516,0.001,False
Logistic Regression,logreg,0.05,0.5,9,0.7777,0.0346,0.0346,0.1178,0.0981,0.6985,0.009,0.0498,0.7861,0.0187,0.3015,0.0,False
Logistic Regression,logreg,0.05,0.75,9,0.7933,0.0389,0.0389,0.0943,0.1185,0.8359,0.004,0.0596,0.7943,0.0369,0.1682,0.0,False
Logistic Regression,logreg,0.05,1.0,9,0.763,0.0044,0.0044,0.0106,0.1553,0.9889,0.0008,0.0797,0.7622,0.0055,0.0105,0.001,False
Logistic Regression,logreg,0.25,0.0,9,0.8459,0.2192,0.2192,0.1385,0.0794,0.7707,0.2141,0.0496,0.8526,0.216,0.2305,0.001,False
Logistic Regression,logreg,0.25,0.005,9,0.846,0.2159,0.2159,0.1343,0.0796,0.7726,0.2094,0.0497,0.8527,0.2117,0.23,0.0,False
Logistic Regression,logreg,0.25,0.05,9,0.8442,0.1751,0.1751,0.0708,0.0825,0.7865,0.1633,0.0505,0.8535,0.1672,0.219,0.003,False
Logistic Regression,logreg,0.25,0.25,9,0.8325,0.0418,0.0418,0.2785,0.0918,0.8084,0.0123,0.0554,0.8348,0.0131,0.1966,0.0,False
Logistic Regression,logreg,0.25,0.5,9,0.8255,0.0301,0.0301,0.2489,0.0979,0.8247,0.0111,0.0576,0.8329,0.01,0.1768,0.0,False
Logistic Regression,logreg,0.25,0.75,9,0.8213,0.0301,0.0301,0.222,0.1033,0.8479,0.0095,0.0602,0.8274,0.021,0.1547,0.0,False
Logistic Regression,logreg,0.25,1.0,9,0.815,0.0307,0.0307,0.1728,0.1106,0.8798,0.0067,0.0654,0.815,0.0277,0.1246,0.001,False
Logistic Regression,logreg,0.5,0.0,9,0.8457,0.201,0.201,0.1228,0.0823,0.791,0.2027,0.0516,0.8534,0.1994,0.2112,0.0,False
Logistic Regression,logreg,0.5,0.005,9,0.8459,0.1988,0.1988,0.1148,0.0823,0.7915,0.2009,0.0516,0.8536,0.1964,0.2105,0.0,False
Logistic Regression,logreg,0.5,0.05,9,0.8458,0.1809,0.1809,0.0767,0.0831,0.7971,0.1848,0.052,0.8525,0.1819,0.2065,0.0,False
Logistic Regression,logreg,0.5,0.25,9,0.8386,0.105,0.105,0.0966,0.0895,0.8171,0.1016,0.0546,0.8489,0.0927,0.1854,0.0,False
Logistic Regression,logreg,0.5,0.5,9,0.8293,0.0223,0.0223,0.3101,0.0969,0.8339,0.0114,0.0588,0.832,0.0008,0.1729,0.0,False
Logistic Regression,logreg,0.5,0.75,9,0.8286,0.0173,0.0173,0.3079,0.0982,0.8417,0.0114,0.0596,0.8302,0.0068,0.1658,0.001,False
Logistic Regression,logreg,0.5,1.0,9,0.8253,0.0125,0.0125,0.2921,0.1011,0.8503,0.0109,0.0605,0.8296,0.0051,0.1578,0.0,False
Logistic Regression,logreg,0.75,0.0,9,0.8458,0.1928,0.1928,0.1154,0.0833,0.7989,0.1967,0.0524,0.8522,0.1919,0.2038,0.0,False
Logistic Regression,logreg,0.75,0.005,9,0.8459,0.1923,0.1923,0.1149,0.0833,0.7992,0.1961,0.0524,0.8521,0.1914,0.2034,0.0,False
Logistic Regression,logreg,0.75,0.05,9,0.8454,0.187,0.187,0.1012,0.0838,0.8014,0.1905,0.0526,0.8515,0.1856,0.2015,0.003,False
Logistic Regression,logreg,0.75,0.25,9,0.8419,0.1598,0.1598,0.0648,0.0868,0.8103,0.165,0.0533,0.8512,0.1561,0.1928,0.001,False
Logistic Regression,logreg,0.75,0.5,9,0.8402,0.1288,0.1288,0.0409,0.089,0.8203,0.1303,0.0545,0.8498,0.1188,0.183,0.0,False
Logistic Regression,logreg,0.75,0.75,9,0.8381,0.0883,0.0883,0.1308,0.091,0.828,0.0913,0.0561,0.8467,0.0762,0.1746,0.0,False
Logistic Regression,logreg,0.75,1.0,9,0.8316,0.0474,0.0474,0.2394,0.096,0.8376,0.0463,0.0583,0.8385,0.0301,0.1673,0.0,False
Logistic Regression,logreg,1.0,0.0,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.001,False
Logistic Regression,logreg,1.0,0.005,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
Logistic Regression,logreg,1.0,0.05,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
Logistic Regression,logreg,1.0,0.25,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
Logistic Regression,logreg,1.0,0.5,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
Logistic Regression,logreg,1.0,0.75,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
Logistic Regression,logreg,1.0,1.0,9,0.8451,0.1881,0.1881,0.1117,0.0843,0.8044,0.194,0.0529,0.8522,0.1882,0.2002,0.0,False
MLP (64-64),mlp,0.0,0.0,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.1337,0.0269,0.2452,0.0,1.0,0.002,False
MLP (64-64),mlp,0.0,0.005,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0878,0.027,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0031,0.0294,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0023,0.0296,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.5,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0007,0.0298,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.75,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0007,0.0299,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0,0.055,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.0,9,0.3867,0.0958,0.0958,0.07,0.0458,0.1426,0.1528,0.0281,0.3892,0.0914,0.8556,0.001,False
MLP (64-64),mlp,0.005,0.005,9,0.3068,0.093,0.093,0.1349,0.0372,0.0625,0.123,0.028,0.3142,0.1021,0.9308,0.001,False
MLP (64-64),mlp,0.005,0.05,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0078,0.029,0.2452,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,0.25,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.008,0.03,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.5,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0099,0.0315,0.2452,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.75,9,0.2448,0.0,0.0,0.0,0.03,0.0,0.0023,0.0368,0.2452,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,1.0,9,0.7552,0.0,0.0,0.0,0.1621,,0.0,0.0879,0.7548,0.0,0.0,0.002,False
MLP (64-64),mlp,0.05,0.0,9,0.8269,0.3118,0.3118,0.1979,0.0695,0.6655,0.2118,0.0376,0.8318,0.2938,0.3291,0.001,False
MLP (64-64),mlp,0.05,0.005,9,0.8231,0.2998,0.2998,0.1885,0.0721,0.6705,0.1807,0.0376,0.8334,0.284,0.3276,0.001,False
MLP (64-64),mlp,0.05,0.05,9,0.8147,0.1709,0.1709,0.0752,0.0765,0.6743,0.0143,0.0388,0.8201,0.1437,0.3355,0.001,False
MLP (64-64),mlp,0.05,0.25,9,0.8161,0.0858,0.0858,0.1479,0.0818,0.7032,0.012,0.0416,0.8268,0.0654,0.3041,0.001,False
MLP (64-64),mlp,0.05,0.5,9,0.8082,0.0438,0.0438,0.1668,0.088,0.7155,0.0122,0.0467,0.8136,0.0224,0.2914,0.001,False
MLP (64-64),mlp,0.05,0.75,9,0.8103,0.0378,0.0378,0.1583,0.0979,0.7714,0.0106,0.0557,0.8157,0.0294,0.2303,0.001,False
MLP (64-64),mlp,0.05,1.0,9,0.7552,0.0,0.0,0.0,0.1621,,0.0046,0.0784,0.7548,0.0,0.0,0.001,False
MLP (64-64),mlp,0.25,0.0,9,0.8502,0.2213,0.2213,0.1106,0.0766,0.7666,0.2246,0.049,0.8579,0.2132,0.2354,0.001,False
