Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,3,0.2092,0.0008,0.0008,0.001,0.0258,0.0005,0.0559,0.0273,0.2238,0.0006,0.9997,0.323,True
Logistic Regression,logreg,0.0,0.005,3,0.2092,0.0008,0.0008,0.001,0.0258,0.0005,0.0461,0.0272,0.2238,0.0006,0.9997,0.333,True
Logistic Regression,logreg,0.0,0.05,3,0.2093,0.0004,0.0004,0.0005,0.0258,0.0007,0.0024,0.0276,0.2238,0.0006,0.9997,0.355,True
Logistic Regression,logreg,0.0,0.25,3,0.2092,0.0008,0.0008,0.001,0.0258,0.0005,0.0025,0.0277,0.2237,0.0003,0.9998,0.359,True
Logistic Regression,logreg,0.0,0.5,3,0.2095,0.0014,0.0014,0.0017,0.0258,0.0008,0.0029,0.0279,0.2238,0.0006,0.9997,0.392,True
Logistic Regression,logreg,0.0,0.75,3,0.2107,0.0002,0.0002,0.0004,0.026,0.002,0.0038,0.0286,0.2245,0.001,0.999,0.332,True
Logistic Regression,logreg,0.0,1.0,3,0.5993,0.0013,0.0013,0.0065,0.1755,0.7283,0.0013,0.0614,0.5977,0.0078,0.2645,0.023,True
Logistic Regression,logreg,0.005,0.0,3,0.2098,0.0023,0.0023,0.0028,0.0261,0.0018,0.0525,0.0293,0.2243,0.0014,0.9992,0.352,True
Logistic Regression,logreg,0.005,0.005,3,0.2102,0.0014,0.0014,0.0028,0.0261,0.0022,0.0221,0.0293,0.224,0.0003,0.9985,0.347,True
Logistic Regression,logreg,0.005,0.05,3,0.2103,0.0003,0.0003,0.0028,0.0261,0.0023,0.0014,0.0295,0.224,0.001,0.9985,0.329,True
Logistic Regression,logreg,0.005,0.25,3,0.2108,0.0001,0.0001,0.0014,0.0261,0.0025,0.0008,0.0301,0.2247,0.0005,0.9982,0.354,True
Logistic Regression,logreg,0.005,0.5,3,0.2122,0.0009,0.0009,0.0012,0.0263,0.0042,0.0,0.0314,0.227,0.0011,0.9952,0.359,True
Logistic Regression,logreg,0.005,0.75,3,0.2662,0.0075,0.0075,0.0189,0.036,0.0698,0.0027,0.0381,0.2805,0.0092,0.9283,0.134,True
Logistic Regression,logreg,0.005,1.0,3,0.6167,0.0009,0.0009,0.0053,0.1772,0.7533,0.0013,0.062,0.6145,0.0085,0.24,0.026,True
Logistic Regression,logreg,0.05,0.0,3,0.5597,0.1167,0.1167,0.1125,0.0917,0.4553,0.0339,0.0426,0.5542,0.1047,0.5557,0.229,True
Logistic Regression,logreg,0.05,0.005,3,0.5527,0.0255,0.0255,0.0276,0.0918,0.4497,0.0097,0.0427,0.5543,0.0232,0.5568,0.248,True
Logistic Regression,logreg,0.05,0.05,3,0.5782,0.0216,0.0216,0.0398,0.0957,0.4838,0.0021,0.0432,0.5823,0.0252,0.5212,0.347,True
Logistic Regression,logreg,0.05,0.25,3,0.7132,0.0359,0.0359,0.0543,0.107,0.6658,0.0028,0.0457,0.707,0.053,0.3485,0.187,True
Logistic Regression,logreg,0.05,0.5,3,0.7958,0.0041,0.0041,0.0196,0.1041,0.8012,0.0025,0.0508,0.7882,0.0003,0.2007,0.144,True
Logistic Regression,logreg,0.05,0.75,3,0.8025,0.001,0.001,0.0199,0.1173,0.9035,0.0011,0.0598,0.7953,0.0033,0.0965,0.099,True
Logistic Regression,logreg,0.05,1.0,3,0.7965,0.0006,0.0006,0.0088,0.1276,0.9825,0.0013,0.0729,0.7827,0.0025,0.0175,0.163,True
Logistic Regression,logreg,0.25,0.0,3,0.8287,0.0352,0.0352,0.0334,0.0981,0.8773,0.0353,0.0597,0.8125,0.0384,0.1287,0.367,True
Logistic Regression,logreg,0.25,0.005,3,0.8282,0.0304,0.0304,0.0247,0.0985,0.8778,0.0276,0.0597,0.8133,0.0327,0.1292,0.392,True
Logistic Regression,logreg,0.25,0.05,3,0.8283,0.0128,0.0128,0.0082,0.0985,0.8787,0.0012,0.0602,0.815,0.0166,0.1275,0.35,True
Logistic Regression,logreg,0.25,0.25,3,0.827,0.0073,0.0073,0.0233,0.1001,0.886,0.0023,0.061,0.8107,0.005,0.1168,0.224,True
Logistic Regression,logreg,0.25,0.5,3,0.8262,0.0003,0.0003,0.0365,0.1019,0.8988,0.0029,0.0627,0.8105,0.0047,0.1043,0.235,True
Logistic Regression,logreg,0.25,0.75,3,0.8242,0.0021,0.0021,0.0318,0.1041,0.9102,0.0031,0.0645,0.8087,0.002,0.0912,0.216,True
Logistic Regression,logreg,0.25,1.0,3,0.8188,0.0056,0.0056,0.0496,0.1092,0.9312,0.0026,0.0671,0.803,0.0009,0.0678,0.19,True
Logistic Regression,logreg,0.5,0.0,3,0.8278,0.021,0.021,0.0148,0.1013,0.9042,0.0265,0.0636,0.8097,0.0258,0.0975,0.381,True
Logistic Regression,logreg,0.5,0.005,3,0.8283,0.0185,0.0185,0.0101,0.101,0.9043,0.0237,0.0636,0.8098,0.0239,0.0973,0.366,True
Logistic Regression,logreg,0.5,0.05,3,0.8272,0.0007,0.0007,0.0416,0.1018,0.9055,0.0004,0.0639,0.8112,0.0051,0.0973,0.434,True
Logistic Regression,logreg,0.5,0.25,3,0.8268,0.0017,0.0017,0.0506,0.1023,0.9092,0.0016,0.0644,0.8098,0.005,0.0923,0.364,True
Logistic Regression,logreg,0.5,0.5,3,0.8247,0.0001,0.0001,0.0427,0.104,0.9127,0.002,0.0651,0.81,0.0059,0.0872,0.398,True
Logistic Regression,logreg,0.5,0.75,3,0.8235,0.0009,0.0009,0.0468,0.1052,0.9182,0.002,0.0658,0.8095,0.001,0.0817,0.38,True
Logistic Regression,logreg,0.5,1.0,3,0.8207,0.0035,0.0035,0.0464,0.1072,0.92,0.0026,0.0665,0.8075,0.0063,0.0793,0.254,True
Logistic Regression,logreg,0.75,0.0,3,0.825,0.0162,0.0162,0.0061,0.1041,0.9167,0.0222,0.0652,0.8092,0.0232,0.0877,0.365,True
Logistic Regression,logreg,0.75,0.005,3,0.8248,0.0158,0.0158,0.0061,0.1042,0.9168,0.0213,0.0652,0.8088,0.0225,0.0877,0.34,True
Logistic Regression,logreg,0.75,0.05,3,0.8257,0.0109,0.0109,0.0101,0.1036,0.916,0.0125,0.0654,0.8098,0.0156,0.0863,0.368,True
Logistic Regression,logreg,0.75,0.25,3,0.8238,0.0018,0.0018,0.0466,0.1048,0.9155,0.0012,0.0657,0.8098,0.0058,0.0847,0.378,True
Logistic Regression,logreg,0.75,0.5,3,0.8237,0.0004,0.0004,0.044,0.1052,0.919,0.0016,0.066,0.8085,0.0032,0.082,0.392,True
Logistic Regression,logreg,0.75,0.75,3,0.8227,0.001,0.001,0.0497,0.106,0.922,0.0019,0.0662,0.8088,0.001,0.08,0.341,True
Logistic Regression,logreg,0.75,1.0,3,0.8223,0.0006,0.0006,0.0454,0.1063,0.9227,0.0018,0.0665,0.8077,0.0003,0.0778,0.399,True
Logistic Regression,logreg,1.0,0.0,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.365,True
Logistic Regression,logreg,1.0,0.005,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.376,True
Logistic Regression,logreg,1.0,0.05,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.375,True
Logistic Regression,logreg,1.0,0.25,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.37,True
Logistic Regression,logreg,1.0,0.5,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.406,True
Logistic Regression,logreg,1.0,0.75,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.408,True
Logistic Regression,logreg,1.0,1.0,3,0.8243,0.0147,0.0147,0.0052,0.1048,0.92,0.0197,0.0662,0.8072,0.0219,0.08,0.385,True
MLP (64-64),mlp,0.0,0.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0032,0.0257,0.2235,0.0,1.0,0.176,True
MLP (64-64),mlp,0.0,0.005,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0016,0.0257,0.2235,0.0,1.0,0.558,True
MLP (64-64),mlp,0.0,0.05,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0007,0.0257,0.2235,0.0,1.0,0.286,True
MLP (64-64),mlp,0.0,0.25,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0006,0.0257,0.2235,0.0,1.0,0.209,True
MLP (64-64),mlp,0.0,0.5,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0008,0.0257,0.2235,0.0,1.0,0.66,True
MLP (64-64),mlp,0.0,0.75,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0009,0.0259,0.2235,0.0,1.0,0.693,True
MLP (64-64),mlp,0.0,1.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0001,0.046,0.2235,0.0,1.0,0.328,True
MLP (64-64),mlp,0.005,0.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0223,0.0275,0.2235,0.0,1.0,0.627,True
MLP (64-64),mlp,0.005,0.005,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0031,0.0274,0.2235,0.0,1.0,0.582,True
MLP (64-64),mlp,0.005,0.05,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0005,0.0275,0.2235,0.0,1.0,0.549,True
MLP (64-64),mlp,0.005,0.25,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0002,0.028,0.2235,0.0,1.0,0.293,True
MLP (64-64),mlp,0.005,0.5,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0009,0.0294,0.2235,0.0,1.0,0.21,True
MLP (64-64),mlp,0.005,0.75,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0002,0.0338,0.2235,0.0,1.0,0.259,True
MLP (64-64),mlp,0.005,1.0,3,0.7913,0.0,0.0,0.0,0.1318,,0.0,0.0764,0.7765,0.0,0.0,1.544,True
MLP (64-64),mlp,0.05,0.0,3,0.7502,0.0712,0.0712,0.0586,0.0964,0.6812,0.0328,0.0396,0.7477,0.0879,0.3152,0.332,True
MLP (64-64),mlp,0.05,0.005,3,0.7563,0.0259,0.0259,0.0233,0.0967,0.692,0.0158,0.0395,0.7503,0.0343,0.3042,0.304,True
MLP (64-64),mlp,0.05,0.05,3,0.7752,0.011,0.011,0.0149,0.0962,0.7218,0.0009,0.0401,0.7663,0.0317,0.2762,0.352,True
MLP (64-64),mlp,0.05,0.25,3,0.7927,0.0104,0.0104,0.0078,0.0977,0.763,0.0005,0.0419,0.7842,0.0257,0.2363,0.323,True
MLP (64-64),mlp,0.05,0.5,3,0.824,0.0237,0.0237,0.0078,0.0946,0.831,0.0013,0.0472,0.808,0.0254,0.1728,0.454,True
MLP (64-64),mlp,0.05,0.75,3,0.8245,0.0217,0.0217,0.0213,0.0972,0.8512,0.0004,0.0533,0.8095,0.0214,0.155,0.471,True
MLP (64-64),mlp,0.05,1.0,3,0.8168,0.0151,0.0151,0.0077,0.1107,0.9335,0.0002,0.0679,0.803,0.0129,0.0682,0.525,True
MLP (64-64),mlp,0.25,0.0,3,0.8288,0.049,0.049,0.0711,0.0954,0.8558,0.0399,0.0574,0.8127,0.0421,0.1505,0.637,True
MLP (64-64),mlp,0.25,0.005,3,0.8302,0.0486,0.0486,0.0597,0.0938,0.8492,0.0374,0.0558,0.812,0.0442,0.1568,0.575,True
MLP (64-64),mlp,0.25,0.05,3,0.831,0.0268,0.0268,0.0177,0.0944,0.8577,0.0004,0.057,0.8135,0.0205,0.1483,0.539,True
MLP (64-64),mlp,0.25,0.25,3,0.8303,0.0176,0.0176,0.0116,0.0959,0.867,0.0017,0.0575,0.8167,0.016,0.1388,0.753,True
MLP (64-64),mlp,0.25,0.5,3,0.832,0.0212,0.0212,0.0064,0.0949,0.8667,0.0006,0.0593,0.8173,0.0167,0.1388,0.387,True
MLP (64-64),mlp,0.25,0.75,3,0.8343,0.0176,0.0176,0.0039,0.0946,0.876,0.001,0.0612,0.818,0.0191,0.1268,0.461,True
MLP (64-64),mlp,0.25,1.0,3,0.8328,0.0151,0.0151,0.0055,0.0955,0.8762,0.0002,0.063,0.816,0.0165,0.1272,0.618,True
MLP (64-64),mlp,0.5,0.0,3,0.8313,0.0518,0.0518,0.0953,0.0959,0.8717,0.0412,0.0608,0.8148,0.0427,0.1337,0.492,True
MLP (64-64),mlp,0.5,0.005,3,0.8308,0.0481,0.0481,0.0864,0.096,0.8698,0.0383,0.0606,0.8148,0.0416,0.1343,0.487,True
MLP (64-64),mlp,0.5,0.05,3,0.8315,0.0306,0.0306,0.0442,0.0963,0.8758,0.0127,0.0612,0.8157,0.0238,0.1295,0.517,True
MLP (64-64),mlp,0.5,0.25,3,0.8323,0.0238,0.0238,0.0293,0.0964,0.8823,0.0006,0.061,0.8155,0.018,0.1203,0.563,True
MLP (64-64),mlp,0.5,0.5,3,0.8318,0.0225,0.0225,0.0237,0.096,0.8752,0.0011,0.0611,0.8163,0.0194,0.1292,0.505,True
MLP (64-64),mlp,0.5,0.75,3,0.832,0.0202,0.0202,0.0178,0.0966,0.8823,0.0012,0.0627,0.816,0.0183,0.1218,0.424,True
MLP (64-64),mlp,0.5,1.0,3,0.8308,0.017,0.017,0.0295,0.098,0.8885,0.0029,0.0621,0.8165,0.0079,0.118,0.839,True
MLP (64-64),mlp,0.75,0.0,3,0.8307,0.0429,0.0429,0.0706,0.0966,0.8743,0.0403,0.0615,0.8158,0.0414,0.1323,0.536,True
MLP (64-64),mlp,0.75,0.005,3,0.831,0.0458,0.0458,0.0902,0.0967,0.877,0.0401,0.0621,0.8133,0.0354,0.1275,0.54,True
MLP (64-64),mlp,0.75,0.05,3,0.8315,0.0397,0.0397,0.0604,0.0963,0.8758,0.031,0.0618,0.8162,0.0372,0.1307,0.555,True
MLP (64-64),mlp,0.75,0.25,3,0.8312,0.0222,0.0222,0.0194,0.0968,0.8788,0.0002,0.0624,0.815,0.0211,0.1265,0.472,True
