Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.75,0.25,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0085,0.0676,0.645,0.0331,0.105,0.017,True
Logistic Regression,logreg,0.75,0.5,9,0.75,0.0451,0.0451,0.17,0.159,0.915,0.0119,0.0675,0.645,0.0331,0.105,0.017,True
Logistic Regression,logreg,0.75,0.75,9,0.75,0.0451,0.0451,0.17,0.159,0.915,0.012,0.0667,0.65,0.0167,0.11,0.016,True
Logistic Regression,logreg,0.75,1.0,9,0.75,0.0451,0.0451,0.17,0.159,0.915,0.0121,0.0659,0.64,0.0311,0.12,0.016,True
Logistic Regression,logreg,1.0,0.0,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.017,True
Logistic Regression,logreg,1.0,0.005,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.016,True
Logistic Regression,logreg,1.0,0.05,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.017,True
Logistic Regression,logreg,1.0,0.25,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.016,True
Logistic Regression,logreg,1.0,0.5,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.016,True
Logistic Regression,logreg,1.0,0.75,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.016,True
Logistic Regression,logreg,1.0,1.0,9,0.75,0.0297,0.0297,0.13,0.1574,0.905,0.0008,0.0677,0.64,0.0259,0.1,0.016,True
MLP (64-64),mlp,0.0,0.0,9,0.245,0.0,0.0,0.0,0.03,0.0,0.002,0.03,0.37,0.0,1.0,0.024,True
MLP (64-64),mlp,0.0,0.005,9,0.245,0.0,0.0,0.0,0.03,0.0,0.001,0.03,0.37,0.0,1.0,0.026,True
MLP (64-64),mlp,0.0,0.05,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0008,0.03,0.37,0.0,1.0,0.028,True
MLP (64-64),mlp,0.0,0.25,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0001,0.03,0.37,0.0,1.0,0.044,True
MLP (64-64),mlp,0.0,0.5,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0003,0.03,0.37,0.0,1.0,0.042,True
MLP (64-64),mlp,0.0,0.75,9,0.245,0.0,0.0,0.0,0.03,0.0,0.002,0.0306,0.37,0.0,1.0,0.069,True
MLP (64-64),mlp,0.0,1.0,9,0.755,0.0,0.0,0.0,0.1623,,0.0003,0.0592,0.63,0.0,0.0,0.029,True
MLP (64-64),mlp,0.005,0.0,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0152,0.0312,0.37,0.0,1.0,0.036,True
MLP (64-64),mlp,0.005,0.005,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0109,0.0312,0.37,0.0,1.0,0.038,True
MLP (64-64),mlp,0.005,0.05,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0076,0.0311,0.37,0.0,1.0,0.04,True
MLP (64-64),mlp,0.005,0.25,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0066,0.0302,0.37,0.0,1.0,0.029,True
MLP (64-64),mlp,0.005,0.5,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0061,0.0338,0.37,0.0,1.0,0.03,True
MLP (64-64),mlp,0.005,0.75,9,0.245,0.0,0.0,0.0,0.03,0.0,0.0037,0.0406,0.37,0.0,1.0,0.06,True
MLP (64-64),mlp,0.005,1.0,9,0.755,0.0,0.0,0.0,0.1623,,0.0,0.0724,0.63,0.0,0.0,0.063,True
MLP (64-64),mlp,0.05,0.0,9,0.355,0.0286,0.0286,0.0718,0.0423,0.11,0.0151,0.0428,0.41,0.0064,0.93,0.019,True
MLP (64-64),mlp,0.05,0.005,9,0.35,0.0363,0.0363,0.0814,0.0418,0.105,0.0131,0.0428,0.41,0.0064,0.93,0.019,True
MLP (64-64),mlp,0.05,0.05,9,0.67,0.0385,0.0385,0.09,0.0916,0.525,0.0201,0.0443,0.64,0.0418,0.57,0.029,True
MLP (64-64),mlp,0.05,0.25,9,0.46,0.0055,0.0055,0.0812,0.0553,0.225,0.0097,0.0422,0.525,0.0263,0.785,0.025,True
MLP (64-64),mlp,0.05,0.5,9,0.625,0.0703,0.0703,0.1567,0.0859,0.46,0.0142,0.0471,0.6,0.029,0.57,0.031,True
MLP (64-64),mlp,0.05,0.75,9,0.75,0.089,0.089,0.1783,0.1394,0.815,0.0091,0.0595,0.655,0.0303,0.185,0.038,True
MLP (64-64),mlp,0.05,1.0,9,0.755,0.0,0.0,0.0,0.1623,,0.0024,0.0727,0.63,0.0,0.0,0.04,True
MLP (64-64),mlp,0.25,0.0,9,0.76,0.0143,0.0143,0.0417,0.1579,0.995,0.0115,0.0626,0.65,0.0052,0.02,0.016,True
MLP (64-64),mlp,0.25,0.005,9,0.76,0.0143,0.0143,0.0417,0.1579,0.995,0.0112,0.0627,0.65,0.0052,0.02,0.015,True
MLP (64-64),mlp,0.25,0.05,9,0.76,0.0143,0.0143,0.0417,0.1579,0.995,0.0081,0.0626,0.645,0.0124,0.025,0.015,True
MLP (64-64),mlp,0.25,0.25,9,0.755,0.0242,0.0242,0.0696,0.1163,0.73,0.0211,0.0613,0.675,0.0081,0.355,0.023,True
MLP (64-64),mlp,0.25,0.5,9,0.765,0.0418,0.0418,0.0219,0.121,0.77,0.0176,0.0635,0.655,0.0289,0.275,0.02,True
MLP (64-64),mlp,0.25,0.75,9,0.775,0.0484,0.0484,0.095,0.1336,0.86,0.0172,0.0683,0.66,0.0323,0.17,0.027,True
MLP (64-64),mlp,0.25,1.0,9,0.765,0.0242,0.0242,0.0883,0.1501,0.93,0.0152,0.0716,0.64,0.0495,0.1,0.025,True
MLP (64-64),mlp,0.5,0.0,9,0.735,0.1077,0.1077,0.2217,0.1365,0.77,0.0414,0.064,0.655,0.0525,0.275,0.021,True
MLP (64-64),mlp,0.5,0.005,9,0.735,0.1077,0.1077,0.2217,0.1365,0.77,0.0394,0.0639,0.65,0.0453,0.28,0.022,True
MLP (64-64),mlp,0.5,0.05,9,0.755,0.0637,0.0637,0.1417,0.1261,0.77,0.0263,0.0642,0.65,0.0125,0.27,0.021,True
MLP (64-64),mlp,0.5,0.25,9,0.77,0.0253,0.0253,0.1367,0.134,0.845,0.007,0.0678,0.655,0.0591,0.205,0.016,True
MLP (64-64),mlp,0.5,0.5,9,0.78,0.0165,0.0165,0.0491,0.1243,0.825,0.0091,0.0656,0.675,0.0643,0.225,0.017,True
MLP (64-64),mlp,0.5,0.75,9,0.78,0.0253,0.0253,0.0967,0.1279,0.845,0.0159,0.0666,0.66,0.0663,0.21,0.021,True
MLP (64-64),mlp,0.5,1.0,9,0.775,0.0066,0.0066,0.0545,0.1382,0.89,0.017,0.0695,0.65,0.0691,0.13,0.022,True
MLP (64-64),mlp,0.75,0.0,9,0.76,0.0824,0.0824,0.1783,0.1359,0.825,0.0377,0.0664,0.655,0.0353,0.205,0.017,True
MLP (64-64),mlp,0.75,0.005,9,0.76,0.0824,0.0824,0.1783,0.1359,0.825,0.0374,0.0664,0.655,0.0353,0.205,0.021,True
MLP (64-64),mlp,0.75,0.05,9,0.755,0.0681,0.0681,0.1367,0.1399,0.83,0.0335,0.0665,0.66,0.0281,0.21,0.022,True
MLP (64-64),mlp,0.75,0.25,9,0.77,0.0253,0.0253,0.1367,0.134,0.845,0.0167,0.0668,0.66,0.0283,0.2,0.021,True
MLP (64-64),mlp,0.75,0.5,9,0.765,0.011,0.011,0.095,0.138,0.85,0.0021,0.0677,0.645,0.0683,0.195,0.022,True
MLP (64-64),mlp,0.75,0.75,9,0.765,0.0176,0.0176,0.0925,0.1398,0.86,0.0018,0.0688,0.655,0.0395,0.175,0.02,True
MLP (64-64),mlp,0.75,1.0,9,0.78,0.0055,0.0055,0.064,0.1327,0.875,0.0101,0.0703,0.655,0.0291,0.135,0.02,True
MLP (64-64),mlp,1.0,0.0,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.023,True
MLP (64-64),mlp,1.0,0.005,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.021,True
MLP (64-64),mlp,1.0,0.05,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.02,True
MLP (64-64),mlp,1.0,0.25,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.025,True
MLP (64-64),mlp,1.0,0.5,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.02,True
MLP (64-64),mlp,1.0,0.75,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.023,True
MLP (64-64),mlp,1.0,1.0,9,0.765,0.0615,0.0615,0.1367,0.136,0.84,0.0389,0.0672,0.655,0.0353,0.205,0.022,True
