Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.05,0.0,4,0.595,0.0579,0.0579,0.0588,0.1013,0.43,0.0245,0.0558,0.59,0.0422,0.61,0.022,True
MLP (64-64),mlp,0.05,0.005,4,0.595,0.0432,0.0432,0.0485,0.098,0.42,0.0272,0.0557,0.59,0.0422,0.61,0.022,True
MLP (64-64),mlp,0.05,0.05,4,0.62,0.0368,0.0368,0.1449,0.1081,0.475,0.0268,0.0543,0.64,0.059,0.5,0.03,True
MLP (64-64),mlp,0.05,0.25,4,0.625,0.011,0.011,0.1218,0.0921,0.43,0.0152,0.0555,0.61,0.0382,0.58,0.028,True
MLP (64-64),mlp,0.05,0.5,4,0.61,0.0055,0.0055,0.1859,0.1319,0.535,0.0004,0.0692,0.65,0.0326,0.42,0.016,True
MLP (64-64),mlp,0.05,0.75,4,0.715,0.0064,0.0064,0.0769,0.1992,0.98,0.0013,0.075,0.71,0.0196,0.03,0.021,True
MLP (64-64),mlp,0.05,1.0,4,0.705,0.0,0.0,0.0,0.2092,,0.0008,0.0935,0.72,0.0,0.0,0.039,True
MLP (64-64),mlp,0.25,0.0,4,0.685,0.0138,0.0138,0.015,0.1401,0.65,0.0505,0.0817,0.71,0.1436,0.31,0.021,True
MLP (64-64),mlp,0.25,0.005,4,0.705,0.0763,0.0763,0.1141,0.1252,0.63,0.0519,0.077,0.7,0.162,0.33,0.027,True
MLP (64-64),mlp,0.25,0.05,4,0.73,0.0312,0.0312,0.1679,0.1158,0.635,0.0295,0.0776,0.705,0.0893,0.315,0.022,True
MLP (64-64),mlp,0.25,0.25,4,0.7,0.0248,0.0248,0.0333,0.1896,0.845,0.0032,0.0853,0.705,0.0487,0.165,0.021,True
MLP (64-64),mlp,0.25,0.5,4,0.7,0.0956,0.0956,0.1897,0.144,0.685,0.0135,0.0836,0.71,0.0019,0.28,0.031,True
MLP (64-64),mlp,0.25,0.75,4,0.695,0.011,0.011,0.0179,0.1863,0.82,0.0101,0.0905,0.71,0.0467,0.18,0.033,True
MLP (64-64),mlp,0.25,1.0,4,0.705,0.0009,0.0009,0.0551,0.1963,0.89,0.0061,0.0977,0.71,0.0547,0.12,0.035,True
MLP (64-64),mlp,0.5,0.0,4,0.7,0.0138,0.0138,0.041,0.1706,0.775,0.0379,0.0896,0.72,0.0281,0.21,0.019,True
MLP (64-64),mlp,0.5,0.005,4,0.7,0.0138,0.0138,0.041,0.1706,0.775,0.036,0.0896,0.715,0.0353,0.205,0.023,True
MLP (64-64),mlp,0.5,0.05,4,0.705,0.0754,0.0754,0.0872,0.1548,0.73,0.0144,0.0891,0.715,0.0341,0.255,0.024,True
MLP (64-64),mlp,0.5,0.25,4,0.705,0.0211,0.0211,0.041,0.1691,0.78,0.0147,0.0865,0.715,0.0119,0.205,0.019,True
MLP (64-64),mlp,0.5,0.5,4,0.705,0.0487,0.0487,0.0936,0.1824,0.83,0.0122,0.0884,0.7,0.0271,0.15,0.02,True
MLP (64-64),mlp,0.5,0.75,4,0.7,0.0055,0.0055,0.0667,0.1734,0.785,0.0075,0.0919,0.705,0.0447,0.195,0.021,True
MLP (64-64),mlp,0.5,1.0,4,0.7,0.0046,0.0046,0.0577,0.1844,0.825,0.0106,0.0927,0.695,0.0015,0.165,0.022,True
MLP (64-64),mlp,0.75,0.0,4,0.7,0.0138,0.0138,0.041,0.1706,0.775,0.0341,0.0919,0.73,0.0517,0.21,0.019,True
MLP (64-64),mlp,0.75,0.005,4,0.7,0.0138,0.0138,0.041,0.1706,0.775,0.0333,0.092,0.73,0.0517,0.21,0.019,True
MLP (64-64),mlp,0.75,0.05,4,0.705,0.0018,0.0018,0.041,0.1691,0.78,0.0221,0.0925,0.73,0.0189,0.2,0.021,True
MLP (64-64),mlp,0.75,0.25,4,0.695,0.0276,0.0276,0.0423,0.1807,0.8,0.0108,0.0927,0.725,0.0117,0.205,0.023,True
MLP (64-64),mlp,0.75,0.5,4,0.695,0.0423,0.0423,0.0679,0.1835,0.81,0.0155,0.0926,0.74,0.0005,0.18,0.024,True
MLP (64-64),mlp,0.75,0.75,4,0.71,0.0349,0.0349,0.0354,0.1728,0.805,0.0031,0.0915,0.705,0.0159,0.175,0.024,True
MLP (64-64),mlp,0.75,1.0,4,0.7,0.0349,0.0349,0.0423,0.179,0.805,0.0043,0.0904,0.69,0.0087,0.17,0.019,True
MLP (64-64),mlp,1.0,0.0,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.019,True
MLP (64-64),mlp,1.0,0.005,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.02,True
MLP (64-64),mlp,1.0,0.05,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.019,True
MLP (64-64),mlp,1.0,0.25,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.025,True
MLP (64-64),mlp,1.0,0.5,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.023,True
MLP (64-64),mlp,1.0,0.75,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.023,True
MLP (64-64),mlp,1.0,1.0,4,0.69,0.0009,0.0009,0.041,0.1734,0.765,0.0285,0.0919,0.725,0.0353,0.205,0.027,True
