Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.005,0.5,5,0.3799,0.0,0.0,0.0,0.0449,0.0,0.0074,0.0493,0.3689,0.0,1.0,1.847,True
MLP (64-64),mlp,0.005,0.75,5,0.3799,0.0,0.0,0.0,0.0449,0.0,0.0049,0.0533,0.3689,0.0,1.0,1.109,True
MLP (64-64),mlp,0.005,1.0,5,0.6201,0.0,0.0,0.0,0.3063,,0.0,0.1156,0.6311,0.0,0.0,1.236,True
MLP (64-64),mlp,0.05,0.0,5,0.5741,0.2257,0.2257,0.284,0.082,0.2662,0.1378,0.0585,0.5618,0.2003,0.7397,3.744,True
MLP (64-64),mlp,0.05,0.005,5,0.5841,0.1274,0.1274,0.135,0.0835,0.2798,0.0889,0.059,0.5668,0.1076,0.7291,3.436,True
MLP (64-64),mlp,0.05,0.05,5,0.5796,0.0147,0.0147,0.072,0.0842,0.2779,0.0177,0.06,0.5668,0.0484,0.7231,2.207,True
MLP (64-64),mlp,0.05,0.25,5,0.5806,0.0143,0.0143,0.0676,0.0861,0.2849,0.0137,0.0619,0.5703,0.049,0.7118,2.375,True
MLP (64-64),mlp,0.05,0.5,5,0.6194,0.0203,0.0203,0.0455,0.1103,0.3961,0.0104,0.0689,0.6071,0.04,0.6046,1.5,True
MLP (64-64),mlp,0.05,0.75,5,0.6765,0.0143,0.0143,0.0559,0.1466,0.5734,0.0107,0.0784,0.6713,0.0195,0.4246,2.864,True
MLP (64-64),mlp,0.05,1.0,5,0.6521,0.0033,0.0033,0.0221,0.2599,0.9,0.0086,0.1109,0.6591,0.0124,0.0996,2.084,True
MLP (64-64),mlp,0.25,0.0,5,0.7144,0.2892,0.2892,0.2423,0.148,0.6385,0.176,0.081,0.7155,0.2512,0.3588,1.788,True
MLP (64-64),mlp,0.25,0.005,5,0.714,0.2525,0.2525,0.2032,0.1516,0.6505,0.1505,0.0818,0.7165,0.2028,0.3478,1.573,True
MLP (64-64),mlp,0.25,0.05,5,0.708,0.0135,0.0135,0.0645,0.1451,0.6169,0.019,0.0797,0.7092,0.0222,0.3797,1.541,True
MLP (64-64),mlp,0.25,0.25,5,0.7125,0.0225,0.0225,0.047,0.1577,0.6694,0.0159,0.0846,0.7102,0.0125,0.3321,1.475,True
MLP (64-64),mlp,0.25,0.5,5,0.7097,0.0194,0.0194,0.0425,0.1715,0.7142,0.0157,0.0903,0.7157,0.0074,0.285,1.382,True
MLP (64-64),mlp,0.25,0.75,5,0.7086,0.0246,0.0246,0.0339,0.1743,0.7223,0.0136,0.0907,0.7164,0.0084,0.2755,1.806,True
MLP (64-64),mlp,0.25,1.0,5,0.7034,0.0304,0.0304,0.0324,0.1852,0.7519,0.0137,0.0951,0.7143,0.0206,0.2472,1.683,True
MLP (64-64),mlp,0.5,0.0,5,0.719,0.2698,0.2698,0.2454,0.1606,0.6939,0.1773,0.0879,0.728,0.2357,0.3061,2.005,True
MLP (64-64),mlp,0.5,0.005,5,0.7217,0.2471,0.2471,0.2234,0.1614,0.7032,0.1614,0.0889,0.7296,0.2154,0.2933,1.693,True
MLP (64-64),mlp,0.5,0.05,5,0.7203,0.1157,0.1157,0.0983,0.1631,0.7066,0.0801,0.089,0.7271,0.0821,0.2904,1.54,True
MLP (64-64),mlp,0.5,0.25,5,0.7178,0.0146,0.0146,0.0597,0.1688,0.7231,0.0128,0.0908,0.726,0.002,0.2781,2.121,True
MLP (64-64),mlp,0.5,0.5,5,0.719,0.0185,0.0185,0.04,0.1718,0.7389,0.013,0.0935,0.7245,0.0048,0.2638,1.682,True
MLP (64-64),mlp,0.5,0.75,5,0.7188,0.0148,0.0148,0.0489,0.1756,0.7543,0.0134,0.0945,0.7269,0.0066,0.2482,2.835,True
MLP (64-64),mlp,0.5,1.0,5,0.7136,0.017,0.017,0.0472,0.1725,0.7275,0.0133,0.0926,0.7201,0.0031,0.273,1.641,True
MLP (64-64),mlp,0.75,0.0,5,0.7218,0.2533,0.2533,0.2323,0.1684,0.7321,0.1762,0.0931,0.7309,0.2266,0.2638,1.794,True
MLP (64-64),mlp,0.75,0.005,5,0.7204,0.2625,0.2625,0.2352,0.1679,0.7261,0.1742,0.0922,0.7302,0.2237,0.2707,1.838,True
MLP (64-64),mlp,0.75,0.05,5,0.7221,0.2026,0.2026,0.1884,0.1691,0.7358,0.144,0.0931,0.7323,0.166,0.2606,1.878,True
MLP (64-64),mlp,0.75,0.25,5,0.717,0.0206,0.0206,0.046,0.1733,0.7397,0.0163,0.0938,0.7233,0.0028,0.258,1.584,True
MLP (64-64),mlp,0.75,0.5,5,0.7165,0.0138,0.0138,0.0459,0.1724,0.7346,0.0145,0.0925,0.7243,0.0023,0.2692,1.549,True
MLP (64-64),mlp,0.75,0.75,5,0.7171,0.0139,0.0139,0.0504,0.1734,0.7402,0.0124,0.0942,0.7252,0.001,0.2625,1.999,True
MLP (64-64),mlp,0.75,1.0,5,0.7184,0.0225,0.0225,0.048,0.1715,0.7359,0.0161,0.0928,0.7254,0.0059,0.2659,2.032,True
MLP (64-64),mlp,1.0,0.0,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.632,True
MLP (64-64),mlp,1.0,0.005,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.627,True
MLP (64-64),mlp,1.0,0.05,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.787,True
MLP (64-64),mlp,1.0,0.25,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.617,True
MLP (64-64),mlp,1.0,0.5,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.586,True
MLP (64-64),mlp,1.0,0.75,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.727,True
MLP (64-64),mlp,1.0,1.0,5,0.7195,0.2651,0.2651,0.2429,0.173,0.745,0.1772,0.0942,0.7309,0.23,0.2542,1.62,True
