Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,8,0.4372,0.0031,0.0031,1.0,0.0504,0.0016,0.0909,0.0534,0.4389,0.0095,0.9951,0.184,True
Logistic Regression,logreg,0.0,0.005,8,0.4372,0.0031,0.0031,1.0,0.0504,0.0016,0.0542,0.0534,0.4389,0.0095,0.9951,0.215,True
Logistic Regression,logreg,0.0,0.05,8,0.4381,0.0031,0.0007,1.0,0.0505,0.0024,0.0448,0.0536,0.4389,0.0047,0.9935,0.189,True
Logistic Regression,logreg,0.0,0.25,8,0.4356,0.0,0.0,1.0,0.0502,0.0,0.0559,0.0543,0.4356,0.0,1.0,0.189,True
Logistic Regression,logreg,0.0,0.5,8,0.4356,0.0,0.0,1.0,0.0502,0.0,0.0581,0.0555,0.4356,0.0,1.0,0.19,True
Logistic Regression,logreg,0.0,0.75,8,0.4081,0.3333,0.1086,1.0,0.0962,0.1247,0.1206,0.1005,0.4089,0.1131,0.8826,0.021,True
Logistic Regression,logreg,0.0,1.0,8,0.4032,0.4673,0.121,1.0,0.2172,0.4146,0.1221,0.1115,0.4032,0.0997,0.6097,0.022,True
Logistic Regression,logreg,0.005,0.0,8,0.4397,0.0062,0.0038,1.0,0.0506,0.004,0.1182,0.0545,0.4397,0.0071,0.9943,0.239,True
Logistic Regression,logreg,0.005,0.005,8,0.4405,0.0062,0.0014,1.0,0.0507,0.0049,0.0353,0.0546,0.4389,0.0047,0.9935,0.199,True
Logistic Regression,logreg,0.005,0.05,8,0.4397,0.0062,0.0038,1.0,0.0506,0.004,0.0358,0.0546,0.4389,0.0047,0.9935,0.2,True
Logistic Regression,logreg,0.005,0.25,8,0.4356,0.0,0.0,1.0,0.0502,0.0,0.0521,0.0555,0.4356,0.0,1.0,0.193,True
Logistic Regression,logreg,0.005,0.5,8,0.4356,0.0,0.0,1.0,0.0502,0.0,0.0607,0.0571,0.4356,0.0,1.0,0.195,True
Logistic Regression,logreg,0.005,0.75,8,0.4081,0.3333,0.1086,1.0,0.0962,0.1247,0.1206,0.1005,0.4081,0.1147,0.8818,0.023,True
Logistic Regression,logreg,0.005,1.0,8,0.4372,0.6667,0.0549,0.6,0.2938,0.5862,0.1233,0.1207,0.4372,0.039,0.43,0.024,True
Logistic Regression,logreg,0.05,0.0,8,0.4826,0.1667,0.0724,1.0,0.064,0.0794,0.2054,0.0635,0.4826,0.0889,0.9206,0.2,True
Logistic Regression,logreg,0.05,0.005,8,0.4785,0.1667,0.0621,1.0,0.0637,0.0753,0.107,0.0635,0.4834,0.0747,0.9215,0.199,True
Logistic Regression,logreg,0.05,0.05,8,0.4704,0.1667,0.0051,1.0,0.06,0.0575,0.0642,0.0647,0.4769,0.0072,0.9377,0.123,True
Logistic Regression,logreg,0.05,0.25,8,0.4389,0.0047,0.0023,1.0,0.0505,0.0032,0.0638,0.0717,0.4381,0.0063,0.9927,0.058,True
Logistic Regression,logreg,0.05,0.5,8,0.4364,0.0016,0.0016,1.0,0.0503,0.0008,0.0396,0.0727,0.4348,0.0016,0.9992,0.146,True
Logistic Regression,logreg,0.05,0.75,8,0.4057,0.3333,0.093,1.0,0.101,0.1368,0.1169,0.1011,0.404,0.1081,0.868,0.022,True
Logistic Regression,logreg,0.05,1.0,8,0.4413,0.6667,0.0695,0.6,0.3006,0.6016,0.1212,0.1223,0.4437,0.0396,0.4105,0.024,True
Logistic Regression,logreg,0.25,0.0,8,0.6194,0.7819,0.2614,0.8967,0.1147,0.3538,0.2444,0.0821,0.6421,0.254,0.6186,0.12,True
Logistic Regression,logreg,0.25,0.005,8,0.6219,0.7664,0.2434,0.8906,0.1158,0.3595,0.2075,0.0822,0.6421,0.2414,0.6154,0.137,True
Logistic Regression,logreg,0.25,0.05,8,0.6227,0.7368,0.1653,0.8784,0.1115,0.3474,0.1758,0.0826,0.6348,0.1302,0.6308,0.101,True
Logistic Regression,logreg,0.25,0.25,8,0.5919,0.7196,0.0465,1.0,0.1075,0.3053,0.0973,0.0859,0.5984,0.013,0.6883,0.08,True
Logistic Regression,logreg,0.25,0.5,8,0.5247,0.3333,0.0095,1.0,0.0993,0.2219,0.0216,0.0951,0.5134,0.0119,0.7862,0.064,True
Logistic Regression,logreg,0.25,0.75,8,0.5822,0.5,0.0087,0.8182,0.1344,0.3733,0.028,0.1016,0.5806,0.0394,0.6154,0.099,True
Logistic Regression,logreg,0.25,1.0,8,0.6146,0.3487,0.1415,0.4557,0.2618,0.7425,0.0335,0.11,0.6194,0.1378,0.2429,0.152,True
Logistic Regression,logreg,0.5,0.0,8,0.6713,0.6417,0.2834,0.8176,0.1463,0.5093,0.2554,0.0911,0.6802,0.2557,0.4623,0.106,True
Logistic Regression,logreg,0.5,0.005,8,0.6672,0.6402,0.2843,0.8146,0.1479,0.5085,0.2228,0.0912,0.6785,0.251,0.4607,0.119,True
Logistic Regression,logreg,0.5,0.05,8,0.668,0.6277,0.2427,0.8024,0.1446,0.4996,0.1902,0.0916,0.6785,0.2122,0.4543,0.092,True
Logistic Regression,logreg,0.5,0.25,8,0.6656,0.5202,0.0675,0.7112,0.1534,0.5231,0.1598,0.0939,0.6672,0.0625,0.4445,0.102,True
Logistic Regression,logreg,0.5,0.5,8,0.651,0.5,0.0152,0.6818,0.1674,0.5441,0.1079,0.0968,0.6591,0.0038,0.4364,0.091,True
Logistic Regression,logreg,0.5,0.75,8,0.6518,0.4424,0.038,0.6109,0.1837,0.5919,0.0718,0.1017,0.6656,0.0479,0.3927,0.063,True
Logistic Regression,logreg,0.5,1.0,8,0.6332,0.3584,0.1138,0.462,0.2405,0.7206,0.0218,0.109,0.6316,0.0777,0.2745,0.061,True
Logistic Regression,logreg,0.75,0.0,8,0.6745,0.5841,0.2936,0.7629,0.1649,0.5709,0.2613,0.0956,0.6874,0.2357,0.4081,0.1,True
Logistic Regression,logreg,0.75,0.005,8,0.6785,0.5732,0.2778,0.7599,0.1641,0.5749,0.2373,0.0956,0.6866,0.2278,0.404,0.099,True
Logistic Regression,logreg,0.75,0.05,8,0.6802,0.5685,0.2659,0.7599,0.1622,0.5717,0.202,0.0959,0.6858,0.2128,0.4049,0.095,True
