Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,1,0.2232,0.0006,0.0006,0.0007,0.0275,0.0003,0.045,0.0288,0.2208,0.0011,0.9993,0.265,True
Logistic Regression,logreg,0.0,0.005,1,0.2232,0.0006,0.0006,0.0007,0.0275,0.0003,0.035,0.0288,0.2208,0.0011,0.9993,0.3,True
Logistic Regression,logreg,0.0,0.05,1,0.2237,0.0007,0.0007,0.001,0.0275,0.0008,0.0013,0.0291,0.2208,0.0004,0.9993,0.264,True
Logistic Regression,logreg,0.0,0.25,1,0.2235,0.0003,0.0003,0.0004,0.0275,0.0007,0.0012,0.0292,0.2208,0.0004,0.9993,0.279,True
Logistic Regression,logreg,0.0,0.5,1,0.2235,0.0003,0.0003,0.0004,0.0275,0.0007,0.0009,0.0294,0.2208,0.0004,0.9993,0.31,True
Logistic Regression,logreg,0.0,0.75,1,0.2477,0.0058,0.0058,0.0091,0.0316,0.0292,0.0008,0.0377,0.2388,0.0041,0.9783,0.082,True
Logistic Regression,logreg,0.0,1.0,1,0.5545,0.0079,0.0079,0.0078,0.1363,0.565,0.0051,0.0585,0.5658,0.0182,0.422,0.04,True
Logistic Regression,logreg,0.005,0.0,1,0.2242,0.0001,0.0001,0.0001,0.0276,0.0013,0.044,0.0311,0.2213,0.0012,0.9988,0.328,True
Logistic Regression,logreg,0.005,0.005,1,0.224,0.0003,0.0003,0.0016,0.0276,0.0015,0.0139,0.0313,0.2213,0.0005,0.9988,0.312,True
Logistic Regression,logreg,0.005,0.05,1,0.2238,0.0006,0.0006,0.0016,0.0276,0.0013,0.0028,0.0314,0.2213,0.0002,0.9988,0.317,True
Logistic Regression,logreg,0.005,0.25,1,0.2242,0.0007,0.0007,0.0016,0.0277,0.0017,0.0031,0.0321,0.2217,0.0003,0.9985,0.316,True
Logistic Regression,logreg,0.005,0.5,1,0.2252,0.0006,0.0006,0.0008,0.0279,0.003,0.0028,0.0337,0.223,0.0017,0.9972,0.227,True
Logistic Regression,logreg,0.005,0.75,1,0.3577,0.0122,0.0122,0.0381,0.0596,0.1918,0.0018,0.0452,0.3463,0.0063,0.8182,0.035,True
Logistic Regression,logreg,0.005,1.0,1,0.6728,0.0146,0.0146,0.01,0.1565,0.7557,0.0047,0.0613,0.6855,0.0026,0.2297,0.056,True
Logistic Regression,logreg,0.05,0.0,1,0.5837,0.1131,0.1131,0.1061,0.097,0.4785,0.0342,0.0464,0.578,0.104,0.5188,0.199,True
Logistic Regression,logreg,0.05,0.005,1,0.5768,0.0132,0.0132,0.0309,0.098,0.4753,0.0098,0.0466,0.5718,0.0024,0.525,0.196,True
Logistic Regression,logreg,0.05,0.05,1,0.5995,0.0144,0.0144,0.0413,0.1012,0.506,0.0051,0.0472,0.5948,0.0294,0.4923,0.119,True
Logistic Regression,logreg,0.05,0.25,1,0.7335,0.0268,0.0268,0.06,0.1147,0.709,0.0046,0.0501,0.7432,0.0136,0.2827,0.13,True
Logistic Regression,logreg,0.05,0.5,1,0.8067,0.0175,0.0175,0.0147,0.1073,0.8365,0.0041,0.0551,0.8105,0.0248,0.1653,0.157,True
Logistic Regression,logreg,0.05,0.75,1,0.8113,0.0214,0.0214,0.0094,0.1092,0.8685,0.0037,0.0626,0.8137,0.014,0.1348,0.273,True
Logistic Regression,logreg,0.05,1.0,1,0.7983,0.0027,0.0027,0.0202,0.1256,0.9502,0.0023,0.0757,0.8017,0.0027,0.0502,0.274,True
Logistic Regression,logreg,0.25,0.0,1,0.8167,0.0358,0.0358,0.0247,0.1072,0.8788,0.0294,0.0653,0.8152,0.0267,0.127,0.306,True
Logistic Regression,logreg,0.25,0.005,1,0.8155,0.0327,0.0327,0.0171,0.1079,0.8787,0.0219,0.0654,0.815,0.0231,0.1275,0.292,True
