Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.0,0.25,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0002,0.0601,0.5665,0.0,1.0,0.583,True
MLP (64-64),mlp,0.0,0.5,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0003,0.0602,0.5665,0.0,1.0,0.63,True
MLP (64-64),mlp,0.0,0.75,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0,0.0604,0.5665,0.0,1.0,1.108,True
MLP (64-64),mlp,0.0,1.0,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0,0.1338,0.5665,0.0,1.0,0.924,True
MLP (64-64),mlp,0.005,0.0,5,0.6796,0.0112,0.0112,0.0342,0.0655,0.1103,0.0306,0.053,0.6719,0.0025,0.8866,5.807,True
MLP (64-64),mlp,0.005,0.005,5,0.6749,0.0101,0.0101,0.0754,0.0656,0.1056,0.0164,0.053,0.6682,0.02,0.8893,4.1,True
MLP (64-64),mlp,0.005,0.05,5,0.6592,0.0166,0.0166,0.0822,0.0644,0.0855,0.0071,0.0534,0.6497,0.0242,0.911,3.717,True
MLP (64-64),mlp,0.005,0.25,5,0.6374,0.0028,0.0028,0.0385,0.0632,0.0605,0.0064,0.0545,0.6295,0.0003,0.933,2.29,True
MLP (64-64),mlp,0.005,0.5,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0029,0.0604,0.5665,0.0,1.0,1.098,True
MLP (64-64),mlp,0.005,0.75,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0021,0.0635,0.5665,0.0,1.0,0.893,True
MLP (64-64),mlp,0.005,1.0,5,0.5803,0.0,0.0,0.0,0.0604,0.0,0.0,0.1258,0.5665,0.0,1.0,0.976,True
MLP (64-64),mlp,0.05,0.0,5,0.7439,0.0303,0.0303,0.0396,0.0732,0.2128,0.0606,0.0589,0.7384,0.0165,0.7817,3.224,True
MLP (64-64),mlp,0.05,0.005,5,0.7428,0.0137,0.0137,0.0675,0.0729,0.2103,0.0488,0.0588,0.7375,0.0004,0.7834,3.127,True
MLP (64-64),mlp,0.05,0.05,5,0.7416,0.0115,0.0115,0.1151,0.0738,0.2119,0.0112,0.06,0.7383,0.0309,0.7826,2.611,True
MLP (64-64),mlp,0.05,0.25,5,0.735,0.0007,0.0007,0.0847,0.0737,0.2031,0.0084,0.0615,0.7307,0.0143,0.7942,2.073,True
MLP (64-64),mlp,0.05,0.5,5,0.7342,0.0097,0.0097,0.0691,0.0758,0.2099,0.0076,0.0653,0.7336,0.0101,0.7861,1.696,True
MLP (64-64),mlp,0.05,0.75,5,0.7409,0.0179,0.0179,0.0479,0.083,0.2458,0.0076,0.0757,0.7418,0.003,0.7487,1.799,True
MLP (64-64),mlp,0.05,1.0,5,0.7162,0.0176,0.0176,0.0238,0.1031,0.2847,0.0056,0.0966,0.7102,0.0011,0.7175,2.272,True
MLP (64-64),mlp,0.25,0.0,5,0.7699,0.07,0.07,0.0483,0.0848,0.295,0.0906,0.0713,0.7662,0.0472,0.7003,2.246,True
MLP (64-64),mlp,0.25,0.005,5,0.7696,0.0617,0.0617,0.0422,0.0851,0.2959,0.0856,0.0718,0.7671,0.0445,0.699,2.298,True
MLP (64-64),mlp,0.25,0.05,5,0.7694,0.0042,0.0042,0.1068,0.0841,0.2913,0.0336,0.0721,0.7638,0.0207,0.7033,2.632,True
MLP (64-64),mlp,0.25,0.25,5,0.7723,0.0116,0.0116,0.1054,0.0873,0.3088,0.0114,0.0764,0.7705,0.0095,0.686,2.671,True
MLP (64-64),mlp,0.25,0.5,5,0.7689,0.0083,0.0083,0.1029,0.0859,0.2978,0.0088,0.0769,0.7683,0.0099,0.6996,2.916,True
MLP (64-64),mlp,0.25,0.75,5,0.7684,0.0128,0.0128,0.0919,0.0833,0.2865,0.0082,0.078,0.7651,0.0037,0.7096,2.267,True
MLP (64-64),mlp,0.25,1.0,5,0.7683,0.0147,0.0147,0.1001,0.0903,0.3144,0.0083,0.0834,0.7642,0.0013,0.6855,1.901,True
MLP (64-64),mlp,0.5,0.0,5,0.7756,0.0881,0.0881,0.0721,0.0917,0.3325,0.0983,0.0761,0.7714,0.0691,0.6621,2.069,True
MLP (64-64),mlp,0.5,0.005,5,0.7749,0.0807,0.0807,0.0666,0.092,0.3326,0.0957,0.0764,0.7713,0.0591,0.6598,2.356,True
MLP (64-64),mlp,0.5,0.05,5,0.7753,0.054,0.054,0.0486,0.0905,0.3272,0.0728,0.0759,0.7708,0.038,0.6645,2.489,True
MLP (64-64),mlp,0.5,0.25,5,0.7725,0.0006,0.0006,0.1134,0.0896,0.3186,0.0185,0.0762,0.7691,0.0195,0.6776,2.457,True
MLP (64-64),mlp,0.5,0.5,5,0.7758,0.0062,0.0062,0.1101,0.0902,0.3265,0.0111,0.0788,0.7695,0.0106,0.6722,2.224,True
MLP (64-64),mlp,0.5,0.75,5,0.7726,0.0143,0.0143,0.0996,0.0913,0.3255,0.013,0.0809,0.7682,0.0032,0.6719,2.259,True
MLP (64-64),mlp,0.5,1.0,5,0.7714,0.0132,0.0132,0.1061,0.0949,0.3383,0.0099,0.0839,0.7659,0.0,0.661,2.554,True
MLP (64-64),mlp,0.75,0.0,5,0.7759,0.0958,0.0958,0.0853,0.0964,0.3526,0.1038,0.0784,0.7745,0.0729,0.6402,3.31,True
MLP (64-64),mlp,0.75,0.005,5,0.7764,0.106,0.106,0.0901,0.0969,0.3553,0.1037,0.0788,0.7742,0.0826,0.6397,2.19,True
MLP (64-64),mlp,0.75,0.05,5,0.7778,0.0834,0.0834,0.0698,0.0941,0.3465,0.0913,0.0775,0.7723,0.062,0.6472,2.547,True
MLP (64-64),mlp,0.75,0.25,5,0.7745,0.0385,0.0385,0.0695,0.0979,0.3562,0.0548,0.0791,0.7707,0.0149,0.6412,3.271,True
MLP (64-64),mlp,0.75,0.5,5,0.7714,0.0009,0.0009,0.1204,0.0971,0.3471,0.0191,0.0794,0.7705,0.0123,0.6498,2.565,True
MLP (64-64),mlp,0.75,0.75,5,0.774,0.0091,0.0091,0.1377,0.0963,0.3487,0.0107,0.08,0.7683,0.0268,0.6474,3.05,True
MLP (64-64),mlp,0.75,1.0,5,0.7748,0.0031,0.0031,0.1254,0.096,0.3487,0.0114,0.0807,0.77,0.0209,0.6495,3.082,True
MLP (64-64),mlp,1.0,0.0,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.438,True
MLP (64-64),mlp,1.0,0.005,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.37,True
MLP (64-64),mlp,1.0,0.05,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.435,True
MLP (64-64),mlp,1.0,0.25,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.305,True
MLP (64-64),mlp,1.0,0.5,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.454,True
MLP (64-64),mlp,1.0,0.75,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.312,True
MLP (64-64),mlp,1.0,1.0,5,0.7759,0.1017,0.1017,0.0865,0.0981,0.3596,0.1047,0.0793,0.7721,0.0817,0.6344,2.378,True
