Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0065,0.0441,0.3659,0.0,1.0,1.093,True
Logistic Regression,logreg,0.0,0.005,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0059,0.0441,0.3659,0.0,1.0,1.19,True
Logistic Regression,logreg,0.0,0.05,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0009,0.0441,0.3659,0.0,1.0,1.269,True
Logistic Regression,logreg,0.0,0.25,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0009,0.0442,0.3659,0.0,1.0,1.156,True
Logistic Regression,logreg,0.0,0.5,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0007,0.0444,0.3659,0.0,1.0,0.856,True
Logistic Regression,logreg,0.0,0.75,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0004,0.0447,0.3659,0.0,1.0,0.804,True
Logistic Regression,logreg,0.0,1.0,6,0.4062,0.0041,0.0041,0.0336,0.0996,0.2004,0.0009,0.0865,0.4098,0.0179,0.7875,0.076,True
Logistic Regression,logreg,0.005,0.0,6,0.3688,0.001,0.001,0.0022,0.0437,0.0002,0.0008,0.0463,0.3659,0.0,1.0,0.772,True
Logistic Regression,logreg,0.005,0.005,6,0.3688,0.001,0.001,0.0022,0.0437,0.0002,0.004,0.0463,0.3659,0.0,1.0,0.886,True
Logistic Regression,logreg,0.005,0.05,6,0.3687,0.0011,0.0011,0.0024,0.0437,0.0001,0.004,0.0464,0.3659,0.0,1.0,0.912,True
Logistic Regression,logreg,0.005,0.25,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0041,0.0473,0.3659,0.0,1.0,0.488,True
Logistic Regression,logreg,0.005,0.5,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0017,0.0492,0.3659,0.0,1.0,0.231,True
Logistic Regression,logreg,0.005,0.75,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0003,0.0526,0.3659,0.0,1.0,0.257,True
Logistic Regression,logreg,0.005,1.0,6,0.4716,0.0036,0.0036,0.0365,0.1704,0.4334,0.0008,0.0904,0.4719,0.003,0.5558,0.072,True
Logistic Regression,logreg,0.05,0.0,6,0.4472,0.0714,0.0714,0.0732,0.0612,0.1116,0.0838,0.0589,0.4473,0.0887,0.8858,0.862,True
Logistic Regression,logreg,0.05,0.005,6,0.4421,0.0365,0.0365,0.0299,0.06,0.1043,0.0425,0.0589,0.4417,0.0451,0.8932,1.084,True
Logistic Regression,logreg,0.05,0.05,6,0.4386,0.0473,0.0473,0.0916,0.0599,0.1014,0.0064,0.0599,0.4375,0.0297,0.8988,0.672,True
Logistic Regression,logreg,0.05,0.25,6,0.4464,0.0664,0.0664,0.119,0.0614,0.1118,0.006,0.0628,0.4439,0.0449,0.887,0.536,True
Logistic Regression,logreg,0.05,0.5,6,0.3687,0.0001,0.0001,0.0002,0.0437,0.0001,0.0012,0.0691,0.3658,0.0011,0.9999,0.106,True
Logistic Regression,logreg,0.05,0.75,6,0.5154,0.0215,0.0215,0.0914,0.1113,0.316,0.0022,0.0812,0.5177,0.0041,0.6882,0.157,True
Logistic Regression,logreg,0.05,1.0,6,0.6386,0.0018,0.0018,0.007,0.2827,0.9816,0.0022,0.1161,0.6448,0.0068,0.0183,0.149,True
Logistic Regression,logreg,0.25,0.0,6,0.6889,0.3243,0.3243,0.289,0.1512,0.6173,0.1442,0.0809,0.686,0.3267,0.3793,0.804,True
Logistic Regression,logreg,0.25,0.005,6,0.6873,0.2742,0.2742,0.2372,0.1519,0.6173,0.1225,0.0809,0.6861,0.2825,0.3794,0.811,True
Logistic Regression,logreg,0.25,0.05,6,0.6814,0.0265,0.0265,0.0835,0.1579,0.627,0.0057,0.0824,0.6794,0.0251,0.3707,0.461,True
Logistic Regression,logreg,0.25,0.25,6,0.6948,0.0243,0.0243,0.0925,0.1653,0.6734,0.0061,0.0853,0.6929,0.0304,0.322,0.536,True
Logistic Regression,logreg,0.25,0.5,6,0.7013,0.011,0.011,0.0897,0.1769,0.7267,0.0059,0.089,0.6969,0.0138,0.269,0.568,True
Logistic Regression,logreg,0.25,0.75,6,0.6969,0.0191,0.0191,0.0319,0.1994,0.8029,0.0032,0.0958,0.6977,0.0158,0.1974,0.352,True
Logistic Regression,logreg,0.25,1.0,6,0.6708,0.0264,0.0264,0.0021,0.2375,0.884,0.0009,0.1052,0.6742,0.0051,0.1139,0.174,True
Logistic Regression,logreg,0.5,0.0,6,0.7089,0.3147,0.3147,0.2636,0.171,0.7219,0.1433,0.09,0.7099,0.305,0.272,0.828,True
Logistic Regression,logreg,0.5,0.005,6,0.7085,0.2893,0.2893,0.2392,0.1716,0.7233,0.134,0.0901,0.7106,0.2807,0.2707,0.816,True
Logistic Regression,logreg,0.5,0.05,6,0.7057,0.0845,0.0845,0.0415,0.1743,0.7269,0.0497,0.0907,0.7068,0.0734,0.2665,1.068,True
Logistic Regression,logreg,0.5,0.25,6,0.7038,0.0159,0.0159,0.0878,0.1801,0.7444,0.0071,0.0928,0.7072,0.0137,0.2499,0.755,True
Logistic Regression,logreg,0.5,0.5,6,0.7068,0.0096,0.0096,0.0803,0.1852,0.7724,0.006,0.0947,0.7075,0.0087,0.222,0.56,True
Logistic Regression,logreg,0.5,0.75,6,0.7044,0.016,0.016,0.04,0.193,0.799,0.0055,0.0968,0.7044,0.0079,0.1979,0.543,True
Logistic Regression,logreg,0.5,1.0,6,0.7022,0.021,0.021,0.0264,0.1971,0.8102,0.0054,0.0987,0.7055,0.0128,0.1868,0.734,True
Logistic Regression,logreg,0.75,0.0,6,0.7071,0.2836,0.2836,0.2498,0.1815,0.7581,0.1408,0.0941,0.7101,0.279,0.2332,0.883,True
Logistic Regression,logreg,0.75,0.005,6,0.7072,0.2724,0.2724,0.2414,0.1817,0.759,0.1374,0.0942,0.7096,0.2695,0.2329,0.867,True
Logistic Regression,logreg,0.75,0.05,6,0.7067,0.207,0.207,0.1739,0.1827,0.7617,0.1075,0.0943,0.71,0.2022,0.2295,0.873,True
Logistic Regression,logreg,0.75,0.25,6,0.7046,0.0016,0.0016,0.0611,0.1873,0.7748,0.0004,0.0957,0.7072,0.0004,0.2189,0.573,True
Logistic Regression,logreg,0.75,0.5,6,0.7042,0.0057,0.0057,0.0715,0.1881,0.777,0.0069,0.0966,0.7067,0.0048,0.2162,0.652,True
Logistic Regression,logreg,0.75,0.75,6,0.7044,0.0003,0.0003,0.0606,0.1897,0.7842,0.0074,0.0972,0.7058,0.0,0.2085,0.591,True
Logistic Regression,logreg,0.75,1.0,6,0.7045,0.0036,0.0036,0.0543,0.1909,0.7899,0.0074,0.0978,0.7046,0.0049,0.2029,0.71,True
Logistic Regression,logreg,1.0,0.0,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.807,True
Logistic Regression,logreg,1.0,0.005,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.809,True
Logistic Regression,logreg,1.0,0.05,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.803,True
Logistic Regression,logreg,1.0,0.25,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.763,True
Logistic Regression,logreg,1.0,0.5,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.743,True
Logistic Regression,logreg,1.0,0.75,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.665,True
Logistic Regression,logreg,1.0,1.0,6,0.7095,0.2597,0.2597,0.2357,0.1843,0.7763,0.1387,0.0965,0.7101,0.2528,0.2158,0.673,True
MLP (64-64),mlp,0.0,0.0,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,0.476,True
MLP (64-64),mlp,0.0,0.005,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,0.452,True
MLP (64-64),mlp,0.0,0.05,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,0.446,True
MLP (64-64),mlp,0.0,0.25,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,0.578,True
MLP (64-64),mlp,0.0,0.5,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,0.785,True
MLP (64-64),mlp,0.0,0.75,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0,0.0437,0.3659,0.0,1.0,1.048,True
MLP (64-64),mlp,0.0,1.0,6,0.6314,0.0,0.0,0.0,0.2919,,0.0,0.0929,0.6341,0.0,0.0,1.022,True
MLP (64-64),mlp,0.005,0.0,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.059,0.0446,0.3659,0.0,1.0,5.189,True
MLP (64-64),mlp,0.005,0.005,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0083,0.0448,0.3659,0.0,1.0,5.193,True
MLP (64-64),mlp,0.005,0.05,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0015,0.0448,0.3659,0.0,1.0,3.884,True
MLP (64-64),mlp,0.005,0.25,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0025,0.0467,0.3659,0.0,1.0,1.773,True
MLP (64-64),mlp,0.005,0.5,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0016,0.0479,0.3659,0.0,1.0,1.384,True
MLP (64-64),mlp,0.005,0.75,6,0.3686,0.0,0.0,0.0,0.0437,0.0,0.0017,0.0531,0.3659,0.0,1.0,0.662,True
MLP (64-64),mlp,0.005,1.0,6,0.6314,0.0,0.0,0.0,0.2919,,0.0001,0.1075,0.6341,0.0,0.0,0.879,True
MLP (64-64),mlp,0.05,0.0,6,0.5683,0.1668,0.1668,0.1979,0.0797,0.2651,0.1175,0.0571,0.5743,0.1975,0.721,3.032,True
MLP (64-64),mlp,0.05,0.005,6,0.5624,0.0592,0.0592,0.0515,0.0812,0.265,0.0705,0.0572,0.5722,0.0973,0.7241,2.815,True
MLP (64-64),mlp,0.05,0.05,6,0.5467,0.058,0.058,0.1132,0.077,0.2383,0.0023,0.0574,0.5472,0.0485,0.7521,1.972,True
MLP (64-64),mlp,0.05,0.25,6,0.5395,0.0276,0.0276,0.0719,0.0802,0.2427,0.0016,0.061,0.5442,0.0297,0.7461,1.698,True
MLP (64-64),mlp,0.05,0.5,6,0.5141,0.0256,0.0256,0.0863,0.0802,0.2223,0.0001,0.0636,0.5148,0.0386,0.7765,1.406,True
MLP (64-64),mlp,0.05,0.75,6,0.4581,0.0064,0.0064,0.0315,0.0762,0.1675,0.0004,0.0877,0.4642,0.0087,0.8351,0.421,True
MLP (64-64),mlp,0.05,1.0,6,0.6314,0.0,0.0,0.0,0.2919,,0.0007,0.1099,0.6341,0.0,0.0,0.63,True
MLP (64-64),mlp,0.25,0.0,6,0.7168,0.2586,0.2586,0.2015,0.1418,0.632,0.1518,0.0772,0.7199,0.2404,0.3676,2.197,True
MLP (64-64),mlp,0.25,0.005,6,0.7165,0.2212,0.2212,0.1692,0.1423,0.6335,0.1325,0.0772,0.7204,0.2003,0.3639,2.093,True
MLP (64-64),mlp,0.25,0.05,6,0.7168,0.0008,0.0008,0.0938,0.1467,0.6496,0.0054,0.0794,0.722,0.0212,0.3493,2.138,True
MLP (64-64),mlp,0.25,0.25,6,0.716,0.0137,0.0137,0.0709,0.1532,0.6714,0.004,0.0808,0.7195,0.0237,0.3326,2.595,True
MLP (64-64),mlp,0.25,0.5,6,0.7149,0.0094,0.0094,0.0661,0.1573,0.6841,0.0025,0.0823,0.7156,0.0123,0.3133,1.596,True
MLP (64-64),mlp,0.25,0.75,6,0.7179,0.001,0.001,0.0671,0.1628,0.7113,0.0008,0.0856,0.7166,0.0043,0.2837,1.818,True
MLP (64-64),mlp,0.25,1.0,6,0.715,0.026,0.026,0.0283,0.1833,0.7892,0.0004,0.0961,0.7126,0.0267,0.2065,2.038,True
MLP (64-64),mlp,0.5,0.0,6,0.7292,0.2472,0.2472,0.2092,0.1568,0.7138,0.1584,0.0854,0.7314,0.2268,0.2863,2.16,True
MLP (64-64),mlp,0.5,0.005,6,0.728,0.2274,0.2274,0.1943,0.1564,0.7092,0.1508,0.0848,0.7325,0.2246,0.2916,2.644,True
MLP (64-64),mlp,0.5,0.05,6,0.7268,0.115,0.115,0.0924,0.1598,0.7202,0.0716,0.0865,0.7316,0.0798,0.2763,2.152,True
MLP (64-64),mlp,0.5,0.25,6,0.7266,0.0124,0.0124,0.0634,0.1599,0.7202,0.0053,0.0874,0.7287,0.0247,0.2744,2.162,True
MLP (64-64),mlp,0.5,0.5,6,0.7259,0.0234,0.0234,0.0618,0.1617,0.7257,0.0059,0.0878,0.73,0.0124,0.2733,2.797,True
MLP (64-64),mlp,0.5,0.75,6,0.7139,0.0035,0.0035,0.0636,0.184,0.7887,0.002,0.0944,0.7201,0.0011,0.2084,1.577,True
MLP (64-64),mlp,0.5,1.0,6,0.7194,0.0035,0.0035,0.0625,0.1751,0.7654,0.0024,0.0906,0.7252,0.0054,0.2301,2.271,True
MLP (64-64),mlp,0.75,0.0,6,0.7279,0.2379,0.2379,0.221,0.1635,0.7387,0.1602,0.0887,0.7343,0.2383,0.2602,1.716,True
MLP (64-64),mlp,0.75,0.005,6,0.727,0.2383,0.2383,0.2175,0.1644,0.7402,0.155,0.0889,0.7331,0.227,0.256,1.597,True
MLP (64-64),mlp,0.75,0.05,6,0.729,0.1728,0.1728,0.1639,0.1642,0.745,0.125,0.0896,0.7355,0.173,0.2528,1.8,True
MLP (64-64),mlp,0.75,0.25,6,0.7274,0.039,0.039,0.0415,0.1646,0.7422,0.0175,0.09,0.7275,0.0012,0.2564,2.019,True
MLP (64-64),mlp,0.75,0.5,6,0.7232,0.0122,0.0122,0.0615,0.1724,0.7644,0.0066,0.0938,0.7308,0.0149,0.2343,1.929,True
MLP (64-64),mlp,0.75,0.75,6,0.7206,0.0014,0.0014,0.0595,0.1718,0.7546,0.0061,0.0929,0.7284,0.02,0.2445,2.204,True
MLP (64-64),mlp,0.75,1.0,6,0.7221,0.0063,0.0063,0.0538,0.1734,0.7657,0.0059,0.0933,0.7293,0.0166,0.2314,2.349,True
MLP (64-64),mlp,1.0,0.0,6,0.7292,0.2364,0.2364,0.2252,0.1629,0.7396,0.1573,0.0895,0.7317,0.2325,0.261,1.996,True
MLP (64-64),mlp,1.0,0.005,6,0.7292,0.2364,0.2364,0.2252,0.1629,0.7396,0.1573,0.0895,0.7317,0.2325,0.261,2.172,True
MLP (64-64),mlp,1.0,0.05,6,0.7292,0.2364,0.2364,0.2252,0.1629,0.7396,0.1573,0.0895,0.7317,0.2325,0.261,1.957,True
MLP (64-64),mlp,1.0,0.25,6,0.7292,0.2364,0.2364,0.2252,0.1629,0.7396,0.1573,0.0895,0.7317,0.2325,0.261,2.07,True
