Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0036,0.0438,0.3729,0.0,1.0,0.655,True
Logistic Regression,logreg,0.0,0.005,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.003,0.0438,0.3729,0.0,1.0,0.668,True
Logistic Regression,logreg,0.0,0.05,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0004,0.0438,0.3729,0.0,1.0,0.632,True
Logistic Regression,logreg,0.0,0.25,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0003,0.0438,0.3729,0.0,1.0,0.643,True
Logistic Regression,logreg,0.0,0.5,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0003,0.044,0.3729,0.0,1.0,0.665,True
Logistic Regression,logreg,0.0,0.75,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0001,0.0443,0.3729,0.0,1.0,0.608,True
Logistic Regression,logreg,0.0,1.0,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0012,0.0681,0.3729,0.0,1.0,0.046,True
Logistic Regression,logreg,0.005,0.0,9,0.3665,0.0001,0.0001,0.0002,0.0435,0.0001,0.0156,0.0459,0.373,0.0001,0.9999,0.64,True
Logistic Regression,logreg,0.005,0.005,9,0.3666,0.0002,0.0002,0.0003,0.0435,0.0002,0.0043,0.0459,0.3731,0.0021,0.9998,0.65,True
Logistic Regression,logreg,0.005,0.05,9,0.3666,0.0002,0.0002,0.0003,0.0435,0.0002,0.0016,0.046,0.3731,0.0021,0.9998,0.634,True
Logistic Regression,logreg,0.005,0.25,9,0.3665,0.0001,0.0001,0.0002,0.0435,0.0001,0.0007,0.0467,0.373,0.0011,0.9999,0.518,True
Logistic Regression,logreg,0.005,0.5,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0009,0.0484,0.3729,0.0,1.0,0.211,True
Logistic Regression,logreg,0.005,0.75,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0001,0.0533,0.3729,0.0,1.0,0.141,True
Logistic Regression,logreg,0.005,1.0,9,0.3664,0.0,0.0,0.0,0.0435,0.0,0.0012,0.0683,0.3729,0.0,1.0,0.056,True
Logistic Regression,logreg,0.05,0.0,9,0.4517,0.1082,0.1082,0.1365,0.061,0.1163,0.1093,0.0586,0.4554,0.1017,0.8843,0.777,True
Logistic Regression,logreg,0.05,0.005,9,0.4462,0.062,0.062,0.0761,0.0598,0.1086,0.0629,0.0586,0.4493,0.0551,0.8924,0.68,True
Logistic Regression,logreg,0.05,0.05,9,0.4435,0.0225,0.0225,0.0493,0.0599,0.1069,0.0002,0.0592,0.4472,0.0376,0.8931,0.612,True
Logistic Regression,logreg,0.05,0.25,9,0.4488,0.0458,0.0458,0.0999,0.0608,0.1136,0.0006,0.0617,0.4513,0.0471,0.8888,0.611,True
Logistic Regression,logreg,0.05,0.5,9,0.4617,0.0104,0.0104,0.0464,0.0708,0.1553,0.0002,0.0685,0.4741,0.0029,0.8434,0.457,True
Logistic Regression,logreg,0.05,0.75,9,0.5354,0.0499,0.0499,0.0472,0.1274,0.38,0.0003,0.0827,0.5351,0.0564,0.623,0.153,True
Logistic Regression,logreg,0.05,1.0,9,0.64,0.0272,0.0272,0.0449,0.2718,0.9144,0.0002,0.1094,0.6336,0.0297,0.0803,0.269,True
Logistic Regression,logreg,0.25,0.0,9,0.6871,0.3333,0.3333,0.2934,0.1498,0.6123,0.1492,0.0811,0.691,0.309,0.3941,0.778,True
Logistic Regression,logreg,0.25,0.005,9,0.6869,0.2812,0.2812,0.2322,0.1498,0.6121,0.1283,0.0811,0.6918,0.2762,0.3939,0.767,True
Logistic Regression,logreg,0.25,0.05,9,0.6797,0.0297,0.0297,0.086,0.1568,0.6233,0.0029,0.0822,0.6877,0.0078,0.385,0.764,True
Logistic Regression,logreg,0.25,0.25,9,0.6873,0.0371,0.0371,0.1062,0.1631,0.6551,0.0007,0.0843,0.6945,0.0039,0.3518,0.658,True
Logistic Regression,logreg,0.25,0.5,9,0.6916,0.0271,0.0271,0.0911,0.1739,0.6984,0.0007,0.0873,0.6977,0.0051,0.3052,0.775,True
Logistic Regression,logreg,0.25,0.75,9,0.6966,0.0054,0.0054,0.046,0.1883,0.76,0.0009,0.0925,0.6967,0.0298,0.2444,0.84,True
Logistic Regression,logreg,0.25,1.0,9,0.6905,0.0266,0.0266,0.0092,0.2063,0.8145,0.0009,0.1003,0.6902,0.0321,0.1835,0.648,True
Logistic Regression,logreg,0.5,0.0,9,0.7032,0.3251,0.3251,0.2959,0.1734,0.7204,0.1514,0.0901,0.7077,0.3363,0.2828,1.085,True
Logistic Regression,logreg,0.5,0.005,9,0.7028,0.3122,0.3122,0.282,0.1737,0.7204,0.1435,0.0901,0.7084,0.3163,0.2817,0.748,True
Logistic Regression,logreg,0.5,0.05,9,0.7028,0.1141,0.1141,0.072,0.1764,0.7302,0.0711,0.0904,0.7089,0.1553,0.2748,0.705,True
Logistic Regression,logreg,0.5,0.25,9,0.7016,0.012,0.012,0.0715,0.18,0.741,0.0016,0.092,0.7072,0.0104,0.2619,0.749,True
Logistic Regression,logreg,0.5,0.5,9,0.7008,0.0028,0.0028,0.06,0.1847,0.7568,0.0009,0.0934,0.7061,0.0115,0.246,0.724,True
Logistic Regression,logreg,0.5,0.75,9,0.7009,0.0131,0.0131,0.038,0.1902,0.7787,0.0002,0.0952,0.7064,0.0229,0.2239,0.637,True
Logistic Regression,logreg,0.5,1.0,9,0.6992,0.0311,0.0311,0.0134,0.1966,0.8004,0.0008,0.0975,0.7044,0.0266,0.2045,0.603,True
