Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,0,0.2553,0.0078,0.0078,0.0084,0.0312,0.0041,0.1152,0.0295,0.2519,0.009,0.9957,0.458,True
Logistic Regression,logreg,0.0,0.005,0,0.2531,0.0015,0.0015,0.0015,0.031,0.0021,0.0806,0.0296,0.2505,0.004,0.997,0.488,True
Logistic Regression,logreg,0.0,0.05,0,0.2535,0.0037,0.0037,0.0052,0.0311,0.0025,0.0004,0.0302,0.2509,0.0035,0.9967,0.483,True
Logistic Regression,logreg,0.0,0.25,0,0.2526,0.0024,0.0024,0.0033,0.031,0.0017,0.0009,0.0307,0.2495,0.001,0.998,0.47,True
Logistic Regression,logreg,0.0,0.5,0,0.2521,0.0013,0.0013,0.0019,0.0309,0.0009,0.0007,0.0312,0.2479,0.0,0.9997,0.458,True
Logistic Regression,logreg,0.0,0.75,0,0.257,0.0027,0.0027,0.0046,0.0319,0.0074,0.0001,0.0337,0.2558,0.0036,0.9906,0.239,True
Logistic Regression,logreg,0.0,1.0,0,0.7451,0.005,0.005,0.0067,0.171,0.9945,0.0022,0.0722,0.7491,0.0034,0.0046,0.054,True
Logistic Regression,logreg,0.005,0.0,0,0.3259,0.1144,0.1144,0.1184,0.0394,0.0754,0.1471,0.0308,0.3322,0.1346,0.9146,0.437,True
Logistic Regression,logreg,0.005,0.005,0,0.3072,0.0465,0.0465,0.0406,0.0373,0.0565,0.1109,0.0308,0.3088,0.0521,0.9383,0.459,True
Logistic Regression,logreg,0.005,0.05,0,0.2947,0.0443,0.0443,0.0679,0.0359,0.0442,0.0002,0.0316,0.2957,0.0496,0.9511,0.454,True
Logistic Regression,logreg,0.005,0.25,0,0.283,0.0229,0.0229,0.0375,0.0347,0.0327,0.0001,0.0326,0.285,0.0239,0.9616,0.434,True
Logistic Regression,logreg,0.005,0.5,0,0.2805,0.0152,0.0152,0.027,0.0347,0.0313,0.0,0.0346,0.2824,0.0174,0.9636,0.382,True
Logistic Regression,logreg,0.005,0.75,0,0.3001,0.0192,0.0192,0.0364,0.038,0.0546,0.0011,0.0396,0.3013,0.026,0.9405,0.215,True
Logistic Regression,logreg,0.005,1.0,0,0.7487,0.0011,0.0011,0.0016,0.1678,0.9992,0.0025,0.0823,0.7521,0.001,0.001,0.083,True
Logistic Regression,logreg,0.05,0.0,0,0.8002,0.3113,0.3113,0.2154,0.0746,0.6317,0.2071,0.0426,0.8051,0.3062,0.3659,0.536,True
Logistic Regression,logreg,0.05,0.005,0,0.7986,0.2927,0.2927,0.1988,0.0756,0.6336,0.187,0.0425,0.8072,0.2895,0.3621,0.538,True
Logistic Regression,logreg,0.05,0.05,0,0.7708,0.0688,0.0688,0.0934,0.0817,0.6132,0.0016,0.0435,0.7776,0.0666,0.3773,0.494,True
Logistic Regression,logreg,0.05,0.25,0,0.7776,0.0379,0.0379,0.1409,0.0881,0.65,0.0011,0.0455,0.7844,0.0352,0.3406,0.51,True
Logistic Regression,logreg,0.05,0.5,0,0.7924,0.0321,0.0321,0.1451,0.0941,0.7035,0.0002,0.0498,0.797,0.0261,0.2871,0.465,True
Logistic Regression,logreg,0.05,0.75,0,0.7804,0.0509,0.0509,0.0195,0.1179,0.7873,0.0013,0.0616,0.7831,0.0397,0.2086,0.178,True
Logistic Regression,logreg,0.05,1.0,0,0.7736,0.0223,0.0223,0.0086,0.1452,0.9418,0.0016,0.08,0.7736,0.0197,0.0556,0.23,True
Logistic Regression,logreg,0.25,0.0,0,0.8367,0.2121,0.2121,0.1312,0.0839,0.7626,0.2075,0.0518,0.844,0.2092,0.2289,0.524,True
Logistic Regression,logreg,0.25,0.005,0,0.8367,0.2085,0.2085,0.1252,0.084,0.7637,0.2028,0.0519,0.8441,0.2037,0.2279,0.46,True
Logistic Regression,logreg,0.25,0.05,0,0.836,0.1675,0.1675,0.0816,0.0862,0.7757,0.1565,0.0526,0.8436,0.1644,0.2189,0.477,True
Logistic Regression,logreg,0.25,0.25,0,0.8241,0.0181,0.0181,0.26,0.0962,0.7996,0.0017,0.0572,0.8302,0.0166,0.2009,0.442,True
Logistic Regression,logreg,0.25,0.5,0,0.8232,0.0157,0.0157,0.243,0.0987,0.8142,0.0012,0.0591,0.8265,0.0088,0.186,0.573,True
Logistic Regression,logreg,0.25,0.75,0,0.823,0.0193,0.0193,0.2117,0.1015,0.8347,0.0009,0.0613,0.8238,0.0157,0.1648,0.545,True
Logistic Regression,logreg,0.25,1.0,0,0.82,0.022,0.022,0.1808,0.1058,0.8569,0.0001,0.0644,0.8201,0.0256,0.1424,0.535,True
Logistic Regression,logreg,0.5,0.0,0,0.8357,0.1998,0.1998,0.1362,0.0873,0.7822,0.1984,0.0538,0.8458,0.1983,0.2112,0.513,True
Logistic Regression,logreg,0.5,0.005,0,0.8359,0.1975,0.1975,0.1313,0.0873,0.7831,0.1967,0.0539,0.8459,0.1961,0.2104,0.503,True
Logistic Regression,logreg,0.5,0.05,0,0.836,0.1787,0.1787,0.0872,0.0878,0.7865,0.1804,0.0542,0.8453,0.1782,0.2061,0.512,True
Logistic Regression,logreg,0.5,0.25,0,0.8346,0.102,0.102,0.1101,0.0912,0.8061,0.0949,0.0564,0.8381,0.0925,0.1905,0.53,True
Logistic Regression,logreg,0.5,0.5,0,0.8249,0.008,0.008,0.2823,0.0987,0.8211,0.0012,0.0603,0.8269,0.0054,0.179,0.538,True
Logistic Regression,logreg,0.5,0.75,0,0.8224,0.0017,0.0017,0.2787,0.1013,0.83,0.0022,0.0614,0.8262,0.0029,0.1695,0.529,True
Logistic Regression,logreg,0.5,1.0,0,0.8218,0.0,0.0,0.2769,0.1025,0.837,0.0017,0.0621,0.8241,0.0036,0.163,0.499,True
Logistic Regression,logreg,0.75,0.0,0,0.8354,0.1927,0.1927,0.1357,0.0885,0.7892,0.1933,0.0547,0.8456,0.19,0.2043,0.473,True
Logistic Regression,logreg,0.75,0.005,0,0.8356,0.1913,0.1913,0.129,0.0884,0.7894,0.1927,0.0547,0.8456,0.1897,0.2041,0.473,True
Logistic Regression,logreg,0.75,0.05,0,0.8357,0.186,0.186,0.1115,0.0886,0.7913,0.187,0.0548,0.8453,0.1855,0.2023,0.468,True
Logistic Regression,logreg,0.75,0.25,0,0.8359,0.1586,0.1586,0.0731,0.0893,0.7975,0.1608,0.0554,0.8432,0.1581,0.198,0.498,True
Logistic Regression,logreg,0.75,0.5,0,0.8349,0.1246,0.1246,0.0513,0.0911,0.8071,0.1246,0.0564,0.8388,0.1218,0.1874,0.492,True
Logistic Regression,logreg,0.75,0.75,0,0.8345,0.0853,0.0853,0.1423,0.0926,0.8168,0.0847,0.0579,0.8362,0.0782,0.1803,0.493,True
Logistic Regression,logreg,0.75,1.0,0,0.8283,0.0404,0.0404,0.2243,0.0971,0.8241,0.039,0.0598,0.8328,0.0372,0.1739,0.467,True
Logistic Regression,logreg,1.0,0.0,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.451,True
Logistic Regression,logreg,1.0,0.005,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.45,True
Logistic Regression,logreg,1.0,0.05,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.528,True
Logistic Regression,logreg,1.0,0.25,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.544,True
Logistic Regression,logreg,1.0,0.5,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.484,True
Logistic Regression,logreg,1.0,0.75,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.556,True
Logistic Regression,logreg,1.0,1.0,0,0.8349,0.1896,0.1896,0.1348,0.0893,0.7934,0.1902,0.0552,0.8452,0.1857,0.2004,0.43,True
MLP (64-64),mlp,0.0,0.0,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.1274,0.0277,0.2475,0.0,1.0,2.468,True
MLP (64-64),mlp,0.0,0.005,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0798,0.0277,0.2475,0.0,1.0,2.571,True
MLP (64-64),mlp,0.0,0.05,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0008,0.0287,0.2475,0.0,1.0,0.812,True
MLP (64-64),mlp,0.0,0.25,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0004,0.0305,0.2475,0.0,1.0,0.347,True
MLP (64-64),mlp,0.0,0.5,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0005,0.0303,0.2475,0.0,1.0,0.428,True
MLP (64-64),mlp,0.0,0.75,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0,0.0308,0.2475,0.0,1.0,0.791,True
MLP (64-64),mlp,0.0,1.0,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0,0.0562,0.2475,0.0,1.0,0.676,True
MLP (64-64),mlp,0.005,0.0,0,0.506,0.2817,0.2817,0.2664,0.0572,0.259,0.1528,0.0288,0.5166,0.2976,0.7287,2.095,True
MLP (64-64),mlp,0.005,0.005,0,0.3655,0.1619,0.1619,0.2348,0.0439,0.1159,0.118,0.0287,0.3619,0.1667,0.8841,2.674,True
MLP (64-64),mlp,0.005,0.05,0,0.3065,0.0812,0.0812,0.1176,0.0371,0.0555,0.0013,0.0299,0.3037,0.0849,0.9432,0.993,True
MLP (64-64),mlp,0.005,0.25,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0002,0.0307,0.2475,0.0,1.0,0.891,True
MLP (64-64),mlp,0.005,0.5,0,0.2512,0.0,0.0,0.0,0.0308,0.0,0.0001,0.0332,0.2475,0.0,1.0,0.621,True
