Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,4,0.5932,0.0125,0.0125,0.0238,0.061,0.0143,0.0189,0.0583,0.5792,0.0101,0.9865,0.772,True
Logistic Regression,logreg,0.0,0.005,4,0.5919,0.0092,0.0092,0.0163,0.0609,0.013,0.0142,0.0583,0.5783,0.0076,0.9874,0.855,True
Logistic Regression,logreg,0.0,0.05,4,0.5912,0.001,0.001,0.0022,0.061,0.0127,0.0009,0.0584,0.5782,0.0014,0.9875,0.989,True
Logistic Regression,logreg,0.0,0.25,4,0.5897,0.002,0.002,0.0006,0.0609,0.011,0.0013,0.0585,0.5757,0.0004,0.99,0.901,True
Logistic Regression,logreg,0.0,0.5,4,0.5827,0.0011,0.0011,0.0009,0.0605,0.0038,0.0005,0.0591,0.5687,0.0009,0.9972,1.136,True
Logistic Regression,logreg,0.0,0.75,4,0.579,0.0002,0.0002,0.0004,0.0604,0.0001,0.0003,0.0612,0.566,0.0002,0.9999,0.458,True
Logistic Regression,logreg,0.0,1.0,4,0.5789,0.0,0.0,0.0,0.0604,0.0,0.0007,0.0678,0.5659,0.0,1.0,0.242,True
Logistic Regression,logreg,0.005,0.0,4,0.6071,0.0199,0.0199,0.0347,0.0616,0.0288,0.0279,0.0588,0.5933,0.0186,0.9722,1.025,True
Logistic Regression,logreg,0.005,0.005,4,0.6068,0.0149,0.0149,0.0234,0.0616,0.0283,0.0196,0.0588,0.5929,0.0154,0.9726,0.915,True
Logistic Regression,logreg,0.005,0.05,4,0.6073,0.0047,0.0047,0.001,0.0617,0.029,0.0016,0.0589,0.5928,0.0028,0.9723,1.163,True
Logistic Regression,logreg,0.005,0.25,4,0.6068,0.0041,0.0041,0.0021,0.0616,0.0285,0.0028,0.0592,0.5927,0.0006,0.9724,0.932,True
Logistic Regression,logreg,0.005,0.5,4,0.5995,0.0029,0.0029,0.0017,0.0614,0.0212,0.003,0.0602,0.5863,0.0017,0.9792,1.03,True
Logistic Regression,logreg,0.005,0.75,4,0.5805,0.0011,0.0011,0.0021,0.0604,0.0016,0.0002,0.0646,0.5671,0.0008,0.9988,0.421,True
Logistic Regression,logreg,0.005,1.0,4,0.5793,0.0004,0.0004,0.0012,0.0604,0.0004,0.0014,0.0836,0.5663,0.0004,0.9996,0.14,True
Logistic Regression,logreg,0.05,0.0,4,0.664,0.0342,0.0342,0.0392,0.0665,0.0991,0.0507,0.065,0.6552,0.0423,0.8995,0.891,True
Logistic Regression,logreg,0.05,0.005,4,0.663,0.0259,0.0259,0.0226,0.0662,0.0973,0.0385,0.0649,0.6543,0.0317,0.9008,1.187,True
Logistic Regression,logreg,0.05,0.05,4,0.6656,0.0102,0.0102,0.0549,0.0665,0.1007,0.0047,0.0654,0.6533,0.0031,0.9006,1.023,True
Logistic Regression,logreg,0.05,0.25,4,0.6688,0.0068,0.0068,0.045,0.0675,0.1075,0.0056,0.0671,0.6585,0.001,0.8918,1.004,True
Logistic Regression,logreg,0.05,0.5,4,0.6768,0.0093,0.0093,0.0584,0.0696,0.1233,0.0063,0.0707,0.6645,0.0021,0.878,0.94,True
Logistic Regression,logreg,0.05,0.75,4,0.687,0.0166,0.0166,0.0711,0.0744,0.1511,0.0066,0.0777,0.6753,0.0013,0.8482,1.065,True
Logistic Regression,logreg,0.05,1.0,4,0.6936,0.0179,0.0179,0.0831,0.0944,0.2277,0.006,0.1017,0.6875,0.0013,0.7696,0.744,True
Logistic Regression,logreg,0.25,0.0,4,0.7378,0.0681,0.0681,0.0439,0.0823,0.2401,0.0759,0.0784,0.7298,0.0965,0.7573,0.865,True
Logistic Regression,logreg,0.25,0.005,4,0.7377,0.0627,0.0627,0.0401,0.0822,0.2398,0.0696,0.0784,0.7308,0.0893,0.7577,0.984,True
Logistic Regression,logreg,0.25,0.05,4,0.7386,0.0077,0.0077,0.0657,0.0819,0.2397,0.0112,0.0788,0.7345,0.0214,0.7566,0.916,True
Logistic Regression,logreg,0.25,0.25,4,0.7399,0.0104,0.0104,0.0949,0.0844,0.2508,0.0079,0.081,0.7374,0.0024,0.7447,0.911,True
Logistic Regression,logreg,0.25,0.5,4,0.7441,0.0133,0.0133,0.1052,0.0869,0.266,0.0086,0.0838,0.7394,0.0075,0.7287,1.081,True
Logistic Regression,logreg,0.25,0.75,4,0.741,0.0142,0.0142,0.1068,0.0905,0.2751,0.0078,0.0882,0.735,0.0059,0.7201,0.832,True
Logistic Regression,logreg,0.25,1.0,4,0.7361,0.0145,0.0145,0.1032,0.0965,0.2902,0.0071,0.0944,0.7305,0.0044,0.7036,0.638,True
Logistic Regression,logreg,0.5,0.0,4,0.746,0.0854,0.0854,0.0725,0.0924,0.2895,0.0839,0.0847,0.7465,0.1065,0.7066,0.981,True
Logistic Regression,logreg,0.5,0.005,4,0.7462,0.0822,0.0822,0.0704,0.0924,0.2897,0.081,0.0847,0.7475,0.1025,0.707,1.109,True
Logistic Regression,logreg,0.5,0.05,4,0.7482,0.0526,0.0526,0.0437,0.091,0.2873,0.0543,0.0848,0.7488,0.0755,0.7071,1.04,True
Logistic Regression,logreg,0.5,0.25,4,0.749,0.0142,0.0142,0.1082,0.0907,0.2875,0.0087,0.0863,0.7441,0.0096,0.7058,0.99,True
Logistic Regression,logreg,0.5,0.5,4,0.7495,0.0152,0.0152,0.1091,0.0937,0.2996,0.009,0.0881,0.7452,0.0055,0.6953,1.033,True
Logistic Regression,logreg,0.5,0.75,4,0.7495,0.015,0.015,0.1109,0.0955,0.3064,0.0087,0.0895,0.7468,0.008,0.6877,1.02,True
Logistic Regression,logreg,0.5,1.0,4,0.7488,0.0095,0.0095,0.1072,0.0981,0.3151,0.0089,0.0912,0.7471,0.0091,0.6802,1.02,True
Logistic Regression,logreg,0.75,0.0,4,0.7445,0.1024,0.1024,0.0976,0.0997,0.3144,0.0867,0.0877,0.7482,0.1219,0.6823,0.977,True
Logistic Regression,logreg,0.75,0.005,4,0.7448,0.101,0.101,0.0969,0.0995,0.3143,0.0856,0.0877,0.7484,0.1207,0.6825,1.016,True
Logistic Regression,logreg,0.75,0.05,4,0.7459,0.086,0.086,0.0827,0.0984,0.3118,0.0754,0.0877,0.7494,0.1079,0.6839,1.044,True
Logistic Regression,logreg,0.75,0.25,4,0.7494,0.0315,0.0315,0.057,0.096,0.3083,0.029,0.0883,0.7508,0.0528,0.6857,1.117,True
Logistic Regression,logreg,0.75,0.5,4,0.7497,0.0123,0.0123,0.1058,0.0966,0.3108,0.0092,0.0896,0.7483,0.0105,0.6844,1.27,True
Logistic Regression,logreg,0.75,0.75,4,0.7499,0.0132,0.0132,0.1077,0.0969,0.3124,0.009,0.09,0.7479,0.0112,0.6828,1.33,True
Logistic Regression,logreg,0.75,1.0,4,0.7493,0.0114,0.0114,0.1054,0.0984,0.3172,0.0093,0.0908,0.7486,0.0093,0.6783,1.136,True
Logistic Regression,logreg,1.0,0.0,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.389,True
Logistic Regression,logreg,1.0,0.005,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.23,True
Logistic Regression,logreg,1.0,0.05,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.186,True
Logistic Regression,logreg,1.0,0.25,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.189,True
Logistic Regression,logreg,1.0,0.5,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.371,True
Logistic Regression,logreg,1.0,0.75,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.233,True
Logistic Regression,logreg,1.0,1.0,4,0.7441,0.1123,0.1123,0.1107,0.1037,0.3288,0.0886,0.0897,0.7484,0.1282,0.6703,1.19,True
MLP (64-64),mlp,0.0,0.0,4,0.6465,0.0038,0.0038,0.0232,0.0631,0.07,0.0044,0.0531,0.6323,0.01,0.9312,5.306,True
