Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,0.0,9,0.5793,0.1355,0.1355,0.138,0.0963,0.475,0.0371,0.0459,0.5628,0.121,0.5297,0.106,True
Logistic Regression,logreg,0.05,0.005,9,0.5743,0.0299,0.0299,0.03,0.0955,0.468,0.0133,0.0459,0.5582,0.0279,0.534,0.141,True
Logistic Regression,logreg,0.05,0.05,9,0.6025,0.0326,0.0326,0.0508,0.1006,0.5095,0.0012,0.0466,0.5875,0.0403,0.4943,0.164,True
Logistic Regression,logreg,0.05,0.25,9,0.7273,0.0391,0.0391,0.0691,0.1122,0.6927,0.0008,0.0494,0.7242,0.0587,0.306,0.195,True
Logistic Regression,logreg,0.05,0.5,9,0.7507,0.0029,0.0029,0.0432,0.1155,0.7433,0.0031,0.053,0.7357,0.0219,0.2595,0.073,True
Logistic Regression,logreg,0.05,0.75,9,0.7853,0.0021,0.0021,0.0311,0.1194,0.8397,0.0017,0.057,0.7857,0.0078,0.1588,0.08,True
Logistic Regression,logreg,0.05,1.0,9,0.7923,0.0125,0.0125,0.0106,0.1263,0.9117,0.0016,0.0613,0.7937,0.0045,0.0932,0.091,True
Logistic Regression,logreg,0.25,0.0,9,0.8155,0.0336,0.0336,0.025,0.1061,0.8662,0.0311,0.0645,0.817,0.033,0.1285,0.447,True
Logistic Regression,logreg,0.25,0.005,9,0.8155,0.0272,0.0272,0.0208,0.1063,0.8682,0.0238,0.0646,0.8158,0.029,0.128,0.496,True
Logistic Regression,logreg,0.25,0.05,9,0.8158,0.0156,0.0156,0.0104,0.1065,0.8708,0.0003,0.0651,0.8148,0.0107,0.1247,0.486,True
Logistic Regression,logreg,0.25,0.25,9,0.8153,0.0125,0.0125,0.0261,0.1071,0.874,0.0017,0.066,0.8155,0.0076,0.121,0.472,True
Logistic Regression,logreg,0.25,0.5,9,0.8122,0.0067,0.0067,0.049,0.1104,0.8852,0.0021,0.0676,0.8143,0.0046,0.1118,0.38,True
Logistic Regression,logreg,0.25,0.75,9,0.81,0.0073,0.0073,0.0459,0.1132,0.8977,0.001,0.0696,0.8162,0.0014,0.101,0.402,True
Logistic Regression,logreg,0.25,1.0,9,0.8077,0.0086,0.0086,0.0209,0.1159,0.9093,0.0024,0.0705,0.8092,0.0021,0.0917,0.238,True
Logistic Regression,logreg,0.5,0.0,9,0.8112,0.021,0.021,0.021,0.1121,0.8942,0.0197,0.0687,0.8155,0.0169,0.1043,0.381,True
Logistic Regression,logreg,0.5,0.005,9,0.811,0.0199,0.0199,0.021,0.1122,0.8943,0.0178,0.0688,0.8152,0.0161,0.104,0.376,True
Logistic Regression,logreg,0.5,0.05,9,0.8122,0.0093,0.0093,0.0448,0.1116,0.8955,0.0011,0.0691,0.8162,0.0003,0.1017,0.47,True
Logistic Regression,logreg,0.5,0.25,9,0.8108,0.0054,0.0054,0.0499,0.1129,0.8998,0.0004,0.0697,0.8153,0.0007,0.0985,0.469,True
Logistic Regression,logreg,0.5,0.5,9,0.8103,0.0053,0.0053,0.0441,0.1134,0.9023,0.001,0.0702,0.8162,0.0007,0.0963,0.427,True
Logistic Regression,logreg,0.5,0.75,9,0.8102,0.0033,0.0033,0.0492,0.1141,0.9078,0.001,0.0709,0.8155,0.0026,0.0927,0.481,True
Logistic Regression,logreg,0.5,1.0,9,0.8102,0.0022,0.0022,0.0442,0.1145,0.9122,0.0015,0.0716,0.8143,0.0004,0.0902,0.326,True
Logistic Regression,logreg,0.75,0.0,9,0.811,0.0171,0.0171,0.0185,0.1132,0.904,0.0136,0.0705,0.815,0.0097,0.0938,0.434,True
Logistic Regression,logreg,0.75,0.005,9,0.811,0.0171,0.0171,0.0185,0.1132,0.904,0.0133,0.0705,0.815,0.0097,0.0938,0.405,True
Logistic Regression,logreg,0.75,0.05,9,0.811,0.0124,0.0124,0.0316,0.1133,0.9053,0.0088,0.0706,0.816,0.0066,0.0932,0.388,True
Logistic Regression,logreg,0.75,0.25,9,0.811,0.0014,0.0014,0.0531,0.1137,0.91,0.0004,0.0711,0.8137,0.0007,0.0908,0.341,True
Logistic Regression,logreg,0.75,0.5,9,0.8108,0.0022,0.0022,0.0504,0.1139,0.9105,0.0003,0.0713,0.814,0.0009,0.0898,0.415,True
Logistic Regression,logreg,0.75,0.75,9,0.8105,0.0032,0.0032,0.0482,0.1142,0.9115,0.0007,0.0715,0.8133,0.001,0.0885,0.449,True
Logistic Regression,logreg,0.75,1.0,9,0.8108,0.0037,0.0037,0.0446,0.1141,0.9135,0.0011,0.0717,0.8138,0.0012,0.088,0.421,True
Logistic Regression,logreg,1.0,0.0,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.434,True
Logistic Regression,logreg,1.0,0.005,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.448,True
Logistic Regression,logreg,1.0,0.05,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.387,True
Logistic Regression,logreg,1.0,0.25,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.469,True
Logistic Regression,logreg,1.0,0.5,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.438,True
Logistic Regression,logreg,1.0,0.75,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.459,True
Logistic Regression,logreg,1.0,1.0,9,0.8102,0.0105,0.0105,0.0288,0.1145,0.9122,0.0101,0.0714,0.8142,0.0058,0.089,0.367,True
MLP (64-64),mlp,0.0,0.0,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.005,0.0271,0.2202,0.0,1.0,0.163,True
MLP (64-64),mlp,0.0,0.005,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0042,0.0271,0.2202,0.0,1.0,0.166,True
MLP (64-64),mlp,0.0,0.05,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0004,0.0271,0.2202,0.0,1.0,0.162,True
MLP (64-64),mlp,0.0,0.25,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0001,0.0271,0.2202,0.0,1.0,0.206,True
MLP (64-64),mlp,0.0,0.5,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0006,0.0271,0.2202,0.0,1.0,0.438,True
MLP (64-64),mlp,0.0,0.75,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0009,0.0275,0.2202,0.0,1.0,0.498,True
MLP (64-64),mlp,0.0,1.0,9,0.7797,0.0,0.0,0.0,0.1413,,0.0001,0.055,0.7798,0.0,0.0,0.386,True
MLP (64-64),mlp,0.005,0.0,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0231,0.0293,0.2202,0.0,1.0,0.862,True
MLP (64-64),mlp,0.005,0.005,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0049,0.0293,0.2202,0.0,1.0,0.982,True
MLP (64-64),mlp,0.005,0.05,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0034,0.0296,0.2202,0.0,1.0,0.436,True
MLP (64-64),mlp,0.005,0.25,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0045,0.0309,0.2202,0.0,1.0,0.238,True
MLP (64-64),mlp,0.005,0.5,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0042,0.0328,0.2202,0.0,1.0,0.199,True
MLP (64-64),mlp,0.005,0.75,9,0.2203,0.0,0.0,0.0,0.0271,0.0,0.0021,0.0386,0.2202,0.0,1.0,0.406,True
MLP (64-64),mlp,0.005,1.0,9,0.7797,0.0,0.0,0.0,0.1413,,0.0,0.0817,0.7798,0.0,0.0,2.634,True
MLP (64-64),mlp,0.05,0.0,9,0.7633,0.0862,0.0862,0.0764,0.1035,0.7187,0.037,0.0431,0.7643,0.0791,0.2868,0.604,True
MLP (64-64),mlp,0.05,0.005,9,0.7648,0.0497,0.0497,0.0399,0.1036,0.7218,0.0123,0.0433,0.7668,0.0297,0.2787,0.484,True
MLP (64-64),mlp,0.05,0.05,9,0.7655,0.0288,0.0288,0.0207,0.1041,0.7252,0.0068,0.0436,0.7707,0.0108,0.2732,0.611,True
MLP (64-64),mlp,0.05,0.25,9,0.7853,0.0181,0.0181,0.0063,0.1033,0.761,0.0044,0.0454,0.785,0.0029,0.2385,0.704,True
MLP (64-64),mlp,0.05,0.5,9,0.8087,0.0251,0.0251,0.0184,0.1035,0.823,0.0034,0.0503,0.811,0.0142,0.1752,0.405,True
MLP (64-64),mlp,0.05,0.75,9,0.8142,0.0204,0.0204,0.0155,0.1044,0.8482,0.0041,0.0588,0.8178,0.0158,0.15,0.677,True
MLP (64-64),mlp,0.05,1.0,9,0.7797,0.0,0.0,0.0,0.1413,,0.0024,0.0796,0.7798,0.0,0.0,0.3,True
MLP (64-64),mlp,0.25,0.0,9,0.8148,0.0501,0.0501,0.0564,0.1043,0.8502,0.0407,0.0624,0.8188,0.0399,0.1477,0.556,True
MLP (64-64),mlp,0.25,0.005,9,0.814,0.0431,0.0431,0.0389,0.1051,0.8527,0.0352,0.0623,0.8172,0.0321,0.1443,0.509,True
MLP (64-64),mlp,0.25,0.05,9,0.8165,0.0282,0.0282,0.0194,0.1039,0.8542,0.0103,0.0623,0.8167,0.0191,0.1442,0.584,True
MLP (64-64),mlp,0.25,0.25,9,0.8167,0.0262,0.0262,0.0166,0.1047,0.8613,0.0056,0.0621,0.8218,0.0177,0.1387,0.554,True
MLP (64-64),mlp,0.25,0.5,9,0.815,0.0237,0.0237,0.015,0.1061,0.864,0.0066,0.0642,0.8227,0.0153,0.1342,0.617,True
MLP (64-64),mlp,0.25,0.75,9,0.818,0.0234,0.0234,0.0159,0.1054,0.873,0.0068,0.0678,0.8212,0.0138,0.13,0.678,True
MLP (64-64),mlp,0.25,1.0,9,0.816,0.0196,0.0196,0.0145,0.1067,0.8737,0.0038,0.0691,0.8193,0.0188,0.1265,0.602,True
MLP (64-64),mlp,0.5,0.0,9,0.8173,0.0441,0.0441,0.05,0.1042,0.8603,0.0409,0.0649,0.8188,0.0323,0.137,0.51,True
MLP (64-64),mlp,0.5,0.005,9,0.8175,0.0481,0.0481,0.0668,0.1045,0.8632,0.039,0.0654,0.8198,0.0314,0.1333,0.462,True
MLP (64-64),mlp,0.5,0.05,9,0.8175,0.0254,0.0254,0.0161,0.1042,0.8608,0.0143,0.0646,0.8175,0.019,0.14,0.537,True
MLP (64-64),mlp,0.5,0.25,9,0.8165,0.0245,0.0245,0.0159,0.1063,0.8728,0.0051,0.0659,0.82,0.0175,0.1252,0.55,True
MLP (64-64),mlp,0.5,0.5,9,0.8167,0.0238,0.0238,0.017,0.1063,0.8737,0.0047,0.0663,0.8208,0.0142,0.1263,0.68,True
MLP (64-64),mlp,0.5,0.75,9,0.8167,0.0229,0.0229,0.0137,0.1065,0.8757,0.0063,0.0673,0.8193,0.0175,0.1252,0.564,True
MLP (64-64),mlp,0.5,1.0,9,0.8182,0.0227,0.0227,0.0164,0.1067,0.8852,0.0034,0.0682,0.8207,0.0157,0.1118,0.826,True
MLP (64-64),mlp,0.75,0.0,9,0.816,0.0423,0.0423,0.0569,0.106,0.8677,0.0402,0.0663,0.8177,0.0358,0.1268,0.55,True
MLP (64-64),mlp,0.75,0.005,9,0.8185,0.0409,0.0409,0.0538,0.1048,0.8702,0.0383,0.0673,0.818,0.0308,0.1235,0.56,True
MLP (64-64),mlp,0.75,0.05,9,0.8182,0.0344,0.0344,0.0393,0.105,0.8708,0.0287,0.0668,0.8178,0.0261,0.1263,0.471,True
MLP (64-64),mlp,0.75,0.25,9,0.8167,0.0304,0.0304,0.0289,0.1066,0.876,0.0097,0.0673,0.8202,0.0204,0.1213,0.438,True
MLP (64-64),mlp,0.75,0.5,9,0.816,0.0219,0.0219,0.0154,0.1074,0.8797,0.0073,0.0678,0.819,0.0122,0.1195,0.588,True
MLP (64-64),mlp,0.75,0.75,9,0.8143,0.0244,0.0244,0.0162,0.1083,0.8787,0.0043,0.0675,0.8193,0.0161,0.1188,0.517,True
MLP (64-64),mlp,0.75,1.0,9,0.8165,0.0225,0.0225,0.0145,0.107,0.8792,0.0062,0.0677,0.8202,0.018,0.1177,0.633,True
MLP (64-64),mlp,1.0,0.0,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.54,True
MLP (64-64),mlp,1.0,0.005,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.539,True
MLP (64-64),mlp,1.0,0.05,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.533,True
MLP (64-64),mlp,1.0,0.25,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.506,True
MLP (64-64),mlp,1.0,0.5,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.509,True
MLP (64-64),mlp,1.0,0.75,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.516,True
MLP (64-64),mlp,1.0,1.0,9,0.816,0.0375,0.0375,0.0462,0.1071,0.8773,0.0395,0.0677,0.819,0.0302,0.1192,0.51,True
