Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.005,3,0.6923,0.63,0.3368,0.8077,0.1603,0.5555,0.2072,0.0967,0.6883,0.3632,0.4599,0.189,True
Logistic Regression,logreg,0.5,0.05,3,0.6955,0.7733,0.2924,1.0,0.1581,0.5538,0.1341,0.0968,0.6972,0.3098,0.4543,0.156,True
Logistic Regression,logreg,0.5,0.25,3,0.6907,0.6,0.0205,0.75,0.1611,0.5555,0.0554,0.1002,0.6753,0.0305,0.434,0.157,True
Logistic Regression,logreg,0.5,0.5,3,0.6874,0.6,0.0409,0.75,0.1733,0.5895,0.0491,0.1031,0.681,0.0409,0.4057,0.103,True
Logistic Regression,logreg,0.5,0.75,3,0.6729,0.6639,0.0357,1.0,0.1984,0.6429,0.0531,0.1066,0.6753,0.0288,0.3547,0.101,True
Logistic Regression,logreg,0.5,1.0,3,0.6599,0.76,0.0031,1.0,0.2229,0.6947,0.0635,0.1109,0.6713,0.0013,0.2988,0.102,True
Logistic Regression,logreg,0.75,0.0,3,0.6939,0.5767,0.3339,0.7604,0.1754,0.6089,0.2301,0.1018,0.6923,0.3498,0.4008,0.19,True
Logistic Regression,logreg,0.75,0.005,3,0.6923,0.5751,0.3323,0.7574,0.1764,0.6089,0.2186,0.1019,0.6939,0.3482,0.4008,0.194,True
Logistic Regression,logreg,0.75,0.05,3,0.698,0.5606,0.3202,0.7515,0.1742,0.613,0.1644,0.102,0.698,0.319,0.3903,0.189,True
Logistic Regression,logreg,0.75,0.25,3,0.6899,0.4588,0.1824,0.6538,0.1856,0.6356,0.1006,0.103,0.6996,0.1772,0.3611,0.186,True
Logistic Regression,logreg,0.75,0.5,3,0.6866,0.4,0.0238,0.5926,0.1886,0.6389,0.0546,0.1052,0.6802,0.017,0.3579,0.183,True
Logistic Regression,logreg,0.75,0.75,3,0.6753,0.4,0.0212,0.5926,0.1971,0.6437,0.0499,0.1066,0.6777,0.009,0.3522,0.13,True
Logistic Regression,logreg,0.75,1.0,3,0.6688,0.4,0.0197,0.5556,0.2062,0.6599,0.0485,0.1079,0.6826,0.0055,0.3344,0.116,True
Logistic Regression,logreg,1.0,0.0,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.192,True
Logistic Regression,logreg,1.0,0.005,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.197,True
Logistic Regression,logreg,1.0,0.05,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.258,True
Logistic Regression,logreg,1.0,0.25,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.222,True
Logistic Regression,logreg,1.0,0.5,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.196,True
Logistic Regression,logreg,1.0,0.75,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.241,True
Logistic Regression,logreg,1.0,1.0,3,0.6947,0.538,0.336,0.7426,0.1849,0.6437,0.2332,0.105,0.6939,0.3234,0.3636,0.196,True
MLP (64-64),mlp,0.0,0.0,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0067,0.0528,0.4494,0.0,1.0,0.102,True
MLP (64-64),mlp,0.0,0.005,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0026,0.0528,0.4494,0.0,1.0,0.119,True
MLP (64-64),mlp,0.0,0.05,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0001,0.0528,0.4494,0.0,1.0,0.096,True
MLP (64-64),mlp,0.0,0.25,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0006,0.0528,0.4494,0.0,1.0,0.106,True
MLP (64-64),mlp,0.0,0.5,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0026,0.0528,0.4494,0.0,1.0,0.173,True
MLP (64-64),mlp,0.0,0.75,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0038,0.1031,0.4494,0.0,1.0,0.081,True
MLP (64-64),mlp,0.0,1.0,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0002,0.1082,0.4494,0.0,1.0,0.153,True
MLP (64-64),mlp,0.005,0.0,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.1137,0.0539,0.4494,0.0,1.0,0.297,True
MLP (64-64),mlp,0.005,0.005,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.069,0.054,0.4494,0.0,1.0,0.059,True
MLP (64-64),mlp,0.005,0.05,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0334,0.0546,0.4494,0.0,1.0,0.065,True
MLP (64-64),mlp,0.005,0.25,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0272,0.0539,0.4494,0.0,1.0,0.098,True
MLP (64-64),mlp,0.005,0.5,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0268,0.0539,0.4494,0.0,1.0,0.074,True
MLP (64-64),mlp,0.005,0.75,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0075,0.0975,0.4494,0.0,1.0,0.053,True
MLP (64-64),mlp,0.005,1.0,3,0.5344,0.0,0.0,0.0,0.4356,,0.0001,0.1211,0.5506,0.0,0.0,0.114,True
MLP (64-64),mlp,0.05,0.0,3,0.515,0.2267,0.0936,0.9537,0.0649,0.0769,0.1639,0.0645,0.5117,0.1314,0.902,0.101,True
MLP (64-64),mlp,0.05,0.005,3,0.5028,0.1082,0.0904,1.0,0.0606,0.0534,0.1095,0.0644,0.4955,0.1135,0.9231,0.103,True
MLP (64-64),mlp,0.05,0.05,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0487,0.0646,0.4494,0.0,1.0,0.05,True
MLP (64-64),mlp,0.05,0.25,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0449,0.0726,0.4494,0.0,1.0,0.055,True
MLP (64-64),mlp,0.05,0.5,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.051,0.0736,0.4494,0.0,1.0,0.109,True
MLP (64-64),mlp,0.05,0.75,3,0.4656,0.0,0.0,1.0,0.0528,0.0,0.0034,0.0928,0.4494,0.0,1.0,0.1,True
MLP (64-64),mlp,0.05,1.0,3,0.5344,0.0,0.0,0.0,0.4356,,0.0006,0.1276,0.5506,0.0,0.0,0.1,True
MLP (64-64),mlp,0.25,0.0,3,0.6785,0.8,0.299,1.0,0.1309,0.4413,0.2085,0.0858,0.681,0.3104,0.5644,0.056,True
MLP (64-64),mlp,0.25,0.005,3,0.6842,0.6933,0.27,1.0,0.1313,0.4502,0.1823,0.0856,0.6915,0.3017,0.5538,0.056,True
MLP (64-64),mlp,0.25,0.05,3,0.6704,0.56,0.1094,1.0,0.1264,0.417,0.1053,0.0853,0.681,0.1724,0.5757,0.061,True
MLP (64-64),mlp,0.25,0.25,3,0.6769,0.52,0.0245,1.0,0.1373,0.4591,0.0735,0.089,0.6769,0.0686,0.5312,0.079,True
MLP (64-64),mlp,0.25,0.5,3,0.6591,0.4034,0.0513,1.0,0.1199,0.383,0.0954,0.0946,0.647,0.0147,0.6065,0.053,True
MLP (64-64),mlp,0.25,0.75,3,0.6146,0.2036,0.0882,0.3018,0.3041,0.8453,0.0054,0.1169,0.6251,0.0981,0.1571,0.042,True
MLP (64-64),mlp,0.25,1.0,3,0.5976,0.1583,0.0742,0.2396,0.3311,0.8834,0.0242,0.1213,0.6089,0.054,0.1101,0.091,True
MLP (64-64),mlp,0.5,0.0,3,0.6996,0.6414,0.3553,0.8195,0.1534,0.5449,0.2157,0.0955,0.7012,0.3364,0.4794,0.054,True
MLP (64-64),mlp,0.5,0.005,3,0.6972,0.6349,0.3416,0.8136,0.1534,0.5409,0.2041,0.0953,0.7028,0.3254,0.481,0.051,True
MLP (64-64),mlp,0.5,0.05,3,0.7093,0.5848,0.2867,0.784,0.1521,0.5579,0.149,0.0959,0.7077,0.2778,0.4615,0.063,True
MLP (64-64),mlp,0.5,0.25,3,0.698,0.6933,0.1095,1.0,0.1662,0.5854,0.0826,0.0999,0.7012,0.1203,0.4259,0.048,True
MLP (64-64),mlp,0.5,0.5,3,0.698,0.4426,0.0821,0.6391,0.17,0.5984,0.0531,0.1022,0.6891,0.0691,0.404,0.071,True
MLP (64-64),mlp,0.5,0.75,3,0.6899,0.6267,0.0302,1.0,0.1583,0.5449,0.0814,0.0996,0.681,0.0348,0.4526,0.054,True
MLP (64-64),mlp,0.5,1.0,3,0.664,0.8,0.0732,1.0,0.2232,0.7053,0.0668,0.1115,0.6874,0.0845,0.2988,0.05,True
MLP (64-64),mlp,0.75,0.0,3,0.7109,0.5832,0.3116,0.7781,0.1599,0.5887,0.2656,0.1004,0.6996,0.3231,0.434,0.066,True
MLP (64-64),mlp,0.75,0.005,3,0.7109,0.5848,0.3108,0.7811,0.1595,0.587,0.2528,0.1004,0.7012,0.3174,0.4389,0.062,True
MLP (64-64),mlp,0.75,0.05,3,0.7085,0.5784,0.3139,0.7751,0.1606,0.5862,0.2482,0.1003,0.702,0.309,0.4364,0.065,True
MLP (64-64),mlp,0.75,0.25,3,0.7134,0.5008,0.2099,0.7071,0.1628,0.604,0.1259,0.1014,0.7028,0.2266,0.4178,0.063,True
MLP (64-64),mlp,0.75,0.5,3,0.6947,0.6,0.0815,0.75,0.1661,0.5789,0.0894,0.1015,0.7053,0.1055,0.43,0.063,True
MLP (64-64),mlp,0.75,0.75,3,0.6899,0.399,0.113,0.5799,0.1902,0.6518,0.1005,0.1083,0.6915,0.0924,0.3563,0.064,True
MLP (64-64),mlp,0.75,1.0,3,0.6891,0.6,0.0571,0.75,0.1753,0.5992,0.0628,0.105,0.6866,0.0617,0.3968,0.05,True
MLP (64-64),mlp,1.0,0.0,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.065,True
MLP (64-64),mlp,1.0,0.005,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.066,True
MLP (64-64),mlp,1.0,0.05,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.072,True
MLP (64-64),mlp,1.0,0.25,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.077,True
MLP (64-64),mlp,1.0,0.5,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.066,True
MLP (64-64),mlp,1.0,0.75,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.077,True
MLP (64-64),mlp,1.0,1.0,3,0.7053,0.567,0.3387,0.7663,0.1697,0.6121,0.2972,0.103,0.702,0.3317,0.4089,0.08,True
