Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.0,0.0,7,0.5751,0.0093,0.0093,0.016,0.0602,0.0118,0.0162,0.0579,0.5858,0.0081,0.9897,1.645,True
Logistic Regression,logreg,0.0,0.005,7,0.575,0.0075,0.0075,0.0118,0.0602,0.0117,0.0118,0.0579,0.5862,0.0065,0.9893,1.554,True
Logistic Regression,logreg,0.0,0.05,7,0.5746,0.0039,0.0039,0.0037,0.0602,0.0113,0.0021,0.058,0.5865,0.0011,0.9892,1.807,True
Logistic Regression,logreg,0.0,0.25,7,0.571,0.0042,0.0042,0.0057,0.06,0.0075,0.0019,0.0582,0.5821,0.0031,0.9936,1.613,True
Logistic Regression,logreg,0.0,0.5,7,0.5659,0.0019,0.0019,0.0031,0.0597,0.0024,0.0016,0.0588,0.5778,0.0006,0.9979,1.697,True
Logistic Regression,logreg,0.0,0.75,7,0.5642,0.0002,0.0002,0.0,0.0596,0.0007,0.0011,0.06,0.576,0.0002,0.9997,1.243,True
Logistic Regression,logreg,0.0,1.0,7,0.5386,0.0076,0.0076,0.0325,0.1172,0.1573,0.0023,0.1313,0.5467,0.0001,0.837,0.37,True
Logistic Regression,logreg,0.005,0.0,7,0.5894,0.0182,0.0182,0.0276,0.061,0.0267,0.0234,0.0583,0.5998,0.0136,0.9749,1.65,True
Logistic Regression,logreg,0.005,0.005,7,0.5889,0.0145,0.0145,0.0196,0.061,0.026,0.0165,0.0583,0.5999,0.0094,0.975,1.422,True
Logistic Regression,logreg,0.005,0.05,7,0.5894,0.0078,0.0078,0.0038,0.061,0.0265,0.0031,0.0585,0.5998,0.0024,0.9749,1.454,True
Logistic Regression,logreg,0.005,0.25,7,0.5874,0.0055,0.0055,0.001,0.061,0.0247,0.0031,0.0588,0.5978,0.0044,0.9769,1.357,True
Logistic Regression,logreg,0.005,0.5,7,0.5694,0.003,0.003,0.0044,0.06,0.0061,0.0022,0.0607,0.5814,0.0025,0.9943,0.77,True
