Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.5,0.005,3,0.7672,0.0764,0.0764,0.0702,0.0944,0.3446,0.0883,0.077,0.77,0.0851,0.6711,2.197,True
MLP (64-64),mlp,0.5,0.05,3,0.7656,0.0545,0.0545,0.05,0.094,0.3402,0.0656,0.0772,0.7678,0.062,0.6745,1.876,True
MLP (64-64),mlp,0.5,0.25,3,0.762,0.0413,0.0413,0.1616,0.0929,0.3302,0.0091,0.0774,0.7672,0.0274,0.6875,2.577,True
MLP (64-64),mlp,0.5,0.5,3,0.7642,0.0342,0.0342,0.1548,0.0974,0.3514,0.0118,0.0818,0.7691,0.021,0.666,1.94,True
MLP (64-64),mlp,0.5,0.75,3,0.7626,0.0201,0.0201,0.1418,0.0969,0.3466,0.0059,0.0819,0.766,0.0034,0.6699,2.26,True
MLP (64-64),mlp,0.5,1.0,3,0.7614,0.0056,0.0056,0.121,0.0962,0.342,0.0041,0.0852,0.7672,0.0095,0.6727,1.717,True
MLP (64-64),mlp,0.75,0.0,3,0.7648,0.0878,0.0878,0.0835,0.1006,0.3652,0.0935,0.08,0.7702,0.1021,0.6479,1.998,True
MLP (64-64),mlp,0.75,0.005,3,0.7659,0.0877,0.0877,0.0795,0.0989,0.3605,0.0922,0.0798,0.7693,0.1037,0.652,1.866,True
MLP (64-64),mlp,0.75,0.05,3,0.7647,0.0751,0.0751,0.0732,0.1014,0.3683,0.0849,0.0805,0.7683,0.0907,0.648,1.79,True
MLP (64-64),mlp,0.75,0.25,3,0.7661,0.0287,0.0287,0.0817,0.0974,0.3547,0.0459,0.0789,0.7704,0.0402,0.6609,2.629,True
MLP (64-64),mlp,0.75,0.5,3,0.7636,0.0235,0.0235,0.1454,0.0985,0.3548,0.0027,0.0817,0.7673,0.0067,0.663,1.506,True
MLP (64-64),mlp,0.75,0.75,3,0.7653,0.0362,0.0362,0.1585,0.0982,0.3567,0.0095,0.0808,0.7674,0.0242,0.6611,2.149,True
MLP (64-64),mlp,0.75,1.0,3,0.7659,0.0268,0.0268,0.1465,0.0999,0.3643,0.0032,0.0825,0.7695,0.0119,0.653,2.436,True
MLP (64-64),mlp,1.0,0.0,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.107,True
MLP (64-64),mlp,1.0,0.005,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.262,True
MLP (64-64),mlp,1.0,0.05,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.135,True
MLP (64-64),mlp,1.0,0.25,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.223,True
MLP (64-64),mlp,1.0,0.5,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.14,True
MLP (64-64),mlp,1.0,0.75,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.147,True
MLP (64-64),mlp,1.0,1.0,3,0.7674,0.0846,0.0846,0.0786,0.0995,0.3656,0.0983,0.0802,0.7685,0.0987,0.6476,2.158,True
