Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,0.75,8,0.6053,0.0165,0.0165,0.0619,0.1248,0.434,0.0013,0.0797,0.6047,0.0229,0.5682,0.411,True
Logistic Regression,logreg,0.05,1.0,8,0.6489,0.0157,0.0157,0.0128,0.2703,0.9694,0.0,0.111,0.6456,0.0031,0.0323,0.369,True
Logistic Regression,logreg,0.25,0.0,8,0.693,0.3281,0.3281,0.2822,0.1502,0.6187,0.1432,0.0808,0.6936,0.3095,0.3837,1.158,True
Logistic Regression,logreg,0.25,0.005,8,0.6923,0.2754,0.2754,0.224,0.151,0.62,0.1208,0.0808,0.6934,0.2637,0.3827,1.022,True
Logistic Regression,logreg,0.25,0.05,8,0.6911,0.0189,0.0189,0.0765,0.1565,0.636,0.0041,0.0824,0.689,0.0215,0.3655,1.052,True
Logistic Regression,logreg,0.25,0.25,8,0.6938,0.0304,0.0304,0.0884,0.1623,0.6595,0.0043,0.0841,0.6932,0.0304,0.3425,0.947,True
Logistic Regression,logreg,0.25,0.5,8,0.7013,0.0202,0.0202,0.0823,0.1739,0.7136,0.0036,0.0877,0.6981,0.0173,0.2832,0.82,True
Logistic Regression,logreg,0.25,0.75,8,0.7067,0.004,0.004,0.0515,0.1853,0.7706,0.0026,0.0925,0.6987,0.01,0.2306,0.728,True
Logistic Regression,logreg,0.25,1.0,8,0.7035,0.0117,0.0117,0.0325,0.1984,0.8192,0.002,0.0988,0.6963,0.0334,0.1816,0.758,True
Logistic Regression,logreg,0.5,0.0,8,0.7114,0.3249,0.3249,0.2976,0.1712,0.7263,0.1518,0.0897,0.7075,0.309,0.2726,0.9,True
Logistic Regression,logreg,0.5,0.005,8,0.7117,0.3086,0.3086,0.2833,0.1711,0.7268,0.1418,0.0897,0.7079,0.2842,0.2712,0.871,True
Logistic Regression,logreg,0.5,0.05,8,0.7088,0.0861,0.0861,0.0451,0.1744,0.7325,0.0506,0.0903,0.7064,0.0923,0.2637,0.988,True
Logistic Regression,logreg,0.5,0.25,8,0.7066,0.0206,0.0206,0.0837,0.1782,0.7417,0.0045,0.0916,0.7017,0.0055,0.256,1.226,True
Logistic Regression,logreg,0.5,0.5,8,0.7074,0.0217,0.0217,0.0773,0.1821,0.7593,0.0047,0.0933,0.7027,0.0014,0.2394,0.838,True
Logistic Regression,logreg,0.5,0.75,8,0.7086,0.0108,0.0108,0.0656,0.1868,0.7823,0.0041,0.0951,0.7023,0.0144,0.2184,0.665,True
Logistic Regression,logreg,0.5,1.0,8,0.7081,0.0001,0.0001,0.0504,0.1903,0.7964,0.0043,0.097,0.7003,0.0233,0.2042,0.844,True
Logistic Regression,logreg,0.75,0.0,8,0.7123,0.3144,0.3144,0.3058,0.1789,0.7594,0.1503,0.0937,0.7088,0.2812,0.2367,1.05,True
Logistic Regression,logreg,0.75,0.005,8,0.7125,0.3054,0.3054,0.2991,0.1789,0.76,0.1465,0.0938,0.7088,0.2769,0.2365,1.044,True
Logistic Regression,logreg,0.75,0.05,8,0.7123,0.2249,0.2249,0.2119,0.1799,0.7634,0.1127,0.0939,0.7091,0.2144,0.234,0.946,True
Logistic Regression,logreg,0.75,0.25,8,0.7085,0.0111,0.0111,0.0645,0.1855,0.7766,0.0029,0.0956,0.7035,0.0123,0.2234,1.293,True
Logistic Regression,logreg,0.75,0.5,8,0.7081,0.0095,0.0095,0.0617,0.1861,0.778,0.0044,0.0958,0.703,0.0107,0.2217,0.99,True
Logistic Regression,logreg,0.75,0.75,8,0.7077,0.0095,0.0095,0.0616,0.1874,0.7824,0.0045,0.0964,0.7018,0.0161,0.2169,1.223,True
Logistic Regression,logreg,0.75,1.0,8,0.707,0.0082,0.0082,0.0585,0.1889,0.7869,0.0048,0.0969,0.7009,0.0186,0.2136,0.981,True
Logistic Regression,logreg,1.0,0.0,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,1.018,True
Logistic Regression,logreg,1.0,0.005,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,1.166,True
Logistic Regression,logreg,1.0,0.05,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,0.966,True
Logistic Regression,logreg,1.0,0.25,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,0.876,True
Logistic Regression,logreg,1.0,0.5,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,1.185,True
Logistic Regression,logreg,1.0,0.75,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,0.96,True
Logistic Regression,logreg,1.0,1.0,8,0.7127,0.2974,0.2974,0.2921,0.1822,0.7746,0.1483,0.0961,0.708,0.2708,0.2213,1.066,True
MLP (64-64),mlp,0.0,0.0,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0439,0.3731,0.0,1.0,1.185,True
MLP (64-64),mlp,0.0,0.005,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0439,0.3731,0.0,1.0,0.804,True
MLP (64-64),mlp,0.0,0.05,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0439,0.3731,0.0,1.0,0.718,True
MLP (64-64),mlp,0.0,0.25,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0439,0.3731,0.0,1.0,0.921,True
MLP (64-64),mlp,0.0,0.5,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0439,0.3731,0.0,1.0,1.219,True
MLP (64-64),mlp,0.0,0.75,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.044,0.3731,0.0,1.0,1.291,True
MLP (64-64),mlp,0.0,1.0,8,0.6293,0.0,0.0,0.0,0.2945,,0.0,0.0982,0.6269,0.0,0.0,0.799,True
MLP (64-64),mlp,0.005,0.0,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0626,0.0448,0.3731,0.0,1.0,5.185,True
MLP (64-64),mlp,0.005,0.005,8,0.3717,0.0061,0.0061,0.0128,0.044,0.001,0.0045,0.0448,0.3734,0.0031,0.9997,5.906,True
MLP (64-64),mlp,0.005,0.05,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0014,0.045,0.3731,0.0,1.0,2.63,True
MLP (64-64),mlp,0.005,0.25,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0002,0.046,0.3731,0.0,1.0,2.023,True
MLP (64-64),mlp,0.005,0.5,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0,0.0477,0.3731,0.0,1.0,2.006,True
MLP (64-64),mlp,0.005,0.75,8,0.3707,0.0,0.0,0.0,0.0439,0.0,0.0007,0.0534,0.3731,0.0,1.0,1.744,True
MLP (64-64),mlp,0.005,1.0,8,0.6293,0.0,0.0,0.0,0.2945,,0.0,0.1136,0.6269,0.0,0.0,2.046,True
MLP (64-64),mlp,0.05,0.0,8,0.5704,0.1778,0.1778,0.2043,0.0799,0.2655,0.1158,0.057,0.5608,0.1713,0.7451,3.291,True
MLP (64-64),mlp,0.05,0.005,8,0.5735,0.0696,0.0696,0.0356,0.0819,0.2744,0.0679,0.057,0.5633,0.0785,0.738,2.871,True
MLP (64-64),mlp,0.05,0.05,8,0.5684,0.0537,0.0537,0.1291,0.0821,0.2707,0.0021,0.0576,0.5616,0.044,0.7391,3.609,True
MLP (64-64),mlp,0.05,0.25,8,0.5893,0.0377,0.0377,0.1165,0.0941,0.3268,0.0048,0.0613,0.5887,0.0392,0.678,4.234,True
MLP (64-64),mlp,0.05,0.5,8,0.6196,0.0209,0.0209,0.0902,0.1078,0.3979,0.0049,0.0663,0.6121,0.0578,0.609,3.027,True
MLP (64-64),mlp,0.05,0.75,8,0.6664,0.0092,0.0092,0.0792,0.1361,0.5365,0.0049,0.0742,0.6595,0.0188,0.4664,4.023,True
MLP (64-64),mlp,0.05,1.0,8,0.6714,0.0042,0.0042,0.0377,0.2239,0.8233,0.0011,0.1074,0.6632,0.0041,0.1783,2.642,True
MLP (64-64),mlp,0.25,0.0,8,0.7192,0.2632,0.2632,0.2164,0.1417,0.6341,0.1525,0.0772,0.7109,0.2723,0.3718,2.085,True
MLP (64-64),mlp,0.25,0.005,8,0.7176,0.222,0.222,0.1727,0.1413,0.6295,0.1299,0.0771,0.7127,0.2226,0.3744,2.434,True
MLP (64-64),mlp,0.25,0.05,8,0.7169,0.0111,0.0111,0.0654,0.1456,0.6436,0.0125,0.0787,0.7129,0.0133,0.363,2.445,True
MLP (64-64),mlp,0.25,0.25,8,0.7197,0.0022,0.0022,0.0676,0.1473,0.6552,0.0025,0.0802,0.7139,0.0124,0.3542,2.817,True
MLP (64-64),mlp,0.25,0.5,8,0.7228,0.0014,0.0014,0.0713,0.1591,0.7059,0.0008,0.0855,0.7182,0.0192,0.2977,1.972,True
MLP (64-64),mlp,0.25,0.75,8,0.7214,0.0091,0.0091,0.0477,0.1612,0.7107,0.0028,0.0861,0.7142,0.0142,0.2909,2.668,True
MLP (64-64),mlp,0.25,1.0,8,0.722,0.0,0.0,0.0548,0.171,0.7527,0.0031,0.0914,0.7173,0.0175,0.2456,3.067,True
MLP (64-64),mlp,0.5,0.0,8,0.7313,0.2615,0.2615,0.2215,0.1539,0.7048,0.1551,0.0855,0.7275,0.2731,0.2988,2.302,True
MLP (64-64),mlp,0.5,0.005,8,0.7314,0.2465,0.2465,0.2025,0.1531,0.7021,0.1438,0.0851,0.7274,0.2452,0.3013,1.843,True
MLP (64-64),mlp,0.5,0.05,8,0.7276,0.0863,0.0863,0.0498,0.1561,0.7053,0.0611,0.0855,0.7279,0.0913,0.2998,2.205,True
MLP (64-64),mlp,0.5,0.25,8,0.7252,0.0194,0.0194,0.0806,0.1603,0.7165,0.0013,0.0876,0.7198,0.0145,0.2879,2.15,True
MLP (64-64),mlp,0.5,0.5,8,0.7259,0.0277,0.0277,0.0899,0.1621,0.7254,0.0014,0.0878,0.7217,0.014,0.274,3.146,True
MLP (64-64),mlp,0.5,0.75,8,0.7286,0.0179,0.0179,0.0852,0.1625,0.7343,0.0032,0.0877,0.7272,0.0028,0.2691,3.899,True
MLP (64-64),mlp,0.5,1.0,8,0.7249,0.0164,0.0164,0.0796,0.1723,0.7674,0.0028,0.0931,0.7239,0.0051,0.236,2.705,True
MLP (64-64),mlp,0.75,0.0,8,0.7338,0.2272,0.2272,0.1944,0.1574,0.7261,0.1519,0.0884,0.7316,0.2418,0.2775,1.998,True
MLP (64-64),mlp,0.75,0.005,8,0.7313,0.23,0.23,0.202,0.1588,0.7254,0.1467,0.0879,0.7313,0.2462,0.2828,2.203,True
MLP (64-64),mlp,0.75,0.05,8,0.7337,0.1893,0.1893,0.1547,0.1574,0.7256,0.1239,0.0872,0.7287,0.1982,0.2776,2.713,True
MLP (64-64),mlp,0.75,0.25,8,0.731,0.0166,0.0166,0.054,0.1614,0.7361,0.014,0.0895,0.7252,0.0183,0.2645,1.857,True
MLP (64-64),mlp,0.75,0.5,8,0.7295,0.0016,0.0016,0.0627,0.1624,0.736,0.0004,0.0898,0.7254,0.0062,0.2701,2.142,True
MLP (64-64),mlp,0.75,0.75,8,0.7286,0.0147,0.0147,0.0792,0.1619,0.7317,0.0043,0.0888,0.725,0.0145,0.2745,2.756,True
MLP (64-64),mlp,0.75,1.0,8,0.7286,0.0291,0.0291,0.0947,0.1654,0.7471,0.0041,0.091,0.724,0.0262,0.2561,2.035,True
MLP (64-64),mlp,1.0,0.0,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.953,True
MLP (64-64),mlp,1.0,0.005,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.819,True
MLP (64-64),mlp,1.0,0.05,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.915,True
MLP (64-64),mlp,1.0,0.25,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.861,True
MLP (64-64),mlp,1.0,0.5,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.829,True
MLP (64-64),mlp,1.0,0.75,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,2.043,True
MLP (64-64),mlp,1.0,1.0,8,0.7347,0.23,0.23,0.2187,0.1629,0.7538,0.1541,0.091,0.7316,0.2501,0.2493,1.923,True
