Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.005,8,0.8458,0.1897,0.1897,0.0936,0.0815,0.7883,0.1929,0.0503,0.8488,0.2022,0.2187,0.001,False
Logistic Regression,logreg,0.5,0.05,8,0.8471,0.1732,0.1732,0.0824,0.0814,0.7923,0.177,0.0506,0.8478,0.1859,0.2128,0.0,False
Logistic Regression,logreg,0.5,0.25,8,0.8447,0.0932,0.0932,0.166,0.0847,0.8082,0.0904,0.0528,0.843,0.1069,0.1966,0.001,False
Logistic Regression,logreg,0.5,0.5,8,0.831,0.0049,0.0049,0.3332,0.0938,0.819,0.0035,0.0569,0.8324,0.02,0.1829,0.001,False
Logistic Regression,logreg,0.5,0.75,8,0.83,0.0018,0.0018,0.3365,0.0951,0.8253,0.0028,0.0577,0.8296,0.0093,0.1746,0.0,False
Logistic Regression,logreg,0.5,1.0,8,0.8308,0.001,0.001,0.3311,0.0956,0.8328,0.0021,0.0585,0.8273,0.0059,0.1658,0.0,False
Logistic Regression,logreg,0.75,0.0,8,0.8469,0.1842,0.1842,0.0897,0.0818,0.7945,0.1896,0.0511,0.8483,0.1954,0.2114,0.002,False
Logistic Regression,logreg,0.75,0.005,8,0.847,0.1841,0.1841,0.0895,0.0817,0.7946,0.189,0.0511,0.8481,0.1942,0.2109,0.001,False
Logistic Regression,logreg,0.75,0.05,8,0.8459,0.1789,0.1789,0.0863,0.0825,0.7964,0.1835,0.0512,0.8479,0.1893,0.2096,0.0,False
Logistic Regression,logreg,0.75,0.25,8,0.847,0.1517,0.1517,0.0664,0.0828,0.8034,0.1572,0.0517,0.8467,0.1653,0.2027,0.001,False
Logistic Regression,logreg,0.75,0.5,8,0.8451,0.1179,0.1179,0.0873,0.0847,0.8102,0.1208,0.0527,0.8441,0.132,0.1941,0.0,False
Logistic Regression,logreg,0.75,0.75,8,0.8442,0.0798,0.0798,0.1873,0.0863,0.8195,0.0796,0.0542,0.8418,0.095,0.1872,0.001,False
Logistic Regression,logreg,0.75,1.0,8,0.8347,0.0338,0.0338,0.2744,0.0922,0.8237,0.0328,0.0562,0.8373,0.0501,0.1787,0.001,False
Logistic Regression,logreg,1.0,0.0,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.0,False
Logistic Regression,logreg,1.0,0.005,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.001,False
Logistic Regression,logreg,1.0,0.05,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.002,False
Logistic Regression,logreg,1.0,0.25,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.001,False
Logistic Regression,logreg,1.0,0.5,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.0,False
Logistic Regression,logreg,1.0,0.75,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.001,False
Logistic Regression,logreg,1.0,1.0,8,0.8467,0.1815,0.1815,0.0883,0.0824,0.7985,0.1865,0.0515,0.8481,0.1924,0.2076,0.0,False
MLP (64-64),mlp,0.0,0.0,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.1208,0.0265,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.005,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0742,0.0266,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0049,0.0277,0.249,0.0,1.0,0.003,False
MLP (64-64),mlp,0.0,0.25,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0003,0.0294,0.249,0.0,1.0,0.002,False
MLP (64-64),mlp,0.0,0.5,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0005,0.0295,0.249,0.0,1.0,0.002,False
MLP (64-64),mlp,0.0,0.75,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0006,0.0296,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,8,0.7579,0.0,0.0,0.0,0.1597,,0.0,0.0622,0.751,0.0,0.0,0.001,False
MLP (64-64),mlp,0.005,0.0,8,0.415,0.1359,0.1359,0.1144,0.0485,0.1734,0.1439,0.0275,0.4291,0.1684,0.819,0.001,False
MLP (64-64),mlp,0.005,0.005,8,0.3132,0.1048,0.1048,0.1496,0.0379,0.0715,0.1091,0.0275,0.3165,0.0998,0.9322,0.001,False
MLP (64-64),mlp,0.005,0.05,8,0.2954,0.0781,0.0781,0.1118,0.0358,0.0533,0.0054,0.0286,0.2996,0.0756,0.9489,0.001,False
MLP (64-64),mlp,0.005,0.25,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.005,0.0296,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.5,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0049,0.031,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.75,8,0.2421,0.0,0.0,0.0,0.0297,0.0,0.0024,0.0372,0.249,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,1.0,8,0.7579,0.0,0.0,0.0,0.1597,,0.0,0.0869,0.751,0.0,0.0,0.003,False
MLP (64-64),mlp,0.05,0.0,8,0.8275,0.2867,0.2867,0.1831,0.0701,0.6723,0.1872,0.0368,0.8308,0.2975,0.3315,0.001,False
MLP (64-64),mlp,0.05,0.005,8,0.8274,0.2727,0.2727,0.1719,0.0705,0.6742,0.1675,0.0369,0.8328,0.2864,0.3277,0.001,False
MLP (64-64),mlp,0.05,0.05,8,0.8227,0.1419,0.1419,0.1076,0.0739,0.6809,0.0022,0.0384,0.8235,0.1505,0.3197,0.002,False
MLP (64-64),mlp,0.05,0.25,8,0.81,0.0494,0.0494,0.1853,0.0794,0.681,0.0106,0.0402,0.8126,0.0666,0.3152,0.002,False
MLP (64-64),mlp,0.05,0.5,8,0.8159,0.0103,0.0103,0.2563,0.0869,0.731,0.0076,0.0452,0.819,0.0337,0.2701,0.002,False
MLP (64-64),mlp,0.05,0.75,8,0.7966,0.0232,0.0232,0.0778,0.1272,0.9379,0.0054,0.0642,0.787,0.0185,0.0578,0.001,False
MLP (64-64),mlp,0.05,1.0,8,0.7579,0.0,0.0,0.0,0.1597,,0.0035,0.0816,0.751,0.0,0.0,0.001,False
MLP (64-64),mlp,0.25,0.0,8,0.8511,0.1949,0.1949,0.0951,0.0767,0.7732,0.2055,0.0482,0.852,0.2027,0.2296,0.001,False
MLP (64-64),mlp,0.25,0.005,8,0.8513,0.1895,0.1895,0.0908,0.0769,0.7759,0.1991,0.0483,0.8516,0.1954,0.2247,0.001,False
MLP (64-64),mlp,0.25,0.05,8,0.8495,0.1585,0.1585,0.0712,0.0787,0.7821,0.1605,0.0487,0.8547,0.1666,0.2209,0.001,False
MLP (64-64),mlp,0.25,0.25,8,0.836,0.0212,0.0212,0.301,0.0887,0.802,0.0115,0.0533,0.8377,0.0333,0.1997,0.001,False
MLP (64-64),mlp,0.25,0.5,8,0.836,0.0088,0.0088,0.3244,0.0903,0.8146,0.0113,0.0545,0.8379,0.0179,0.1862,0.001,False
MLP (64-64),mlp,0.25,0.75,8,0.8334,0.0012,0.0012,0.3421,0.093,0.8237,0.0081,0.0567,0.8339,0.0085,0.1771,0.001,False
MLP (64-64),mlp,0.25,1.0,8,0.8339,0.006,0.006,0.3539,0.0943,0.8379,0.0065,0.0591,0.8323,0.0061,0.1615,0.001,False
MLP (64-64),mlp,0.5,0.0,8,0.8492,0.1911,0.1911,0.0949,0.0797,0.7884,0.2011,0.0494,0.8531,0.1934,0.2148,0.001,False
MLP (64-64),mlp,0.5,0.005,8,0.8489,0.189,0.189,0.0931,0.0799,0.7881,0.1995,0.0494,0.8531,0.1926,0.2146,0.001,False
MLP (64-64),mlp,0.5,0.05,8,0.8499,0.175,0.175,0.0839,0.08,0.7935,0.1846,0.0499,0.8523,0.1795,0.2092,0.001,False
MLP (64-64),mlp,0.5,0.25,8,0.8483,0.103,0.103,0.1409,0.0826,0.8074,0.1033,0.0516,0.8519,0.1085,0.1946,0.001,False
MLP (64-64),mlp,0.5,0.5,8,0.8376,0.0118,0.0118,0.3275,0.0891,0.8115,0.0125,0.0549,0.8395,0.0292,0.1884,0.001,False
MLP (64-64),mlp,0.5,0.75,8,0.8336,0.0039,0.0039,0.3504,0.0929,0.8243,0.0105,0.0567,0.8364,0.0091,0.1776,0.001,False
MLP (64-64),mlp,0.5,1.0,8,0.8353,0.003,0.003,0.3548,0.0926,0.8293,0.0096,0.0575,0.8358,0.0083,0.1732,0.002,False
MLP (64-64),mlp,0.75,0.0,8,0.8512,0.184,0.184,0.0864,0.0791,0.7915,0.1993,0.0496,0.8543,0.1864,0.2094,0.003,False
MLP (64-64),mlp,0.75,0.005,8,0.8503,0.1834,0.1834,0.0868,0.0797,0.7926,0.1983,0.0497,0.8546,0.1846,0.2082,0.001,False
MLP (64-64),mlp,0.75,0.05,8,0.8502,0.1771,0.1771,0.0826,0.0799,0.7938,0.1927,0.0497,0.8553,0.1806,0.2075,0.001,False
MLP (64-64),mlp,0.75,0.25,8,0.8506,0.1528,0.1528,0.0672,0.081,0.8044,0.1679,0.0507,0.8546,0.1581,0.1978,0.001,False
MLP (64-64),mlp,0.75,0.5,8,0.849,0.1163,0.1163,0.1045,0.0828,0.8123,0.1361,0.0515,0.8528,0.1258,0.1916,0.003,False
MLP (64-64),mlp,0.75,0.75,8,0.8451,0.083,0.083,0.1726,0.0855,0.8172,0.0937,0.0527,0.8499,0.0897,0.186,0.001,False
MLP (64-64),mlp,0.75,1.0,8,0.8405,0.0305,0.0305,0.278,0.088,0.8161,0.0303,0.0546,0.8431,0.0439,0.1836,0.003,False
MLP (64-64),mlp,1.0,0.0,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,0.005,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,0.05,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,0.25,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,0.5,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,0.75,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
MLP (64-64),mlp,1.0,1.0,8,0.85,0.1801,0.1801,0.0929,0.0811,0.8029,0.1951,0.0504,0.8526,0.1805,0.2007,0.001,False
