Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,1.0,0.25,5,0.8482,0.1947,0.1947,0.148,0.0825,0.7987,0.1957,0.0523,0.8471,0.1852,0.2001,0.0,False
Logistic Regression,logreg,1.0,0.5,5,0.8482,0.1947,0.1947,0.148,0.0825,0.7987,0.1957,0.0523,0.8471,0.1852,0.2001,0.0,False
Logistic Regression,logreg,1.0,0.75,5,0.8482,0.1947,0.1947,0.148,0.0825,0.7987,0.1957,0.0523,0.8471,0.1852,0.2001,0.0,False
Logistic Regression,logreg,1.0,1.0,5,0.8482,0.1947,0.1947,0.148,0.0825,0.7987,0.1957,0.0523,0.8471,0.1852,0.2001,0.001,False
MLP (64-64),mlp,0.0,0.0,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.1293,0.0271,0.2458,0.0,1.0,0.004,False
MLP (64-64),mlp,0.0,0.005,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0818,0.0273,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0017,0.0284,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0,0.0304,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.5,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0009,0.0301,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.75,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0005,0.0304,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0,0.0593,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.0,5,0.5281,0.3172,0.3172,0.2923,0.0586,0.282,0.1566,0.028,0.5323,0.3074,0.7108,0.002,False
MLP (64-64),mlp,0.005,0.005,5,0.3648,0.1611,0.1611,0.238,0.0436,0.1159,0.1215,0.0281,0.3719,0.1733,0.8734,0.001,False
MLP (64-64),mlp,0.005,0.05,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0005,0.0291,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.25,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0,0.0302,0.2458,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,0.5,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0007,0.0318,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.75,5,0.2499,0.0,0.0,0.0,0.0306,0.0,0.0,0.0391,0.2458,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,1.0,5,0.7501,0.0,0.0,0.0,0.1665,,0.0,0.0904,0.7542,0.0,0.0,0.002,False
MLP (64-64),mlp,0.05,0.0,5,0.8343,0.301,0.301,0.1762,0.0699,0.6786,0.2049,0.0379,0.8293,0.2919,0.3212,0.001,False
MLP (64-64),mlp,0.05,0.005,5,0.8302,0.2865,0.2865,0.1672,0.0709,0.6745,0.1809,0.0375,0.8296,0.2795,0.3242,0.001,False
MLP (64-64),mlp,0.05,0.05,5,0.82,0.1754,0.1754,0.0667,0.0744,0.6701,0.0159,0.0389,0.8181,0.1686,0.3235,0.001,False
MLP (64-64),mlp,0.05,0.25,5,0.8229,0.0717,0.0717,0.1645,0.0809,0.7088,0.0053,0.0423,0.824,0.0709,0.2829,0.001,False
MLP (64-64),mlp,0.05,0.5,5,0.8265,0.0366,0.0366,0.2035,0.0868,0.7505,0.0034,0.0476,0.8271,0.0407,0.2433,0.001,False
MLP (64-64),mlp,0.05,0.75,5,0.8245,0.0316,0.0316,0.171,0.0947,0.7925,0.0022,0.0544,0.8227,0.0271,0.2033,0.001,False
MLP (64-64),mlp,0.05,1.0,5,0.8027,0.0167,0.0167,0.1269,0.1211,0.9011,0.0012,0.0732,0.8028,0.0151,0.1009,0.001,False
MLP (64-64),mlp,0.25,0.0,5,0.8559,0.2123,0.2123,0.1205,0.0743,0.7664,0.2212,0.0481,0.8536,0.2045,0.2323,0.001,False
MLP (64-64),mlp,0.25,0.005,5,0.8557,0.2039,0.2039,0.112,0.0755,0.7744,0.2134,0.0485,0.8532,0.1961,0.2259,0.001,False
MLP (64-64),mlp,0.25,0.05,5,0.8545,0.1707,0.1707,0.0612,0.0773,0.7835,0.1748,0.0489,0.8537,0.1675,0.2196,0.002,False
MLP (64-64),mlp,0.25,0.25,5,0.8391,0.0437,0.0437,0.245,0.087,0.7945,0.0071,0.054,0.8402,0.0375,0.2003,0.003,False
MLP (64-64),mlp,0.25,0.5,5,0.8328,0.015,0.015,0.2789,0.0907,0.7966,0.0037,0.0556,0.8327,0.0079,0.1968,0.001,False
MLP (64-64),mlp,0.25,0.75,5,0.831,0.0101,0.0101,0.2879,0.0947,0.8184,0.0031,0.0586,0.8342,0.0021,0.1766,0.002,False
MLP (64-64),mlp,0.25,1.0,5,0.8273,0.0061,0.0061,0.2823,0.0995,0.8412,0.0032,0.0627,0.8301,0.001,0.1537,0.002,False
MLP (64-64),mlp,0.5,0.0,5,0.8555,0.2015,0.2015,0.1244,0.0768,0.7841,0.2122,0.0495,0.8522,0.1965,0.2189,0.001,False
MLP (64-64),mlp,0.5,0.005,5,0.8528,0.2046,0.2046,0.1315,0.0781,0.783,0.2099,0.0495,0.8515,0.1931,0.2169,0.002,False
MLP (64-64),mlp,0.5,0.05,5,0.8537,0.1865,0.1865,0.086,0.0782,0.7881,0.195,0.0499,0.8538,0.1797,0.2119,0.001,False
MLP (64-64),mlp,0.5,0.25,5,0.8488,0.1137,0.1137,0.085,0.0829,0.8043,0.1163,0.0524,0.849,0.1066,0.1958,0.001,False
MLP (64-64),mlp,0.5,0.5,5,0.84,0.0308,0.0308,0.2784,0.0893,0.8172,0.0087,0.0568,0.8409,0.0227,0.1753,0.001,False
MLP (64-64),mlp,0.5,0.75,5,0.8343,0.0107,0.0107,0.3059,0.0921,0.8126,0.0044,0.0573,0.8347,0.0025,0.1818,0.001,False
MLP (64-64),mlp,0.5,1.0,5,0.8332,0.0082,0.0082,0.3068,0.0937,0.821,0.0039,0.0587,0.8324,0.0093,0.1744,0.001,False
MLP (64-64),mlp,0.75,0.0,5,0.8536,0.1947,0.1947,0.1145,0.0783,0.7879,0.2091,0.0502,0.8525,0.1901,0.2135,0.001,False
MLP (64-64),mlp,0.75,0.005,5,0.8525,0.1937,0.1937,0.1124,0.079,0.7893,0.2079,0.0504,0.8528,0.1862,0.2129,0.001,False
MLP (64-64),mlp,0.75,0.05,5,0.8516,0.1886,0.1886,0.1062,0.0797,0.791,0.2023,0.0504,0.8537,0.1846,0.2112,0.002,False
MLP (64-64),mlp,0.75,0.25,5,0.8532,0.1647,0.1647,0.057,0.0798,0.7983,0.1788,0.051,0.851,0.163,0.2027,0.001,False
MLP (64-64),mlp,0.75,0.5,5,0.8517,0.133,0.133,0.0342,0.0816,0.8075,0.1478,0.052,0.8505,0.1277,0.1925,0.001,False
MLP (64-64),mlp,0.75,0.75,5,0.8482,0.0984,0.0984,0.1231,0.0843,0.8139,0.1053,0.0536,0.8468,0.0901,0.1839,0.001,False
MLP (64-64),mlp,0.75,1.0,5,0.8429,0.0517,0.0517,0.2216,0.0875,0.8157,0.0445,0.0558,0.8436,0.0403,0.1787,0.001,False
MLP (64-64),mlp,1.0,0.0,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,0.005,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,0.05,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,0.25,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,0.5,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,0.75,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
MLP (64-64),mlp,1.0,1.0,5,0.8533,0.1958,0.1958,0.1246,0.0788,0.7909,0.2075,0.0507,0.8523,0.1867,0.2108,0.001,False
